year,journal.id,journal.title,total,total_year
2020,jour.1094069,Urologic Oncology Seminars and Original Investigations,4,2
2018,jour.1085024,Addictive Behaviors,4,2
2019,jour.1040339,Circulation Cardiovascular Imaging,4,2
2018,jour.1035853,Pediatric Obesity,4,1
2020,jour.1088956,Hearing Research,4,3
2020,jour.1008333,Huisarts en wetenschap,4,2
2020,jour.1103190,Journal of Glaucoma,4,2
2018,jour.1018535,Annals of Human Biology,4,1
2018,jour.1095822,Journal of Pediatric Endocrinology and Metabolism,4,2
2020,jour.1113451,Journal of Cardiac Failure,4,1
2020,jour.1032802,Journal of Physical Activity and Health,4,1
2019,jour.1052287,International Journal of Neonatal Screening,4,3
2020,jour.1085024,Addictive Behaviors,4,2
2020,jour.1053721,Kidney International Reports,4,3
2018,jour.1036847,International Journal of Stroke,4,1
2020,jour.1017847,Journal of Pharmacology and Experimental Therapeutics,4,2
2018,jour.1021880,Pharmacogenomics,4,2
2018,jour.1022266,Annual Review of Genomics and Human Genetics,4,2
2020,jour.1032123,Philosophical Transactions of the Royal Society B Biological Sciences,4,1
2019,jour.1327707,EClinicalMedicine,4,1
2018,jour.1011665,The Journal of Pathology,4,2
2020,jour.1327707,EClinicalMedicine,4,3
2018,jour.1098683,Journal of Autoimmunity,4,2
2020,jour.1018340,Radiology,4,1
2019,jour.1020976,Neoplasia,4,3
2019,jour.1077253,Medicine,4,1
2019,jour.1017337,Comprehensive Psychiatry,4,2
2020,jour.1040716,EMBO Molecular Medicine,4,2
2019,jour.1034015,Drug Discovery Today,4,3
2019,jour.1040792,Circulation Cardiovascular Quality and Outcomes,4,3
2020,jour.1054337,European Journal of Clinical Pharmacology,4,2
2020,jour.1103473,Supportive Care in Cancer,3,2
2019,jour.1046719,Molecular Therapy - Nucleic Acids,3,1
2020,jour.1049691,Current Epidemiology Reports,3,1
2020,jour.1051787,JACC Clinical Electrophysiology,3,1
2018,jour.1051957,Molecular Case Studies,3,2
2020,jour.1367373,The Lancet Digital Health,3,1
2018,jour.1015211,Scandinavian Journal of Rheumatology,3,1
2018,jour.1018922,Community Dentistry And Oral Epidemiology,3,2
2020,jour.1038866,Biomarkers in Medicine,3,1
2018,jour.1097289,Free Radical Biology and Medicine,3,2
2019,jour.1036809,International Journal of Chronic Obstructive Pulmonary Disease,3,1
2019,jour.1019308,Canadian Medical Association Journal,3,1
2019,jour.1047995,Journal of Personalized Medicine,3,1
2020,jour.1038728,Journal of Cardiovascular Computed Tomography,3,2
2020,jour.1284397,The Journal of Applied Laboratory Medicine,3,1
2020,jour.1092789,International Journal of Eating Disorders,3,1
2020,jour.1095806,Canadian Journal of Cardiology,3,1
2020,jour.1018130,American Journal of Physical Anthropology,3,1
2020,jour.1017013,American Journal of Obstetrics and Gynecology,3,2
2020,jour.1097311,European Journal of Vascular and Endovascular Surgery,3,1
2020,jour.1313329,Journal of Thoracic and Cardiovascular Surgery,3,2
2018,jour.1048594,Acta Neuropathologica Communications,3,1
2018,jour.1007820,Das Gesundheitswesen,3,1
2020,jour.1012865,CHEST Journal,3,2
2020,jour.1091087,American Journal of Neuroradiology,3,1
2019,jour.1077138,Journal of Biological Chemistry,3,1
2020,jour.1090244,European Journal of Orthodontics,3,1
2020,jour.1047694,Biomolecules,3,1
2018,jour.1047896,BioMed Research International,3,2
2018,jour.1312319,Acta Radiologica,3,2
2020,jour.1021888,Obesity Reviews,3,1
2020,jour.1053283,SSM - Population Health,3,1
2020,jour.1047896,BioMed Research International,3,1
2018,jour.1115906,Acta Neuropsychiatrica,3,1
2019,jour.1076813,Epilepsia,3,1
2020,jour.1012008,Journal of Geriatric Psychiatry and Neurology,3,2
2018,jour.1090244,European Journal of Orthodontics,3,2
2018,jour.1049691,Current Epidemiology Reports,3,2
2020,jour.1100399,Leukemia & Lymphoma,3,1
2018,jour.1114435,Journal of Immunological Methods,3,3
2018,jour.1094744,Journal of Vascular Surgery,3,1
2020,jour.1381050,Authorea,3,3
2018,jour.1017108,Experimental Eye Research,3,1
2018,jour.1046628,Systematic Reviews,3,1
2018,jour.1024253,BMC Microbiology,3,1
2020,jour.1029371,The World Journal of Biological Psychiatry,3,1
2019,jour.1113955,Fish & Shellfish Immunology,3,1
2019,jour.1313351,Transfusion,3,2
2018,jour.1096256,Journal of General Internal Medicine,3,2
2020,jour.1088396,Journal of Endocrinological Investigation,3,1
2018,jour.1101367,Ultrasound in Obstetrics and Gynecology,3,1
2019,jour.1358114,British Journal of Radiology,3,1
2019,jour.1052749,ERJ Open Research,3,1
2019,jour.1106202,Journal of Nuclear Cardiology,3,2
2020,jour.1098445,Diseases of the Esophagus,3,1
2018,jour.1358114,British Journal of Radiology,3,2
2018,jour.1284343,npj Science of Learning,3,2
2020,jour.1017225,Annals of Surgery,3,1
2020,jour.1018654,Scandinavian Journal of Clinical and Laboratory Investigation,3,2
2018,jour.1009866,British Journal of Pharmacology,3,2
2020,jour.1034700,Journal of Minimally Invasive Gynecology,3,2
2018,jour.1018130,American Journal of Physical Anthropology,3,1
2020,jour.1284483,The Lancet Public Health,3,1
2018,jour.1017078,Biophysical Journal,3,2
2018,jour.1018713,Scandinavian Journal of Psychology,3,1
2020,jour.1031920,Hearing Balance and Communication,3,3
2018,jour.1024626,BMC Nephrology,3,2
2018,jour.1327425,Environmental Health,3,3
2020,jour.1009866,British Journal of Pharmacology,3,1
2019,jour.1047556,F1000Research,3,2
2020,jour.1101367,Ultrasound in Obstetrics and Gynecology,3,1
2018,jour.1051787,JACC Clinical Electrophysiology,3,1
2018,jour.1042313,Journal of Developmental Origins of Health and Disease,3,1
2020,jour.1017399,Child Development,3,3
2020,jour.1096256,Journal of General Internal Medicine,3,1
2020,jour.1045812,Cold Spring Harbor Perspectives in Medicine,3,2
2018,jour.1116168,Journal of Attention Disorders,3,1
2019,jour.1016914,Acta Dermato Venereologica,3,2
2019,jour.1049794,Oncology Research and Treatment,3,1
2018,jour.1119339,Biological Research For Nursing,3,2
2020,jour.1291717,Collabra Psychology,3,3
2019,jour.1016766,Hormone Research in Paediatrics,3,2
2020,jour.1015420,AfP,3,3
2018,jour.1040230,Frontiers in Human Neuroscience,3,3
2020,jour.1039963,Clinical Kidney Journal,3,2
2018,jour.1020039,Tijdschrift voor psychiatrie,3,2
2020,jour.1024635,BMC Pediatrics,3,2
2018,jour.1013854,International Journal of Medical Informatics,3,1
2020,jour.1032884,BMC Biology,3,1
2018,jour.1016914,Acta Dermato Venereologica,3,1
2018,jour.1297394,JAMA Pediatrics,3,1
2018,jour.1093572,Neuroepidemiology,3,1
2020,jour.1094159,Journal of Experimental & Clinical Cancer Research,3,1
2020,jour.1048594,Acta Neuropathologica Communications,3,1
2020,jour.1045540,Nutrition & Diabetes,3,1
2020,jour.1028426,BMC Endocrine Disorders,3,2
2018,jour.1016766,Hormone Research in Paediatrics,3,1
2020,jour.1024626,BMC Nephrology,3,1
2018,jour.1047995,Journal of Personalized Medicine,3,2
2020,jour.1036535,Orphanet Journal of Rare Diseases,3,1
2018,jour.1049794,Oncology Research and Treatment,3,2
2018,jour.1100399,Leukemia & Lymphoma,3,1
2020,jour.1046628,Systematic Reviews,3,2
2018,jour.1084901,Gerontology,3,1
2018,jour.1000074,Psychotherapy and Psychosomatics,3,2
2018,jour.1299718,Gates Open Research,3,2
2018,jour.1044602,Journal of Oral Microbiology,3,1
2018,jour.1017709,Metabolism,3,1
2020,jour.1044238,Developmental Cognitive Neuroscience,3,2
2018,jour.1029716,Nature Reviews Cancer,3,1
2018,jour.1095806,Canadian Journal of Cardiology,3,1
2019,jour.1020039,Tijdschrift voor psychiatrie,3,1
2020,jour.1057714,Journal of Paediatrics and Child Health,3,2
2020,jour.1095570,Trends in Genetics,3,1
2020,jour.1101268,Obesity Surgery,3,2
2018,jour.1100382,Current Opinion in Obstetrics & Gynecology,3,1
2020,jour.1103313,Experimental Dermatology,3,1
2020,jour.1015211,Scandinavian Journal of Rheumatology,3,1
2018,jour.1116769,Health Technology Assessment,3,1
2020,jour.1097007,Eye,3,3
2019,jour.1100382,Current Opinion in Obstetrics & Gynecology,3,2
2018,jour.1021979,International Journal of Hygiene and Environmental Health,3,3
2018,jour.1029371,The World Journal of Biological Psychiatry,3,1
2018,jour.1021888,Obesity Reviews,3,2
2018,jour.1095181,Chronobiology International,3,2
2019,jour.1018654,Scandinavian Journal of Clinical and Laboratory Investigation,3,1
2019,jour.1017078,Biophysical Journal,3,1
2018,jour.1380463,Nature Reviews Cardiology,3,1
2018,jour.1017374,Biometrical Journal,3,1
2018,jour.1038728,Journal of Cardiovascular Computed Tomography,3,1
2018,jour.1036535,Orphanet Journal of Rare Diseases,3,2
2020,jour.1022343,Briefings in Bioinformatics,3,1
2018,jour.1057714,Journal of Paediatrics and Child Health,3,1
2018,jour.1038866,Biomarkers in Medicine,3,1
2020,jour.1042313,Journal of Developmental Origins of Health and Disease,3,2
2018,jour.1101581,Journal of Stroke and Cerebrovascular Diseases,3,1
2020,jour.1367613,NAR Genomics and Bioinformatics,3,3
2020,jour.1116168,Journal of Attention Disorders,3,1
2020,jour.1049675,Microorganisms,3,2
2020,jour.1117353,Autism,3,1
2020,jour.1021876,Biostatistics,3,3
2020,jour.1031884,Economics & Human Biology,3,2
2018,jour.1014208,Developmental Psychology,3,2
2020,jour.1047869,JMIR Research Protocols,3,2
2019,jour.1045812,Cold Spring Harbor Perspectives in Medicine,3,1
2019,jour.1014208,Developmental Psychology,3,1
2018,jour.1094159,Journal of Experimental & Clinical Cancer Research,3,2
2018,jour.1031283,Nutrition Journal,3,2
2019,jour.1091987,Peptides,3,1
2020,jour.1292770,BMJ Open Ophthalmology,3,1
2018,jour.1313329,Journal of Thoracic and Cardiovascular Surgery,3,1
2019,jour.1103473,Supportive Care in Cancer,3,1
2019,jour.1017013,American Journal of Obstetrics and Gynecology,3,1
2020,jour.1115906,Acta Neuropsychiatrica,3,1
2018,jour.1045540,Nutrition & Diabetes,3,2
2018,jour.1092624,Journal of Neuro-Ophthalmology,3,1
2019,jour.1117353,Autism,3,1
2018,jour.1012008,Journal of Geriatric Psychiatry and Neurology,3,1
2020,jour.1380463,Nature Reviews Cardiology,3,1
2020,jour.1092504,European Journal of Radiology,3,1
2019,jour.1044602,Journal of Oral Microbiology,3,2
2019,jour.1095181,Chronobiology International,3,1
2020,jour.1091987,Peptides,3,1
2019,jour.1049675,Microorganisms,3,1
2018,jour.1117353,Autism,3,1
2020,jour.1293029,JBMR Plus,3,2
2018,jour.1024635,BMC Pediatrics,3,1
2018,jour.1040229,Frontiers in Behavioral Neuroscience,3,3
2020,jour.1032385,International Journal of Rheumatic Diseases,3,1
2019,jour.1032884,BMC Biology,3,2
2019,jour.1116168,Journal of Attention Disorders,3,1
2019,jour.1051957,Molecular Case Studies,3,1
2019,jour.1032235,Statistical Applications in Genetics and Molecular Biology,3,3
2019,jour.1018713,Scandinavian Journal of Psychology,3,1
2019,jour.1116251,Respirology,3,1
2019,jour.1049091,Annals of Translational Medicine,3,1
2019,jour.1297510,Trends in Molecular Medicine,3,1
2018,jour.1091987,Peptides,3,1
2019,jour.1091087,American Journal of Neuroradiology,3,2
2019,jour.1024253,BMC Microbiology,3,2
2019,jour.1101268,Obesity Surgery,3,1
2020,jour.1297447,European Journal of Medical Genetics,3,1
2019,jour.1097311,European Journal of Vascular and Endovascular Surgery,3,2
2019,jour.1115906,Acta Neuropsychiatrica,3,1
2019,jour.1048594,Acta Neuropathologica Communications,3,1
2018,jour.1297510,Trends in Molecular Medicine,3,1
2019,jour.1044238,Developmental Cognitive Neuroscience,3,1
2018,jour.1103313,Experimental Dermatology,3,1
2018,jour.1025429,The International Journal of Cardiovascular Imaging,3,3
2019,jour.1007820,Das Gesundheitswesen,3,2
2019,jour.1101367,Ultrasound in Obstetrics and Gynecology,3,1
2019,jour.1297447,European Journal of Medical Genetics,3,2
2019,jour.1327387,AJP Endocrinology and Metabolism,3,2
2019,jour.1284397,The Journal of Applied Laboratory Medicine,3,2
2018,jour.1039963,Clinical Kidney Journal,3,1
2020,jour.1299718,Gates Open Research,3,1
2018,jour.1046719,Molecular Therapy - Nucleic Acids,3,2
2020,jour.1093572,Neuroepidemiology,3,2
2019,jour.1030157,Molecular Cancer Therapeutics,3,3
2020,jour.1084901,Gerontology,3,2
2020,jour.1000074,Psychotherapy and Psychosomatics,3,1
2019,jour.1034700,Journal of Minimally Invasive Gynecology,3,1
2019,jour.1095570,Trends in Genetics,3,1
2018,jour.1093956,Social Science & Medicine,3,3
2019,jour.1097669,Genomics,3,3
2018,jour.1099877,American Journal of Respiratory Cell and Molecular Biology,3,3
2018,jour.1297467,Journal of the Academy of Nutrition and Dietetics,3,2
2019,jour.1016176,Current Medical Research and Opinion,3,1
2018,jour.1031884,Economics & Human Biology,3,1
2018,jour.1029970,Integrative Cancer Therapies,3,1
2019,jour.1381054,MetaArXiv,3,3
2018,jour.1293029,JBMR Plus,3,1
2019,jour.1292770,BMJ Open Ophthalmology,3,2
2018,jour.1297376,Digestive and Liver Disease,3,3
2019,jour.1077134,The Journal of Immunology,3,1
2019,jour.1022343,Briefings in Bioinformatics,3,2
2018,jour.1039060,Forensic Science International Genetics,3,1
2019,jour.1371474,Comparative Haematology International,3,3
2019,jour.1101321,Current Biology,3,3
2018,jour.1021897,Current Atherosclerosis Reports,3,1
2019,jour.1031283,Nutrition Journal,3,1
2019,jour.1084784,Cancer Letters,3,2
2019,jour.1016680,Journal of Abnormal Child Psychology,3,2
2018,jour.1036809,International Journal of Chronic Obstructive Pulmonary Disease,3,2
2018,jour.1016680,Journal of Abnormal Child Psychology,3,1
2019,jour.1095828,Pediatric Pulmonology,3,1
2019,jour.1380463,Nature Reviews Cardiology,3,1
2019,jour.1047694,Biomolecules,3,1
2019,jour.1095180,Journal of Neurotrauma,3,3
2019,jour.1297451,Clinical Lymphoma Myeloma & Leukemia,3,3
2019,jour.1022914,Genes & Immunity,3,2
2019,jour.1021897,Current Atherosclerosis Reports,3,2
2019,jour.1048445,Asian Bioethics Review,3,3
2019,jour.1012865,CHEST Journal,3,1
2018,jour.1047869,JMIR Research Protocols,3,1
2019,jour.1088396,Journal of Endocrinological Investigation,3,2
2019,jour.1092624,Journal of Neuro-Ophthalmology,3,2
2019,jour.1103313,Experimental Dermatology,3,1
2019,jour.1039060,Forensic Science International Genetics,3,2
2019,jour.1013854,International Journal of Medical Informatics,3,2
2018,jour.1052749,ERJ Open Research,3,2
2019,jour.1016342,Critical Care Medicine,3,3
2018,jour.1312040,Acta Neurologica Scandinavica,3,2
2019,jour.1101327,Journal of Investigational Allergology and Clinical Immunology,3,2
2019,jour.1367373,The Lancet Digital Health,3,2
2019,jour.1113969,The Breast Journal,3,3
2019,jour.1284483,The Lancet Public Health,3,1
2019,jour.1092789,International Journal of Eating Disorders,3,1
2019,jour.1097543,Oncogene,3,2
2019,jour.1053283,SSM - Population Health,3,2
2019,jour.1053024,npj Parkinson's Disease,3,3
2019,jour.1028426,BMC Endocrine Disorders,3,1
2019,jour.1097289,Free Radical Biology and Medicine,3,1
2019,jour.1034001,Journal of Neuroinflammation,3,3
2018,jour.1103272,"Neurology,Psychiatry and Brain Research",3,3
2019,jour.1038866,Biomarkers in Medicine,3,1
2019,jour.1284343,npj Science of Learning,3,1
2019,jour.1017108,Experimental Eye Research,3,2
2018,jour.1077134,The Journal of Immunology,3,2
2019,jour.1029371,The World Journal of Biological Psychiatry,3,1
2019,jour.1017225,Annals of Surgery,3,2
2019,jour.1040224,Frontiers in Cellular Neuroscience,3,2
2019,jour.1053404,mSystems,3,1
2019,jour.1098445,Diseases of the Esophagus,3,2
2018,jour.1016176,Current Medical Research and Opinion,3,2
2018,jour.1019308,Canadian Medical Association Journal,3,1
2018,jour.1101327,Journal of Investigational Allergology and Clinical Immunology,3,1
2019,jour.1312040,Acta Neurologica Scandinavica,3,1
2019,jour.1051787,JACC Clinical Electrophysiology,3,1
2018,jour.1047694,Biomolecules,3,1
2019,jour.1297394,JAMA Pediatrics,3,2
2018,jour.1100388,Genes Chromosomes and Cancer,3,3
2018,jour.1087172,American Journal of Health Behavior,3,3
2018,jour.1096383,Journal of Gastroenterology and Hepatology,3,2
2018,jour.1084784,Cancer Letters,3,1
2019,jour.1082013,British Journal of Clinical Pharmacology,3,1
2019,jour.1092504,European Journal of Radiology,3,1
2020,jour.1113955,Fish & Shellfish Immunology,3,2
2019,jour.1017709,Metabolism,3,1
2020,jour.1076813,Epilepsia,3,1
2018,jour.1040224,Frontiers in Cellular Neuroscience,3,1
2020,jour.1096383,Journal of Gastroenterology and Hepatology,3,1
2018,jour.1050997,eNeuro,3,3
2020,jour.1022914,Genes & Immunity,3,1
2020,jour.1106202,Journal of Nuclear Cardiology,3,1
2018,jour.1049091,Annals of Translational Medicine,3,2
2020,jour.1297510,Trends in Molecular Medicine,3,1
2019,jour.1095806,Canadian Journal of Cardiology,3,1
2020,jour.1297467,Journal of the Academy of Nutrition and Dietetics,3,1
2019,jour.1029716,Nature Reviews Cancer,3,2
2019,jour.1015211,Scandinavian Journal of Rheumatology,3,1
2020,jour.1047556,F1000Research,3,1
2020,jour.1018922,Community Dentistry And Oral Epidemiology,3,1
2018,jour.1327387,AJP Endocrinology and Metabolism,3,1
2018,jour.1008793,Transplantation,3,2
2020,jour.1116251,Respirology,3,1
2020,jour.1017709,Metabolism,3,1
2019,jour.1094744,Journal of Vascular Surgery,3,2
2018,jour.1097543,Oncogene,3,1
2020,jour.1077138,Journal of Biological Chemistry,3,1
2019,jour.1017374,Biometrical Journal,3,2
2018,jour.1095570,Trends in Genetics,3,1
2020,jour.1312319,Acta Radiologica,3,1
2020,jour.1313351,Transfusion,3,1
2018,jour.1077138,Journal of Biological Chemistry,3,1
2019,jour.1116769,Health Technology Assessment,3,1
2020,jour.1116769,Health Technology Assessment,3,1
2019,jour.1014810,Clinical & Experimental Allergy,3,3
2018,jour.1092789,International Journal of Eating Disorders,3,1
2020,jour.1095828,Pediatric Pulmonology,3,2
2020,jour.1053404,mSystems,3,2
2018,jour.1116251,Respirology,3,1
2018,jour.1082013,British Journal of Clinical Pharmacology,3,1
2020,jour.1082013,British Journal of Clinical Pharmacology,3,1
2019,jour.1099482,Development and Psychopathology,3,1
2018,jour.1032385,International Journal of Rheumatic Diseases,3,2
2019,jour.1100399,Leukemia & Lymphoma,3,1
2020,jour.1029970,Integrative Cancer Therapies,3,2
2019,jour.1119339,Biological Research For Nursing,3,1
2020,jour.1101581,Journal of Stroke and Cerebrovascular Diseases,3,2
2020,jour.1018713,Scandinavian Journal of Psychology,3,1
2019,jour.1034607,Diabetes and Vascular Disease Research,3,3
2019,jour.1018130,American Journal of Physical Anthropology,3,1
2018,jour.1093219,Physiological Measurement,3,3
2018,jour.1092504,European Journal of Radiology,3,1
2020,jour.1019308,Canadian Medical Association Journal,3,1
2018,jour.1284483,The Lancet Public Health,3,1
2020,jour.1008793,Transplantation,3,1
2018,jour.1076813,Epilepsia,3,1
2018,jour.1099482,Development and Psychopathology,3,2
2018,jour.1313639,Intensive Care Medicine,2,1
2018,jour.1046891,British Journal of Pain,2,1
2018,jour.1031326,Health and Quality of Life Outcomes,2,1
2018,jour.1006703,Danish Medical Journal,2,1
2018,jour.1017735,Journal of Cell Biology,2,2
2018,jour.1010855,Annales de Médecine Interne,2,1
2018,jour.1039921,Epigenetics & Chromatin,2,2
2018,jour.1051778,Sleep Health,2,1
2018,jour.1137570,Psychiatry Research Neuroimaging,2,1
2018,jour.1041450,ACS Applied Materials & Interfaces,2,1
2018,jour.1048149,European Thyroid Journal,2,1
2018,jour.1034805,Particle and Fibre Toxicology,2,2
2018,jour.1045173,Epidemiology and Psychiatric Sciences,2,1
2018,jour.1099128,Neuropsychology,2,1
2018,jour.1023705,Heart Lung and Circulation,2,1
2018,jour.1049791,Meta Gene,2,1
2018,jour.1100328,Cytokine,2,1
2018,jour.1024631,BMC Pregnancy and Childbirth,2,1
2018,jour.1154924,European Stroke Journal,2,2
2018,jour.1032253,Current Osteoporosis Reports,2,1
2018,jour.1000637,JAMA Dermatology,2,1
2018,jour.1034398,Journal of Sexual Medicine,2,1
2018,jour.1107753,Cell Research,2,1
2018,jour.1089656,Journal of Neuroscience Methods,2,2
2018,jour.1028438,BMC Women's Health,2,1
2018,jour.1032825,World Psychiatry,2,1
2018,jour.1038393,Research in Autism Spectrum Disorders,2,1
2018,jour.1112101,Journal of Computational Biology,2,1
2018,jour.1089606,Molecular Immunology,2,2
2018,jour.1030660,American Journal of Case Reports,2,1
2018,jour.1017256,JAMA Internal Medicine,2,2
2018,jour.1097053,Alzheimer Disease & Associated Disorders,2,1
2018,jour.1018190,Nederlands Tijdschrift voor Geneeskunde,2,1
2018,jour.1037190,Social Neuroscience,2,1
2018,jour.1035557,EuroIntervention,2,1
2018,jour.1005851,Experimental Gerontology,2,1
2018,jour.1000968,Gastrointestinal Endoscopy,2,1
2018,jour.1018313,Physiotherapy,2,1
2018,jour.1009673,Cancer Science,2,2
2018,jour.1038700,Journal of Cancer Survivorship,2,1
2018,jour.1037522,Journal of Clinical Hypertension,2,1
2018,jour.1048608,Protocol Exchange,2,1
2018,jour.1099795,Critical Reviews in Oncology/Hematology,2,1
2018,jour.1018664,The Thoracic and Cardiovascular Surgeon,2,1
2018,jour.1048218,Redox Biology,2,1
2018,jour.1017427,Educational and Psychological Measurement,2,1
2018,jour.1030462,The Journal of Maternal-Fetal & Neonatal Medicine,2,1
2018,jour.1019541,Toxicology and Applied Pharmacology,2,2
2018,jour.1096907,Journal of Head Trauma Rehabilitation,2,1
2018,jour.1099543,Human Cell,2,1
2018,jour.1024950,BMC Neurology,2,1
2018,jour.1023737,Demographic Research,2,1
2018,jour.1051073,Frontiers in Medicine,2,1
2018,jour.1051401,Nature Plants,2,1
2018,jour.1037994,PLoS Neglected Tropical Diseases,2,2
2018,jour.1297388,Journal of Diabetes Research,2,1
2018,jour.1087073,Toxicology Letters,2,2
2018,jour.1012116,Environmental Science and Technology,2,1
2018,jour.1050185,National Science Review,2,1
2018,jour.1098549,Current Opinion in Psychiatry,2,2
2018,jour.1047259,JAMA Surgery,2,1
2018,jour.1098844,Molecular Neurobiology,2,1
2018,jour.1101563,Neuromuscular Disorders,2,1
2018,jour.1150758,Dentistry Journal,2,1
2018,jour.1160374,Current Protocols in Human Genetics,2,1
2018,jour.1104362,Periodontology 2000,2,1
2018,jour.1115525,Journal of Epidemiology,2,1
2018,jour.1312044,Biochemical and Biophysical Research Communications,2,1
2018,jour.1086989,Early Human Development,2,2
2018,jour.1102381,Platelets,2,1
2018,jour.1041137,Statistics in Biosciences,2,1
2018,jour.1095220,Journal of Perinatology,2,1
2018,jour.1041668,Viruses,2,1
2018,jour.1036981,Advances in Medical Sciences,2,2
2018,jour.1017253,Archives of Disease in Childhood,2,1
2018,jour.1313717,Hypertension Research,2,1
2018,jour.1049590,Journal of Oral & Facial Pain and Headache,2,1
2018,jour.1015391,Klinische Pädiatrie,2,1
2018,jour.1017724,The Gerontologist,2,1
2018,jour.1097576,Cardiovascular Drugs and Therapy,2,1
2018,jour.1101293,Bioorganic & Medicinal Chemistry Letters,2,1
2018,jour.1031525,Indian Pacing and Electrophysiology Journal,2,1
2018,jour.1028504,Eating Behaviors,2,2
2018,jour.1028479,Academic Pediatrics,2,1
2018,jour.1018200,Nordic Journal of Psychiatry,2,1
2018,jour.1040911,Clinical Nutrition ESPEN,2,1
2018,jour.1112251,Endocrine,2,1
2018,jour.1014139,Genetics Selection Evolution,2,1
2018,jour.1094206,Journal of Pharmaceutical and Biomedical Analysis,2,1
2018,jour.1022602,Journal of Stroke,2,2
2018,jour.1039204,Early Intervention in Psychiatry,2,1
2018,jour.1297149,Contemporary Clinical Trials,2,2
2018,jour.1020959,Gastric Cancer,2,1
2018,jour.1137430,Biochimica et Biophysica Acta (BBA) - Molecular and Cell Biology of Lipids,2,1
2018,jour.1017424,Diseases of the Colon & Rectum,2,1
2018,jour.1371465,Healthcare,2,2
2018,jour.1096849,Development,2,2
2018,jour.1114455,Child Neuropsychology,2,1
2018,jour.1298994,JCO Clinical Cancer Informatics,2,1
2018,jour.1113628,Molecular Medicine,2,2
2018,jour.1358869,Journal of Psychiatry and Behavioral Sciences,2,2
2018,jour.1381025,SocArXiv,2,1
2018,jour.1023735,Science Signaling,2,2
2018,jour.1039363,Ecancermedicalscience,2,2
2018,jour.1044456,Biology of Sex Differences,2,1
2018,jour.1052035,Cell Discovery,2,2
2018,jour.1018928,Der Gynäkologe,2,1
2018,jour.1103922,BJU International,2,1
2018,jour.1100229,European Journal of Internal Medicine,2,2
2018,jour.1320608,Human Genome Variation,2,1
2018,jour.1022669,American Journal of Reproductive Immunology,2,2
2018,jour.1017096,The Journal of Clinical Psychiatry,2,2
2018,jour.1044455,Frontiers in Pharmacology,2,2
2018,jour.1013580,European Journal of Clinical Investigation,2,2
2018,jour.1039507,Journal of Breath Research,2,1
2018,jour.1037294,Genes & Nutrition,2,1
2018,jour.1380896,Forum,2,2
2018,jour.1297512,The European Journal of Health Economics,2,1
2018,jour.1037502,Nature Protocols,2,1
2018,jour.1119336,Prostate Cancer and Prostatic Diseases,2,1
2018,jour.1050661,Journal of Cancer Policy,2,1
2018,jour.1039143,Pigment Cell & Melanoma Research,2,1
2018,jour.1089092,Læknablaðið,2,1
2018,jour.1012399,Hormones and Behavior,2,1
2018,jour.1030070,The Spine Journal,2,1
2018,jour.1081624,Cancer Treatment Reviews,2,1
2018,jour.1297479,Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,2,2
2018,jour.1085620,American Journal of Hematology,2,1
2018,jour.1020835,Value in Health,2,1
2018,jour.1021211,Diabetes Technology & Therapeutics,2,2
2018,jour.1084384,Journal of Endodontics,2,1
2018,jour.1088739,Journal of Adolescence,2,2
2018,jour.1038363,Mucosal Immunology,2,1
2018,jour.1298639,TheScienceBreaker,2,1
2018,jour.1034953,Personalized Medicine,2,2
2018,jour.1093313,Health Psychology,2,1
2018,jour.1036533,Molecular Neurodegeneration,2,2
2018,jour.1017442,Heredity,2,1
2018,jour.1034531,Surgery for Obesity and Related Diseases,2,1
2018,jour.1327431,Nature Chemical Biology,2,1
2018,jour.1082406,Dermatologic Surgery,2,1
2018,jour.1006195,Journal of Periodontal Research,2,1
2018,jour.1034448,Nutrition & Metabolism,2,1
2018,jour.1294941,Archivos de Cardiología de México,2,1
2018,jour.1040301,The Annals of Applied Statistics,2,2
2018,jour.1086446,World Journal of Surgery,2,1
2018,jour.1297404,Ageing Research Reviews,2,2
2018,jour.1090969,Psychotherapie Psychosomatik Medizinische Psychologie,2,1
2018,jour.1294902,Otology & Neurotology,2,1
2018,jour.1033224,Tobacco Induced Diseases,2,1
2018,jour.1029429,Clinical Colorectal Cancer,2,1
2018,jour.1047750,The Journal of Allergy and Clinical Immunology In Practice,2,1
2018,jour.1069813,Pneumologie,2,2
2018,jour.1021183,Current Hypertension Reports,2,2
2018,jour.1006395,Lipids,2,1
2018,jour.1017910,Public Health,2,1
2018,jour.1290444,Journal of Patient-Reported Outcomes,2,1
2018,jour.1105665,Journal of Biomedical Science,2,1
2018,jour.1102930,Journal of Child and Family Studies,2,1
2018,jour.1025004,American Journal of Transplantation,2,1
2018,jour.1095465,Magnetic Resonance in Medicine,2,1
2018,jour.1044868,Materials,2,1
2018,jour.1029582,Reproductive BioMedicine Online,2,1
2018,jour.1100504,Dementia and Geriatric Cognitive Disorders,2,1
2019,jour.1112058,International Journal of Food Sciences and Nutrition,2,2
2020,jour.1038393,Research in Autism Spectrum Disorders,2,1
2019,jour.1137570,Psychiatry Research Neuroimaging,2,1
2019,jour.1034448,Nutrition & Metabolism,2,1
2019,jour.1013563,Journal of Behavior Therapy and Experimental Psychiatry,2,1
