journal.title,count
Revista Brasileira de Educação Médica,1
Computational and Structural Biotechnology Journal,1
Indian Journal of Child Health,1
Acta Chirurgica Latviensis,1
Journal of Autism and Developmental Disorders,1
Journal of Oral Health and Community Dentistry,1
Interdisciplinary Journal of Microinflammation,1
Intermetallics,1
Medical Instrumentation,1
Revista chilena de neuro-psiquiatría,1
Topoi,1
World Journal of Oncology,1
Research Reports in Clinical Cardiology,1
Journal of Psychiatric Intensive Care,1
Particle and Fibre Toxicology,1
The European Journal of Psychiatry,1
Acta Microbiologica et Immunologica Hungarica,1
International Dental Journal,1
Journal of Molluscan Studies,1
Phytochemistry,1
Physical Therapy Reviews,1
Polish Annals of Medicine,1
Journal of Trace Elements in Medicine and Biology,1
Zeitschrift für Gerontologie und Geriatrie,1
Biological Research,1
Journal of Cosmetic Dermatology,1
Biometrical Journal,1
IEEE Transactions on Robotics,1
Journal of Material Culture,1
Frontiers in Mechanical Engineering,1
Open Journal of Rheumatology and Autoimmune Diseases,1
Brain Science Advances,1
Bulletin of the Lebedev Physics Institute,1
Journal of Tissue Viability,1
Equilibrium Research,1
Oncohematology,1
Evolutionary Applications,1
Epilepsy & Seizure,1
Oman Journal of Ophthalmology,1
Neurocirugía (English Edition),1
Molecular Imaging and Biology,1
Ethnicity and Health,1
Psychology Crime and Law,1
Journal of Medical Hypotheses and Ideas,1
Doğal Afetler ve Çevre Dergisi,1
Turkish Archives of Otorhinolaryngology,1
Journal of Injury and Violence Research,1
Annual Reports Section B (Organic Chemistry),1
Journal of The Indian Academy of Echocardiography & Cardiovascular Imaging,1
Revista chilena de cardiología,1
Transplantation Research,1
Japanese Journal of Electrocardiology,1
Hans Journal of Surgery,1
"BMC Ear, Nose and Throat Disorders",1
Journal of clinical practice,1
Case Reports in Hepatology,1
Journal of Physics D,1
Environmental Impact Assessment Review,1
Chinese journal of industrial hygiene and occupational diseases,1
International Journal of Molecular Epidemiology and Genetics,1
Veterinary Clinics of North America Exotic Animal Practice,1
Epidemiology and Vaccinal Prevention,1
Current Psychopharmacologye,1
Nursing Administration Quarterly,1
Disability and Rehabilitation Assistive Technology,1
Visuomenės sveikata,1
Journal of Labelled Compounds and Radiopharmaceuticals,1
The Design Journal,1
Current Nutrition Reports,1
International Journal of Advances in Medicine,1
Journal of ISAKOS Joint Disorders & Orthopaedic Sports Medicine,1
Frontiers in Bioengineering and Biotechnology,1
Clinical Pediatric Endocrinology,1
Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,1
Türk Pediatri Arşivi,1
Atmospheric Pollution Research,1
Aquaculture,1
Advances in Obesity Weight Management & Control,1
New Journal of Science,1
Children Infections,1
Proceedings of the Institution of Mechanical Engineers Part P Journal of Sports Engineering and Technology,1
Ciência Cuidado e Saúde,1
Traumatology and Orthopedics of Russia,1
J. indig. wellbeing,1
Science & Justice,1
Asian Pacific Journal of Tropical Medicine,1
Mycopathologia,1
Environmental Toxicology,1
Alergologia,1
British Journal of Clinical Psychology,1
Investigative Dermatology and Venereology Research,1
Journal of Receptors and Signal Transduction,1
Revista Repertorio de Medicina y Cirugía,1
Chem-Bio Informatics Journal,1
EMC - Urologie,1
International Journal of Advanced and Integrated Medical Sciences,1
Revista Internacional de Andrología,1
Current Tropical Medicine Reports,1
BJR|Open,1
Clinical Dysmorphology,1
Current Issues in Pharmacy and Medical Sciences,1
Journal of Echocardiography,1
African Journal of Emergency Medicine,1
The Japanese Journal of Rehabilitation Medicine,1
Recherche en soins infirmiers,1
Annales de Pathologie,1
Hospital chronicles = Nosokomeiaka chronika,1
Journal of Drug Metabolism & Toxicology,1
Advances in Polymer Technology,1
Applied Biochemistry and Biotechnology,1
NanoImpact,1
Anatomy & Physiology,1
Chemotherapy Open access,1
Journal of Women & Aging,1
Human Fertility,1
Journal of Pediatric and Adolescent Gynecology,1
Journal of Insulin Resistance,1
Journal of the Medical Library Association,1
Archivio di Ortopedia e Reumatologia,1
Journal of Minimally Invasive Surgical Sciences,1
Journal of Experimental Child Psychology,1
Journal of the Ceramic Society of Japan,1
Jundishapur Journal of Chronic Disease Care,1
Journal of Radiotherapy in Practice,1
EMC - Hématologie,1
Ophthalmology Retina,1
BMC Chemistry,1
Systems Medicine,1
Climacteric,1
Community Eye Health Journal,1
EMC - Néphrologie,1
Nano-Micro Letters,1
信州医学雑誌,1
SA Heart,1
Mini-Reviews in Organic Chemistry,1
International Journal of the Cardiovascular Academy,1
rheuma plus,1
Internatuinal Journal of Radiation Research,1
International Journal of Orthopaedic and Trauma Nursing,1
Toxicology Research,1
Canadian Liver Journal,1
日本ペインクリニック学会誌,1
Asia Oceania Journal of Nuclear Medicine and Biology,1
Journal of Dental Health Oral Disorders and Therapy,1
Asian Bioethics Review,1
Medicina de Familia SEMERGEN,1
Mechanics of Advanced Materials and Modern Processes,1
International Journal of Sport Policy and Politics,1
Open Journal of Internal Medicine,1
JMIR mHealth and uHealth,1
Nursing Philosophy,1
SLAS DISCOVERY Advancing Life Sciences,1
Advances in Hematology,1
Ecology and Evolution,1
The Journal of Clinical Psychiatry,1
European Clinics in Obstetrics and Gynaecology,1
Journal of Foot and Ankle Surgery (Asia Pacific),1
IEEE Transactions on Cybernetics,1
Musik- Tanz und Kunsttherapie,1
Current Transplantation Reports,1
Taiwan Journal of Ophthalmology,1
Food Microbiology,1
Journal of JCS Cardiologists,1
Trends in Urology Gynaecology & Sexual Health,1
Advances in Preventive Medicine,1
Journal of Cardiovascular Medicine and Cardiology,1
Epilepsia Open,1
日本看護研究学会雑誌,1
Cerebellum & Ataxias,1
Pharmacy,1
Translational Medicine of Aging,1
Emerging Health Threats Journal,1
Clinical Diabetology,1
Food Science & Technology Bulletin Functional Foods,1
Journal of Breast Cancer,1
Advanced Therapeutics,1
Breast Disease,1
Current Hypertension Reviews,1
Social Psychology of Education,1
Toxicology Reports,1
Journal of Maintenance in the Addictions,1
Psychiatric Quarterly,1
Journal of Biomolecular Structure and Dynamics,1
Bulletin de la Société de pathologie exotique,1
EMC - Cardiologie-Angéiologie,1
Behavioral Sciences & the Law,1
IEEE Nanotechnology Magazine,1
Land Use Policy,1
Neurology Today,1
Journal of Public Health Management and Practice,1
Journal of Dietary Supplements,1
The Journal of Pathology Clinical Research,1
Digital Medicine,1
Contemporary Issues in Communication Science and Disorders,1
Journal of Biomedical Materials Research,1
Journal of Contemporary Dentistry,1
Cellular and Molecular Bioengineering,1
Chinese Medicine,1
Journal of Biometrics & Biostatistics,1
Grasas y Aceites,1
Isokinetics and Exercise Science,1
Language Speech and Hearing Services in Schools,1
Journal of Manual & Manipulative Therapy,1
Clinical Case Studies,1
Social Policy and Society,1
Oncology Discovery,1
Tenri Medical Bulletin,1
Genome Biology and Evolution,1
Indian Journal of Transplantation,1
International Journal of Nephrology,1
Journal of Kathmandu Medical College,1
Zeitschrift für Orthopädie und Unfallchirurgie,1
Journal of Gastrointestinal and Abdominal Radiology,1
Urology & Nephrology Open Access Journal,1
Journal of Neurology & Neurophysiology,1
Balkan Journal of Dental Medicine,1
Pancreatic Disorders and Therapy,1
Nuclear Medicine and Biology,1
Nature Protocols,1
Operative Orthopädie und Traumatologie,1
Médecine et Chirurgie du Pied,1
Advances in Health Sciences Education,1
Frontiers in Computer Science,1
Seminars in Musculoskeletal Radiology,1
Mathematical Biology and Bioinformatics,1
Pharmaceutical Medicine,1
Journal of Orofacial Research,1
International Journal of Biomaterials,1
Annals of Clinical and Laboratory Research,1
BMC Proceedings,1
Insurance Mathematics and Economics,1
Orthodontic Waves,1
Child Health Nursing Research,1
The Journal of Korean Society of Occupational Therapy,1
International Journal of Perioperative Ultrasound and Applied Technologies,1
Clinical Nutrition Experimental,1
Microfluidics and Nanofluidics,1
Nature Reviews Molecular Cell Biology,1
American Journal of Obstetrics & Gynecology MFM,1
Clinical Pediatric Emergency Medicine,1
Revue Francophone Internationale de Recherche Infirmière,1
Annals of Epidemiology,1
Journal of Orofacial Sciences,1
Revista de Psiquiatría y Salud Mental (English Edition),1
Journal of Aging and Health,1
Drug Delivery System,1
International Journal of Mental Health Nursing,1
Journal of Cardiovascular and Thoracic Research,1
Journal of Orofacial Orthopedics / Fortschritte der Kieferorthopädie,1
PROBLEMS IN PROGRAMMING,1
Mucosa,1
Allergo Journal International,1
Nursing Management (Springhouse),1
Cerebral Blood Flow and Metabolism (Japanese journal of cerebral blood flow and metabolism),1
African Health Sciences,1
Cancer Research and Treatment,1
Computing,1
Journal of Women's Health Care,1
Hip & Pelvis,1
Journal of the Saudi Heart Association,1
Russian Chemical Reviews,1
Carbon,1
Euroasian Journal of Hepato-Gastroenterology,1
Jundishapur Journal of Natural Pharmaceutical Products,1
Kırıkkale Üniversitesi Tıp Fakültesi Dergisi,1
Animal Genetics,1
Australian Journal of Rural Health,1
Molecular Imaging and Radionuclide Therapy,1
Cognitive Therapy and Research,1
Journal of Clinical Engineering,1
Annals of Neurosciences,1
Theoretical and Applied Genetics,1
Journal of Frailty Sarcopenia and Falls,1
Serbian Journal of Experimental and Clinical Research,1
Endoscopic Ultrasound,1
Patient Related Outcome Measures,1
Applied Occupational and Environmental Hygiene,1
Sarcoma,1
Journal of Civil Structural Health Monitoring,1
Biological Cybernetics,1
Behavioural Pharmacology,1
Flebologiia,1
Seminars in Interventional Radiology,1
Nursing Critical Care,1
Gynecologic Oncology Reports,1
Journal of Genital System & Disorders,1
Environmental Science and Technology,1
Probiotics and Antimicrobial Proteins,1
Journal of Intellectual Disability Research,1
Fisioterapia e Pesquisa,1
Journal of Community Genetics,1
The Neuroscientist,1
The Journal of Korean Physical Therapy,1
Journal of Microscopy,1
Journal of Family Violence,1
Cognitive and Behavioral Neurology,1
Toxicon,1
Pacific Accounting Review,1
British Journal of Midwifery,1
ACS Pharmacology & Translational Science,1
Current Otorhinolaryngology Reports,1
Journal of Continuing Education in the Health Professions,1
EMC - Otorinolaringoiatria,1
Genetic Engineering & Biotechnology News,1
Fungal Biology,1
Drug Discovery Today Therapeutic Strategies,1
American Journal of Psychiatry Residents Journal,1
Revista Colombiana de Reumatología (English Edition),1
Applied Neuropsychology Adult,1
Acta Crystallographica Section F: Structural Biology Communications,1
Environmental Technology,1
Cancer Urology,1
Relevé des maladies transmissibles au Canada,1
International Journal of Rehabilitation Research,1
Neurophotonics,1
Journal of Local and Global Health Science,1
Precision Radiation Oncology,1
Medicinos teorija ir praktika,1
Dermato-Endocrinology,1
Animal Biology,1
札幌医学雑誌,1
Mayo Clinic Proceedings Innovations Quality & Outcomes,1
World Journal of Rheumatology,1
Current Opinion in Cell Biology,1
Journal of Anxiety Disorders,1
Radiation Detection Technology and Methods,1
Toxics,1
Microbiological Research,1
Inpharma Weekly,1
Archives des Maladies du Coeur et des Vaisseaux - Pratique,1
Basic & Clinical Cancer Research,1
Hong Kong Journal of Occupational Therapy,1
Journal of Korean Society for Atmospheric Environment,1
Journal of Biomedical Engineering and Medical Devices,1
International Journal of Medicine and Medical Research,1
COMPEL The International Journal for Computation and Mathematics in Electrical and Electronic Engineering,1
Biodemography and Social Biology,1
World Journal of Pharmacology,1
Bangabandhu Sheikh Mujib Medical University Journal,1
Allergo Journal,1
Sudebno-meditsinskaya ekspertiza,1
Italian Journal of Animal Science,1
Medicinski casopis,1
Egyptian Journal of Oral and Maxillofacial Surgery,1
Population Health Metrics,1
American Journal of Critical Care,1
Emergency Nurse,1
International Journal of Dynamics and Control,1
Journal of Toxicology and Environmental Health Part A,1
Health & Place,1
Cognitive Processing,1
Journal of Cytology & Histology,1
Life Science Alliance,1
Allergy & Asthma Proceedings,1
Journal of Clinical and Basic Research,1
Transactions of Japanese Society for Medical and Biological Engineering,1
Annals of Nuclear Cardiology,1
Chemometrics and Intelligent Laboratory Systems,1
Spanish Journal of Agricultural Research,1
MOJ Clinical & Medical Case Reports,1
International Paramedic Practice,1
The Science of The Total Environment,1
Kathmandu University Medical Journal,1
Journal of Molecular Cell Biology,1
International Journal of Material Forming,1
Neuroembryology and Aging,1
Bioactive Compounds in Health and Disease,1
ChemBioEng Reviews,1
Health Promotion Perspectives,1
Neuroradiologie Scan,1
BioEngineering,1
European Journal of Orthodontics,1
Archivos de la Sociedad Española de Oftalmología,1
Functional Foods in Health and Disease,1
International Cardivascular Research Journal,1
Journal of Thermal Analysis and Calorimetry,1
The Open Neuroimaging Journal,1
npj Genomic Medicine,1
Turkish Journal of Botany,1
Molecular Diagnosis,1
Behavior Genetics,1
Bioengineered,1
Journal of the Korean Society of Physical Medicine,1
Klinicheskaya dermatologiya i venerologiya,1
Adolescent Psychiatry,1
Studies in Logic Grammar and Rhetoric,1
FEMS Yeast Research,1
Journal of Asthma and Allergy,1
Systems Research and Behavioral Science,1
Journal of Microbiology Immunology and Infection,1
"2016 5th International Conference on Electronic Devices, Systems and Applications (ICEDSA)",1
Cellular and Molecular Neurobiology,1
ミルクサイエンス,1
Molecular Imaging,1
Advances in Pulmonary Hypertension,1
Journal of Adolescent Health,1
International Journal of Evolutionary Biology,1
Evolutionary Psychology,1
Journal of Industrial Ecology,1
Regenerative Medicine,1
Macromolecular Rapid Communications,1
Personality and Individual Differences,1
Journal of Corporate Real Estate,1
Hua xi kou qiang yi xue za zhi = Huaxi kouqiang yixue zazhi = West China journal of stomatology,1
Health Services Management Research,1
World's Poultry Science Journal,1
Journal of Traditional and Complementary Medicine,1
Les cahiers de l'année gérontologique,1
Seminars in Speech and Language,1
Mediterranean Journal of Clinical Psychology,1
Neuropeptides,1
Eastern Green Neurosurgery,1
Advances in Psychiatric Treatment,1
Intervirology,1
Wear,1
Asia-Pacific Biotech News,1
Aging & Mental Health,1
Eastern Economic Journal,1
Journal of Southern Medical University,1
Revista Virtual de la Sociedad Paraguaya de Medicina Interna,1
Cahiers de Nutrition et de Diététique,1
Dentistry,1
Chemical Biology & Drug Design,1
Forum,1
Neuroscience of Consciousness,1
Yearbook of Plastic and Aesthetic Surgery,1
Forest Ecology and Management,1
EMC - Maladies Infectieuses,1
Mathematical Medicine and Biology A Journal of the IMA,1
Building and Environment,1
Mind Brain and Education,1
International Archives of Urology and Complications,1
World Allergy Organization Journal,1
Digital Signal Processing,1
Journal of AOAC International,1
Nursing Open,1
Journal of the American Ceramic Society,1
Journal of Nutrition in Gerontology and Geriatrics,1
JMIR Public Health and Surveillance,1
Journal of Patient Experience,1
National Journal of Maxillofacial Surgery,1
World Journal of Endocrine Surgery,1
Memory & Cognition,1
The Egyptian Journal of Critical Care Medicine,1
Inverse Problems,1
Modern Rheumatology Case Reports,1
Health Economics & Outcome Research Open Access,1
Journal of Biophysics,1
EMC - AKOS - Trattato di Medicina,1
Journal of Advances in Medical Education & Professionalism,1
International Journal of Gynecological Pathology,1
Zebrafish,1
Journal of Foot and Ankle Research,1
Frontiers in Applied Mathematics and Statistics,1
Journal of Preventive Medicine and Hygiene,1
Russian Journal of Bioorganic Chemistry,1
Human Cell,1
Health Science Journal,1
International Journal of Occupational and Environmental Health,1
Laboratornaya sluzhba,1
Current Opinion in Chemical Engineering,1
Journal of Infection Prevention,1
Proceedings,1
Journal of Correctional Health Care,1
Clinical Leukemia,1
Starch - Stärke,1
Journal of X-Ray Science and Technology,1
International Journal of Biometeorology,1
Journal of Immunotoxicology,1
Journal of Indian Academy of Oral Medicine and Radiology,1
ChemPhysChem,1
Journal of Obesity & Weight loss Therapy,1
Cancer Informatics,1
International Journal of Audiology,1
Revista Colombiana de Médicina Física y Rehabilitación,1
Advances in molecular oncology,1
Clinical and Translational Radiation Oncology,1
Journal of Mid-life Health,1
Beilstein Journal of Organic Chemistry,1
World Medical & Health Policy,1
Molecular Brain,1
The Journal of Perinatal & Neonatal Nursing,1
Journal of Medicine,1
Nursing (Ed española),1
Human Genome Variation,1
World Journal of Dentistry,1
Translational Lung Cancer Research,1
ASEAN Heart Journal,1
Pharmacognosy Research,1
Higher Education Research & Development,1
Journal of Neurocritical Care,1
Journal of Trauma and Injury,1
Pediatric Health Medicine and Therapeutics,1
Journal of Environmental and Public Health,1
Chinese journal of endemiology,1
Journal of Avian Medicine and Surgery,1
Veterinary Medicine Research and Reports,1
Flemish veterinary journal,1
Journal of Clinical Exercise Physiology,1
Ocean Engineering,1
European Journal of Radiology Extra,1
Biochimica et Biophysica Acta (BBA) - General Subjects,1
Journal of Experimental & Theoretical Artificial Intelligence,1
Advanced Journal of Emergency Medicine,1
EMC - Tecniche Chirurgiche - Chirurgia Generale,1
Stem Cell Investigation,1
Journal of Inorganic Materials,1
JCO Clinical Cancer Informatics,1
Biotechnic & Histochemistry,1
La Prensa Medica,1
Endocrine Pathology,1
Journal of Mathematical Biology,1
Process Biochemistry,1
The Lancet Planetary Health,1
Senologie - Zeitschrift für Mammadiagnostik und -therapie,1
International Journal of Health Economics and Management,1
한국모자보건학회지,1
Cellular Signalling,1
Harm Reduction Journal,1
Karger Kompass Onkologie,1
Fisioterapia em Movimento,1
Cranio,1
Oncology & Hematology Review (US),1
MAMC Journal of Medical Sciences,1
Journal of Electrocardiology,1
Journal of Global Radiology,1
Automation in Construction,1
Wiley Interdisciplinary Reviews Forensic Science,1
International Journal of Basic & Clinical Pharmacology,1
Emerging Microbes & Infections,1
MOJ Cell Science & Report,1
Nursing Clinics of North America,1
Journal of Ayurveda and Integrative Medicine,1
Ecology Letters,1
NeuroMolecular Medicine,1
理学療法学,1
E-Learning and Digital Media,1
Maternal and Child Health Journal,1
Turkish Journal of Biology,1
Child Care in Practice,1
Der Deutsche Dermatologe,1
Health & Social Care in the Community,1
Journal of Epilepsy and Clinical Neurophysiology,1
Current Opinion in Chemical Biology,1
Open Journal of Depression,1
Folia Morphologica,1
IEEE Transactions on Human-Machine Systems,1
International Journal of Endocrine Oncology,1
Research in Social and Administrative Pharmacy,1
Chinese Journal of Oncology,1
Journal of Ophthalmic Inflammation and Infection,1
Sport Sciences for Health,1
Antibodies,1
The Kurume Medical Journal,1
International Journal of System Dynamics Applications,1
IEEE/ASME Transactions on Mechatronics,1
Egyptian Journal of Medical Human Genetics,1
Biological Procedures Online,1
Archivos de la Sociedad Española de Oftalmología (English Edition),1
Orthodontic Update,1
Acta Psychologica,1
Combinatorial Chemistry & High Throughput Screening,1
Comparative Effectiveness Research,1
Orthodontics and Craniofacial Research,1
World Journal of Translational Medicine,1
World of Medicine and Biology,1
Toxicological Reviews,1
Science Progress,1
Enfermedades infecciosas y microbiologia clinica (English ed ),1
Journal of Exposure Science & Environmental Epidemiology,1
Critical Reviews in Environmental Science and Technology,1
Medical Science Educator,1
Cancer Gene Therapy,1
Archives of International Surgery,1
Journal of Scleroderma and Related Disorders,1
Behavioral and Brain Sciences,1
CEN Case Reports,1
BMC Clinical Pharmacology,1
Zagazig Journal of Agricultural Research,1
Hereditas (Beijing),1
Acta Physiologiae Plantarum,1
Journal of Market Access & Health Policy,1
Natural Products Chemistry & Research,1
Clinical Nutrition Research,1
Annual Review of Animal Biosciences,1
Cellular and molecular biology,1
小児耳鼻咽喉科,1
Revista ORL,1
BMJ Sexual & Reproductive Health,1
Green Chemistry,1
Medwave,1
Electronic Journal of General Medicine,1
IEEE Transactions on Neural Networks and Learning Systems,1
Clinical and Translational Neuroscience,1
Interventional Neurology,1
Journal of Applied Biomechanics,1
Journal of Veterinary Science,1
Odontology,1
Laboratory Animals,1
European Thyroid Journal,1
Molecular Therapy - Oncolytics,1
Balkan Medical Journal,1
Preventive Medicine Reports,1
European Journal of Remote Sensing,1
European Journal of Cell Biology,1
Journal of Bacteriology and Virology,1
Current Pharmaceutical Analysis,1
Annals of the Russian academy of medical sciences,1
Journal of Food and Dairy Sciences,1
Skin Appendage Disorders,1
Rational Pharmacotherapy in Cardiology,1
International Journal of Modern Physics B,1
Chinese Journal of Obstetrics and Gynecology,1
Applied Acoustics,1
Optics Letters,1
Turkish Journal of Hematology,1
Biomedical Imaging and Intervention Journal,1
Quantitative Biology,1
Acta Oecologica,1
Urology Video Journal,1
Journal of Micromechanics and Microengineering,1
Chemical and Pharmaceutical Bulletin,1
Digital Journal of Ophthalmology,1
International Journal of Healthcare Management,1
Orthopedic Research and Reviews,1
Remote Sensing,1
Cell Biochemistry and Function,1
World Journal of Hematology,1
CHUNG HUA WEI SHENG WU HSUEH HO MIEH I HSUEH TSA CHIH,1
IISE Transactions on Healthcare Systems Engineering,1
Psychiatry Research Neuroimaging,1
Cancer Cell International,1
Journal of Materials Science,1
The Journal of Japan Society for Clinical Anesthesia,1
International Journal of Cancer Management,1
Annals of Geriatric Medicine and Research,1
Complex Issues of Cardiovascular Diseases,1
Internal Medicine Open Access,1
Der Pneumologe,1
BMC Ecology,1
Journal of Women Politics & Policy,1
Trends in Biotechnology,1
Newborn and Infant Nursing Reviews,1
Journal of Caring Sciences,1
Echo Research and Practice,1
International Journal of Disaster Medicine,1
Journal of Nursing Measurement,1
Memórias do Instituto Oswaldo Cruz,1
Rare Tumors,1
Risk Hazards & Crisis in Public Policy,1
The Journal of Rehabilitation Research and Development,1
The Angle Orthodontist,1
Medical Image Analysis,1
Chirurgia,1
Animal Feed Science and Technology,1
Journal of the Royal Statistical Society Series C (Applied Statistics),1
International Journal of Diabetes and Clinical Research,1
Somatosensory & Motor Research,1
SAR and QSAR in Environmental Research,1
"International Journal of Control, Automation and Systems",1
Phase Transitions,1
Microbial Ecology,1
Health Care of the Russian Federation,1
International Surgery Journal,1
Research on Chemical Intermediates,1
British Journal of Mathematical and Statistical Psychology,1
Journal of Intelligent Material Systems and Structures,1
Revista Colombiana de Reumatología,1
Neurology Research International,1
Biomarkers and Genomic Medicine,1
Emergency Care Journal,1
Journal of Gynecologic Surgery,1
Meat Science,1
Journal of Applied Sport Psychology,1
OR Nurse,1
Shidnoevropejskij zurnal vnutrisnoi ta simejnoi medicini,1
hautnah dermatologie,1
The Egyptian Journal of Chest Diseases and Tuberculosis,1
Cell Biology and Toxicology,1
Social Enterprise Journal,1
Environments,1
Southern African Journal of Gynaecological Oncology,1
Case Reports in Pathology,1
Primary Health Care Research & Development,1
Journal of the American Oil Chemists' Society,1
Journal of NeuroEngineering and Rehabilitation,1
Eating Behaviors,1
Microbiology Research Journal International,1
Food and Environmental Virology,1
Nurse Educator,1
Information Design Journal,1
Journal of Patient Safety and Risk Management,1
Asian Journal of Psychiatry,1
Chem,1
Arthritis und Rheuma,1
Journal of Tissue Engineering,1
Korean Journal of Food and Cookery Science,1
Journal of Micro and Nano-Manufacturing,1
Journal of Neurogenetics,1
Drug and Chemical Toxicology,1
Tissue Engineering and Regenerative Medicine,1
Adolescent Health Medicine and Therapeutics,1
Journal of Craniovertebral Junction and Spine,1
International Journal of Nanotechnology,1
Chinese Journal of Natural Medicines,1
Physics in Medicine,1
Epidemiologic Reviews,1
Ethnicity & Disease,1
ORAL THERAPEUTICS AND PHARMACOLOGY,1
"Neurology,Psychiatry and Brain Research",1
Neurologie up2date,1
Multivariate Behavioral Research,1
Innovative Biosystems and Bioengineering,1
Combination Products in Therapy,1
Journal of Occupational Therapy Schools & Early Intervention,1
Helminthologia,1
Current Developmental Disorders Reports,1
International Journal of Health Care Quality Assurance,1
Journal of Traumatic Stress,1
Virus Research,1
New Zealand Veterinary Journal,1
Journal of Fetal Medicine,1
Anti-Cancer Agents in Medicinal Chemistry,1
American Journal of Audiology,1
Psychotherapie Psychosomatik Medizinische Psychologie,1
Experimental Nephrology,1
Sexuality Reproduction and Menopause,1
The Journal of Haemophilia Practice,1
Chinese journal of nautical medicine and hyperbaric medicine,1
Psychiatric Clinics of North America,1
Nanomaterials,1
Biologie Aujourd hui,1
The Journal of Tehran University Heart Center,1
Breast Diseases A Year Book Quarterly,1
Palliative Care Research,1
Therapeutic Advances in Psychopharmacology,1
Clínica e Investigación en Ginecología y Obstetricia,1
JAAOS Global Research and Reviews,1
Nature Food,1
Archives of Rheumatology,1
Papers in Applied Geography,1
Tissue Engineering,1
Drug Discovery Today Disease Mechanisms,1
International Journal of Obstetric Anesthesia,1
Manuelletherapie,1
Anales del Sistema Sanitario de Navarra,1
Climate,1
Genetics Research,1
Health Promotion Practice,1
World Journal of Surgical Procedures,1
European Journal of Obstetrics & Gynecology and Reproductive Biology X,1
Pharmacia,1
Open Journal of Pathology,1
Journal of Midwifery & Women's Health,1
Archives of Depression and Anxiety,1
Journal of Negative Results in BioMedicine,1
Journal of the Ceylon College of Physicians,1
Ecology of Food and Nutrition,1
Theoretical Issues in Ergonomics Science,1
Journal of Cleaner Production,1
Journal of The Korean Society of Laryngology Phoniatrics and Logopedics,1
Clinical and Experimental Medical Journal,1
European Journal of Finance,1
Journal of Cancer Research,1
Journal of Mathematics in Industry,1
Annals of African Medicine,1
Chinese journal of ocular fundus diseases,1
Nutrition Bulletin,1
Cancer Growth and Metastasis,1
Papillomavirus Research,1
Journal of Experimental Neuroscience,1
Technology in Cancer Research & Treatment,1
International Journal of Dental Hygiene,1
Endocrine Surgery,1
Bioelectrochemistry,1
International Journal of Medical Informatics,1
Journal of Emergency Medicine Trauma and Acute Care,1
Chemical Industry and Chemical Engineering Quarterly,1
Thrombosis,1
Radiology - Open Journal,1
Psychology & Neuroscience,1
Journal of Parasitology,1
journal of Diabetes Research and Clinical Metabolism,1
"Medical journal of University of Salerno,",1
In Silico Pharmacology,1
Magnetic Resonance Insights,1
International Journal of Reproductive BioMedicine,1
Journal of Hepatology and Gastrointestinal disorders,1
The Journal of International Advanced Otology,1
Biosciences Biotechnology Research Asia,1
Mediterranean Journal of Rheumatology,1
Inhalation Toxicology,1
The Joint Commission Journal on Quality and Patient Safety,1
Bangladesh Journal of Medical Microbiology,1
Applied Nursing Research,1
中华结核和呼吸杂志,1
Harran Üniversitesi Tıp Fakültesi Dergisi,1
Journal of Neuroimmune Pharmacology,1
Journal of Cancer Policy,1
Вестник хирургии имени И. И. Грекова,1
International Journal of Polymeric Materials,1
Social Work,1
Chinese Journal of Integrative Medicine,1
Hacettepe Üniversitesi Hemşirelik Fakültesi Dergisi,1
Beneficial Microbes,1
Proceedings of the American Society for Information Science and Technology,1
Paediatrics and International Child Health,1
Korean Journal of Legal Medicine,1
SN Comprehensive Clinical Medicine,1
Journal of Basic and Clinical Physiology and Pharmacology,1
Nigerian Journal of Basic and Clinical Sciences,1
Iran Journal of Nursing,1
Child's Health,1
Otolaryngology Case Reports,1
Journal of ExtraCorporeal Technology,1
Middle East Journal of Rehabilitation and Health Studies,1
Fibrinolysis and Proteolysis,1
Case Reports in Dentistry,1
Der Klinikarzt,1
Health Physics,1
Urologie in der Praxis,1
Expert Opinion on Therapeutic Patents,1
Journal of Psychiatry,1
JHEP Reports,1
Dental Nursing,1
Visual Journal of Emergency Medicine,1
Preventing Chronic Disease,1
International Journal of Andrology,1
International Journal of Sexual Health,1
Journal of Aging and Physical Activity,1
Cell Structure and Function,1
Cytoskeleton,1
Journal of Medical Ultrasound,1
Journal of Thyroid Disorders & Therapy,1
Faṣlnāmah-i pizishkī-i bārvar va nābārvar,1
Journal of Chemical Sciences,1
Adıyaman Üniversitesi Sağlık Bilimleri Dergisi,1
Journal of Environmental Health Science and Engineering,1
Bioresource Technology,1
Journal of Materials Science & Technology,1
Chinese Clinical Oncology,1
Ophthalmology in Russia,1
Current Treatment Options in Allergy,1
Journal of Sleep Disorders & Therapy,1
Journal of Safety Research,1
Current Pediatric Reviews,1
ISBT Science Series,1
Open Journal of Urology,1
Oral Radiology,1
Journal of Geriatrics and Palliative Care,1
Head & Face Medicine,1
Turkish Journal of Thoracic and Cardiovascular Surgery,1
Alternative Complementary & Integrative Medicine,1
Clinical Research in Cardiology Supplements,1
Polymer Chemistry,1
Journal of Nursing and Healthcare of Chronic Illness,1
Dementia & Neuropsychologia,1
Advanced Performance Materials,1
Psychological Injury and Law,1
Perinatology,1
Indian Journal of Cardiovascular Disease in Women WINCARS,1
Research in Microbiology,1
