year,publisher,id,issn,journal.id,journal.title
2019,Springer Nature,pub.1111779096,"['0972-2815', '0975-1645']",jour.1136517,Transactions of the Indian Institute of Metals
2019,Elsevier,pub.1113332782,"['0043-1648', '1873-2577']",jour.1038872,Wear
2019,Elsevier,pub.1107797204,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,Elsevier,pub.1110705525,"['0141-8130', '1879-0003']",jour.1090368,International Journal of Biological Macromolecules
2019,Elsevier,pub.1108032305,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,Elsevier,pub.1107582223,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,Elsevier,pub.1110481820,"['0925-8388', '1873-4669']",jour.1041821,Journal of Alloys and Compounds
2019,Springer Nature,pub.1110226454,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2019,Elsevier,pub.1111979774,"['0950-0618', '1879-0526']",jour.1052836,Construction and Building Materials
2019,Springer Nature,pub.1112091155,"['1047-4838', '1543-1851']",jour.1042541,JOM
2019,Elsevier,pub.1107888068,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,IOP Publishing,pub.1113334566,"['1674-1056', '2058-3834']",jour.1295208,Chinese Physics B
2019,Elsevier,pub.1112637080,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Elsevier,pub.1111029707,"['1359-8368', '1879-1069']",jour.1137177,Composites Part B Engineering
2019,Elsevier,pub.1112969280,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,American Association for the Advancement of Science (AAAS),pub.1113409951,['2375-2548'],jour.1051517,Science Advances
2019,Springer Nature,pub.1112944960,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2019,Taylor & Francis,pub.1106282835,"['0020-7543', '1366-588X']",jour.1053174,International Journal of Production Research
2019,The Optical Society,pub.1112787554,['1094-4087'],jour.1030495,Optics Express
2019,Royal Society of Chemistry (RSC),pub.1111541635,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2019,MDPI,pub.1112605386,"['1424-8220', '1424-8239']",jour.1033312,Sensors
2019,Royal Society of Chemistry (RSC),pub.1110368481,"['0267-9477', '1364-5544']",jour.1096405,Journal of Analytical Atomic Spectrometry
2019,The Optical Society,pub.1112403691,['1094-4087'],jour.1030495,Optics Express
2019,Emerald,pub.1107872853,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2019,MDPI,pub.1112511242,['2075-4701'],jour.1047856,Metals
2019,The Optical Society,pub.1112477015,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2019,Institute of Electrical Engineers of Japan (IEE Japan),pub.1112460655,"['2187-1094', '2187-1108']",jour.1142704,IEEJ Journal of Industry Applications
2019,The Optical Society,pub.1112169290,['2159-3930'],jour.1047218,Optical Materials Express
2019,Elsevier,pub.1110266864,"['2090-1232', '2090-1224']",jour.1044401,Journal of Advanced Research
2019,Elsevier,pub.1112114138,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,AIP Publishing,pub.1112613526,"['1070-6631', '1089-7666']",jour.1319923,Physics of Fluids
2019,IOP Publishing,pub.1110454477,"['1009-0630', '2058-6272']",jour.1137588,Plasma Science and Technology
2019,Elsevier,pub.1111397723,['2211-3797'],jour.1142600,Results in Physics
2019,Elsevier,pub.1107823400,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2019,Springer Nature,pub.1105808051,"['0268-8921', '1435-604X']",jour.1096630,Lasers in Medical Science
2019,Elsevier,pub.1110639253,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2019,Elsevier,pub.1110764569,"['0966-9795', '1879-0216']",jour.1052634,Intermetallics
2019,IOP Publishing,pub.1106681474,"['1009-0630', '2058-6272']",jour.1137588,Plasma Science and Technology
2019,Springer Nature,pub.1112383748,"['0957-4522', '1573-482X']",jour.1136825,Journal of Materials Science: Materials in Electronics
2019,Elsevier,pub.1111638746,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Wiley,pub.1103658654,"['1860-6768', '1860-7314']",jour.1036498,Biotechnology Journal
2019,Springer Nature,pub.1112351539,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2019,Elsevier,pub.1109924419,"['0890-6955', '1879-2170']",jour.1137254,International Journal of Machine Tools and Manufacture
2019,Elsevier,pub.1111243180,"['0257-8972', '1879-3347']",jour.1044557,Surface and Coatings Technology
2019,Elsevier,pub.1108006797,"['0045-7825', '1879-2138']",jour.1041790,Computer Methods in Applied Mechanics and Engineering
2019,IOP Publishing,pub.1107872323,"['1009-0630', '2058-6272']",jour.1137588,Plasma Science and Technology
2019,IOP Publishing,pub.1107970607,"['1009-0630', '2058-6272']",jour.1137588,Plasma Science and Technology
2019,Allerton Press,pub.1117148670,"['1067-8212', '1934-970X']",jour.1136044,Russian Journal of Non-Ferrous Metals
2019,American Physical Society (APS),pub.1112855013,"['2469-9926', '2469-9934']",jour.1053349,Physical Review A
2019,Springer Nature,pub.1113234305,"['1672-6529', '2543-2141']",jour.1037534,Journal of Bionic Engineering
2019,IOP Publishing,pub.1107970606,"['1009-0630', '2058-6272']",jour.1137588,Plasma Science and Technology
2019,Elsevier,pub.1110281766,['2211-3797'],jour.1142600,Results in Physics
2019,AIP Publishing,pub.1112862117,['2329-7778'],jour.1052013,Structural Dynamics
2019,Springer Nature,pub.1108020467,"['2196-7229', '2196-7237']",jour.1135960,Lasers in Manufacturing and Materials Processing
2019,Springer Nature,pub.1108039733,"['1047-4838', '1543-1851']",jour.1042541,JOM
2019,American Chemical Society (ACS),pub.1112246264,['2470-1343'],jour.1157000,ACS Omega
2019,Royal Society of Chemistry (RSC),pub.1111491060,"['1744-683X', '1744-6848']",jour.1358277,Soft Matter
2019,MDPI,pub.1112395667,"['1454-5101', '2076-3417']",jour.1050217,Applied Sciences
2019,MDPI,pub.1112395838,['2075-4701'],jour.1047856,Metals
2019,Royal Society of Chemistry (RSC),pub.1111897792,"['2040-3364', '2040-3372']",jour.1043052,Nanoscale
2019,The Optical Society,pub.1112146723,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2019,MDPI,pub.1112070336,"['1454-5101', '2076-3417']",jour.1050217,Applied Sciences
2019,"SPIE, the international society for optics and photonics",pub.1112038669,"['0091-3286', '1560-2303']",jour.1122763,Optical Engineering
2019,MDPI,pub.1112063444,['1420-3049'],jour.1312072,Molecules
2019,Royal Society of Chemistry (RSC),pub.1111266948,"['2040-3364', '2040-3372']",jour.1043052,Nanoscale
2019,The Optical Society,pub.1111695186,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2019,Wiley,pub.1111192915,"['1022-1352', '1521-3935']",jour.1092363,Macromolecular Chemistry and Physics
2019,Mary Ann Liebert,pub.1105408842,"['1937-3341', '1937-335X']",jour.1039653,Tissue Engineering Part A
2019,Elsevier,pub.1107740351,"['1751-6161', '1878-0180']",jour.1039326,Journal of the Mechanical Behavior of Biomedical Materials
2019,Wiley,pub.1109904279,"['1616-5187', '1616-5195']",jour.1030416,Macromolecular Bioscience
2019,Elsevier,pub.1107896009,"['0927-7765', '1873-4367']",jour.1104572,Colloids and Surfaces B Biointerfaces
2019,Elsevier,pub.1107894308,"['0254-0584', '1879-3312']",jour.1043435,Materials Chemistry and Physics
2019,Elsevier,pub.1109814554,"['0959-6526', '1879-1786']",jour.1044002,Journal of Cleaner Production
2019,SAGE Publications,pub.1106943285,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2019,Elsevier,pub.1111249834,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Springer Nature,pub.1105642938,"['1059-9495', '1544-1024']",jour.1042007,Journal of Materials Engineering and Performance
2019,Elsevier,pub.1110708941,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Springer Nature,pub.1111756902,['2522-5820'],jour.1336253,Nature Reviews Physics
2019,Elsevier,pub.1106857832,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2019,Springer Nature,pub.1107989114,"['1420-682X', '1420-9071']",jour.1295005,Cellular and Molecular Life Sciences
2019,MDPI,pub.1111652115,['1996-1944'],jour.1044868,Materials
2019,MDPI,pub.1111565419,['1996-1944'],jour.1044868,Materials
2019,MDPI,pub.1111487898,['2073-4352'],jour.1327560,Crystals
2019,The Optical Society,pub.1111110872,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2019,MDPI,pub.1111364141,['1996-1944'],jour.1044868,Materials
2019,Taylor & Francis,pub.1107108720,"['1073-9149', '1525-6030']",jour.1297460,Instrumentation Science & Technology
2019,Elsevier,pub.1110399439,"['0093-6413', '1873-3972']",jour.1041971,Mechanics Research Communications
2019,American Physical Society (APS),pub.1111320328,"['2476-0455', '2475-9953']",jour.1298114,Physical Review Materials
2019,AIP Publishing,pub.1111936542,['2329-7778'],jour.1052013,Structural Dynamics
2019,American Physical Society (APS),pub.1111324849,"['2469-9950', '1095-3795', '2469-9969']",jour.1320488,Physical Review B
2019,Elsevier,pub.1106969701,"['0925-8388', '1873-4669']",jour.1041821,Journal of Alloys and Compounds
2019,Elsevier,pub.1107731541,"['2238-7854', '2214-0697']",jour.1143574,Journal of Materials Research and Technology
2019,Elsevier,pub.1107861538,"['1742-7061', '1878-7568']",jour.1034525,Acta Biomaterialia
2019,Elsevier,pub.1107646250,"['0022-4073', '1879-1352']",jour.1129650,Journal of Quantitative Spectroscopy and Radiative Transfer
2019,Springer Nature,pub.1110227163,"['0972-2815', '0975-1645']",jour.1136517,Transactions of the Indian Institute of Metals
2019,Elsevier,pub.1107941340,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2019,Elsevier,pub.1110635064,"['1526-6125', '2212-4616']",jour.1320081,Journal of Manufacturing Processes
2019,Elsevier,pub.1106270251,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,Elsevier,pub.1107983806,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2019,Elsevier,pub.1108038862,"['0966-9795', '1879-0216']",jour.1052634,Intermetallics
2019,Elsevier,pub.1108040809,"['0257-8972', '1879-3347']",jour.1044557,Surface and Coatings Technology
2019,Elsevier,pub.1109859188,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2019,Wiley,pub.1104128679,"['1549-3296', '1552-4965']",jour.1034618,Journal of Biomedical Materials Research Part A
2019,Elsevier,pub.1107588113,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2019,Elsevier,pub.1107951215,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2019,Taylor & Francis,pub.1113334274,['2374-6149'],jour.1155571,Advances in Physics X
2019,Wiley,pub.1107708592,"['1549-3296', '1552-4965']",jour.1034618,Journal of Biomedical Materials Research Part A
2019,Elsevier,pub.1107255692,"['0257-8972', '1879-3347']",jour.1044557,Surface and Coatings Technology
2019,Elsevier,pub.1106082634,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2019,Elsevier,pub.1120594897,['2351-9789'],jour.1138623,Procedia Manufacturing
2019,Inderscience Publishers,pub.1121733078,"['1753-1039', '1753-1047']",jour.1143916,International Journal of Mechatronics and Manufacturing Systems
2019,Avestia Publishing,pub.1115176032,"['2368-6111', '23686111']",jour.1155140,Journal of Fluid Flow Heat and Mass Transfer
2019,Elsevier,pub.1120598840,['2351-9789'],jour.1138623,Procedia Manufacturing
2019,Elsevier,pub.1117478629,['2212-8271'],jour.1137294,Procedia CIRP
2019,Institute of Electrical and Electronics Engineers (IEEE),pub.1115224604,['2169-3536'],jour.1050631,IEEE Access
2019,Elsevier,pub.1118088945,['2351-9789'],jour.1138623,Procedia Manufacturing
2019,Institute of Electrical and Electronics Engineers (IEEE),pub.1112994907,['2169-3536'],jour.1050631,IEEE Access
2019,Royal Society of Chemistry (RSC),pub.1107942409,"['0003-2654', '1364-5528']",jour.1017362,Analyst
2019,Elsevier,pub.1117475679,['2212-8271'],jour.1137294,Procedia CIRP
2018,Taylor & Francis,pub.1107824459,"['1468-6996', '1878-5514']",jour.1048844,Science and Technology of Advanced Materials
2018,MDPI,pub.1110918702,['1420-3049'],jour.1312072,Molecules
2018,The Optical Society,pub.1110518698,['2334-2536'],jour.1050828,Optica
2018,De Gruyter,pub.1110286820,"['0178-2312', '2196-677X']",jour.1137179,at - Automatisierungstechnik
2018,American Association for the Advancement of Science (AAAS),pub.1110761916,['2639-5274'],jour.1358922,Research
2018,MDPI,pub.1110660778,"['1424-6783', '1422-0067']",jour.1028874,International Journal of Molecular Sciences
2018,American Association for the Advancement of Science (AAAS),pub.1110487854,['2639-5274'],jour.1358922,Research
2018,MDPI,pub.1110371021,['1996-1944'],jour.1044868,Materials
2018,MDPI,pub.1110365520,['2073-4360'],jour.1044360,Polymers
2018,IOP Publishing,pub.1107690049,"['1054-660X', '1555-6611']",jour.1030496,Laser Physics
2018,Wiley,pub.1107371014,"['0887-6266', '1099-0488']",jour.1312334,Journal of Polymer Science Part B Polymer Physics
2018,The Optical Society,pub.1110075516,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2018,The Optical Society,pub.1110232567,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2018,Allerton Press,pub.1112440692,"['1068-3356', '1934-838X']",jour.1280524,Bulletin of the Lebedev Physics Institute
2018,Elsevier,pub.1106132903,"['0030-4018', '1873-0310']",jour.1120988,Optics Communications
2018,Institute of Electrical and Electronics Engineers (IEEE),pub.1107831438,"['0733-8724', '1558-2213']",jour.1033607,Journal of Lightwave Technology
2018,Elsevier,pub.1106970378,"['0927-0248', '1879-3398']",jour.1052512,Solar Energy Materials and Solar Cells
2018,American Physical Society (APS),pub.1110561307,"['1098-4402', '2469-9888']",jour.1313782,Physical Review Accelerators and Beams
2018,Springer Nature,pub.1107108082,['2045-2322'],jour.1045337,Scientific Reports
2018,Wiley,pub.1108032752,"['1022-1352', '1521-3935']",jour.1092363,Macromolecular Chemistry and Physics
2018,Springer Nature,pub.1106987140,['2045-2322'],jour.1045337,Scientific Reports
2018,Elsevier,pub.1107402983,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2018,Elsevier,pub.1106256484,"['0928-4931', '1873-0191']",jour.1040557,Materials Science and Engineering C
2018,World Scientific Publishing,pub.1104470024,"['1793-9844', '1793-9852']",jour.1045813,Nano LIFE
2018,Springer Nature,pub.1107670544,['2041-1723'],jour.1043282,Nature Communications
2018,Elsevier,pub.1106527078,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2018,American Physical Society (APS),pub.1110761389,"['2331-7043', '2331-7019']",jour.1050249,Physical Review Applied
2018,Elsevier,pub.1106858010,"['0167-577X', '1873-4979']",jour.1042608,Materials Letters
2018,Springer Nature,pub.1107295715,"['2196-7229', '2196-7237']",jour.1135960,Lasers in Manufacturing and Materials Processing
2018,Springer Nature,pub.1106257066,['2041-1723'],jour.1043282,Nature Communications
2018,Cambridge University Press (CUP),pub.1107328778,"['2159-6859', '2159-6867']",jour.1046814,MRS Communications
2018,Elsevier,pub.1106949394,"['0734-9750', '1873-1899']",jour.1094447,Biotechnology Advances
2018,Elsevier,pub.1105857905,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2018,Elsevier,pub.1105449553,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2018,Elsevier,pub.1107881004,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2018,Elsevier,pub.1105970679,"['0009-2509', '1873-4405']",jour.1127662,Chemical Engineering Science
2018,Springer Nature,pub.1105054474,"['2095-5545', '2047-7538']",jour.1048610,Light: Science & Applications
2018,Springer Nature,pub.1104243695,['2045-2322'],jour.1045337,Scientific Reports
2018,Springer Nature,pub.1110066016,['2045-2322'],jour.1045337,Scientific Reports
2018,Elsevier,pub.1107326960,"['1526-6125', '2212-4616']",jour.1320081,Journal of Manufacturing Processes
2018,Elsevier,pub.1107968145,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2018,Springer Nature,pub.1105500908,['2045-2322'],jour.1045337,Scientific Reports
2018,Elsevier,pub.1108010740,"['0264-1275', '1873-4197']",jour.1031136,Materials & Design
2018,"SPIE, the international society for optics and photonics",pub.1110285248,"['0091-3286', '1560-2303']",jour.1122763,Optical Engineering
2018,MDPI,pub.1110216427,"['1454-5101', '2076-3417']",jour.1050217,Applied Sciences
2018,MDPI,pub.1110100759,['1996-1944'],jour.1044868,Materials
2018,Royal Society of Chemistry (RSC),pub.1107292404,['2052-1537'],jour.1053621,Materials Chemistry Frontiers
2018,MDPI,pub.1110099682,['2075-4701'],jour.1047856,Metals
2018,MDPI,pub.1110100912,['2079-4991'],jour.1048545,Nanomaterials
2018,MDPI,pub.1109912284,['2075-4701'],jour.1047856,Metals
2018,Emerald,pub.1107809400,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
