year,journal.id,journal.title,total,total_year
2019,jour.1094744,Journal of Vascular Surgery,3,2
2019,jour.1048445,Asian Bioethics Review,3,3
2018,jour.1025429,The International Journal of Cardiovascular Imaging,3,3
2020,jour.1116251,Respirology,3,1
2019,jour.1018340,Radiology,3,1
2019,jour.1053283,SSM - Population Health,3,2
2018,jour.1044598,Frontiers in Psychology,3,2
2019,jour.1103922,BJU International,3,2
2020,jour.1115542,The Oncologist,3,1
2018,jour.1119339,Biological Research For Nursing,3,2
2019,jour.1116769,Health Technology Assessment,3,1
2018,jour.1117828,Molecular Cell,3,1
2020,jour.1017709,Metabolism,3,1
2018,jour.1018535,Annals of Human Biology,3,1
2018,jour.1092859,Toxicological Sciences,3,1
2019,jour.1039060,Forensic Science International Genetics,3,2
2019,jour.1007820,Das Gesundheitswesen,3,2
2018,jour.1094744,Journal of Vascular Surgery,3,1
2019,jour.1117828,Molecular Cell,3,2
2018,jour.1101327,Journal of Investigational Allergology and Clinical Immunology,3,1
2019,jour.1115906,Acta Neuropsychiatrica,3,1
2019,jour.1099482,Development and Psychopathology,3,2
2018,jour.1035557,EuroIntervention,3,2
2019,jour.1284522,Birth Defects Research,3,1
2018,jour.1114940,Biology of Blood and Marrow Transplantation,3,2
2019,jour.1038866,Biomarkers in Medicine,3,2
2018,jour.1019308,Canadian Medical Association Journal,3,1
2019,jour.1101321,Current Biology,3,3
2019,jour.1094257,Retina,3,1
2020,jour.1008793,Transplantation,3,1
2020,jour.1082013,British Journal of Clinical Pharmacology,3,1
2018,jour.1018340,Radiology,3,2
2018,jour.1036809,International Journal of Chronic Obstructive Pulmonary Disease,3,2
2018,jour.1097143,Alimentary Pharmacology & Therapeutics,3,1
2018,jour.1018525,Digestive Diseases and Sciences,3,1
2018,jour.1099482,Development and Psychopathology,3,1
2019,jour.1009619,Journal of the American Statistical Association,3,3
2018,jour.1018713,Scandinavian Journal of Psychology,3,1
2019,jour.1095828,Pediatric Pulmonology,3,1
2020,jour.1297467,Journal of the Academy of Nutrition and Dietetics,3,1
2020,jour.1018535,Annals of Human Biology,3,1
2018,jour.1018130,American Journal of Physical Anthropology,3,1
2018,jour.1052749,ERJ Open Research,3,2
2018,jour.1284522,Birth Defects Research,3,2
2018,jour.1313717,Hypertension Research,3,2
2019,jour.1115542,The Oncologist,3,2
2018,jour.1017256,JAMA Internal Medicine,3,2
2019,jour.1284397,The Journal of Applied Laboratory Medicine,3,2
2019,jour.1101268,Obesity Surgery,3,1
2019,jour.1023735,Science Signaling,3,1
2019,jour.1022266,Annual Review of Genomics and Human Genetics,3,1
2019,jour.1032235,Statistical Applications in Genetics and Molecular Biology,3,3
2018,jour.1032385,International Journal of Rheumatic Diseases,3,2
2020,jour.1297378,BJOG An International Journal of Obstetrics & Gynaecology,3,1
2019,jour.1017399,Child Development,3,1
2018,jour.1016176,Current Medical Research and Opinion,3,2
2019,jour.1297510,Trends in Molecular Medicine,3,1
2020,jour.1097311,European Journal of Vascular and Endovascular Surgery,3,1
2019,jour.1084784,Cancer Letters,3,2
2019,jour.1313717,Hypertension Research,3,1
2018,jour.1094724,Vaccine,3,2
2019,jour.1018193,Der Nervenarzt,3,3
2019,jour.1044598,Frontiers in Psychology,3,1
2019,jour.1119339,Biological Research For Nursing,3,1
2018,jour.1046719,Molecular Therapy - Nucleic Acids,3,2
2019,jour.1012720,Journal of Public Health,3,2
2019,jour.1050825,The Lancet Haematology,3,1
2020,jour.1032385,International Journal of Rheumatic Diseases,3,1
2019,jour.1038488,Cell Host & Microbe,3,2
2019,jour.1019308,Canadian Medical Association Journal,3,1
2018,jour.1358114,British Journal of Radiology,3,2
2019,jour.1118252,Journal of Clinical Densitometry,3,1
2018,jour.1038488,Cell Host & Microbe,3,1
2019,jour.1112196,Reproductive Sciences,3,1
2019,jour.1017709,Metabolism,3,1
2020,jour.1097143,Alimentary Pharmacology & Therapeutics,3,1
2020,jour.1094724,Vaccine,3,1
2018,jour.1050825,The Lancet Haematology,3,2
2018,jour.1112196,Reproductive Sciences,3,2
2019,jour.1053404,mSystems,3,1
2018,jour.1099877,American Journal of Respiratory Cell and Molecular Biology,3,3
2018,jour.1029997,Genes Brain & Behavior,3,3
2018,jour.1103922,BJU International,3,1
2019,jour.1101327,Journal of Investigational Allergology and Clinical Immunology,3,2
2019,jour.1294982,Journal of Ethnicity in Substance Abuse,3,1
2018,jour.1035853,Pediatric Obesity,3,1
2020,jour.1112054,Immunity,3,1
2020,jour.1053283,SSM - Population Health,3,1
2020,jour.1034700,Journal of Minimally Invasive Gynecology,3,2
2018,jour.1093956,Social Science & Medicine,3,3
2019,jour.1024251,BMC Genetics,3,1
2019,jour.1017256,JAMA Internal Medicine,3,1
2018,jour.1039060,Forensic Science International Genetics,3,1
2019,jour.1052749,ERJ Open Research,3,1
2019,jour.1034607,Diabetes and Vascular Disease Research,3,3
2018,jour.1297376,Digestive and Liver Disease,3,3
2019,jour.1017108,Experimental Eye Research,3,2
2018,jour.1084784,Cancer Letters,3,1
2019,jour.1112432,Ophthalmic Epidemiology,3,1
2019,jour.1106202,Journal of Nuclear Cardiology,3,2
2018,jour.1112054,Immunity,3,1
2019,jour.1294844,Molecular Cancer Research,3,2
2019,jour.1097143,Alimentary Pharmacology & Therapeutics,3,1
2019,jour.1094069,Urologic Oncology Seminars and Original Investigations,3,2
2018,jour.1358076,Oral Oncology,3,2
2019,jour.1000063,Acta Oncologica,3,2
2020,jour.1358076,Oral Oncology,3,1
2019,jour.1017374,Biometrical Journal,3,2
2019,jour.1113955,Fish & Shellfish Immunology,3,1
2019,jour.1313351,Transfusion,3,2
2019,jour.1013854,International Journal of Medical Informatics,3,2
2018,jour.1297467,Journal of the Academy of Nutrition and Dietetics,3,2
2019,jour.1097053,Alzheimer Disease & Associated Disorders,3,1
2020,jour.1017013,American Journal of Obstetrics and Gynecology,3,2
2019,jour.1358114,British Journal of Radiology,3,1
2018,jour.1023735,Science Signaling,3,2
2019,jour.1082013,British Journal of Clinical Pharmacology,3,1
2020,jour.1097335,Paediatric and Perinatal Epidemiology,3,2
2019,jour.1035853,Pediatric Obesity,3,2
2018,jour.1022266,Annual Review of Genomics and Human Genetics,3,2
2018,jour.1051401,Nature Plants,2,1
2018,jour.1020959,Gastric Cancer,2,1
2018,jour.1100396,Neurogastroenterology & Motility,2,1
2018,jour.1040911,Clinical Nutrition ESPEN,2,1
2018,jour.1087555,Neurosurgery,2,1
2018,jour.1101408,Ethnicity & Disease,2,1
2018,jour.1293029,JBMR Plus,2,1
2018,jour.1116576,Journal of Health Psychology,2,1
2018,jour.1018190,Nederlands Tijdschrift voor Geneeskunde,2,1
2018,jour.1051073,Frontiers in Medicine,2,1
2018,jour.1095220,Journal of Perinatology,2,1
2018,jour.1041137,Statistics in Biosciences,2,1
2018,jour.1031884,Economics & Human Biology,2,1
2018,jour.1040120,Patient Preference and Adherence,2,1
2018,jour.1017735,Journal of Cell Biology,2,2
2018,jour.1017910,Public Health,2,1
2018,jour.1018313,Physiotherapy,2,1
2018,jour.1021211,Diabetes Technology & Therapeutics,2,2
2018,jour.1049791,Meta Gene,2,1
2018,jour.1029371,The World Journal of Biological Psychiatry,2,1
2018,jour.1089656,Journal of Neuroscience Methods,2,2
2018,jour.1039963,Clinical Kidney Journal,2,1
2018,jour.1077134,The Journal of Immunology,2,1
2018,jour.1045173,Epidemiology and Psychiatric Sciences,2,1
2018,jour.1034953,Personalized Medicine,2,2
2018,jour.1023705,Heart Lung and Circulation,2,1
2018,jour.1021183,Current Hypertension Reports,2,2
2018,jour.1031100,Behavioral Sleep Medicine,2,1
2018,jour.1016766,Hormone Research in Paediatrics,2,1
2018,jour.1115525,Journal of Epidemiology,2,1
2018,jour.1313329,Journal of Thoracic and Cardiovascular Surgery,2,1
2018,jour.1091987,Peptides,2,1
2018,jour.1000074,Psychotherapy and Psychosomatics,2,1
2018,jour.1096849,Development,2,2
2018,jour.1114455,Child Neuropsychology,2,1
2018,jour.1101214,Journal of Magnetic Resonance Imaging,2,2
2018,jour.1069813,Pneumologie,2,2
2018,jour.1327364,Health Services Research,2,1
2018,jour.1082406,Dermatologic Surgery,2,1
2018,jour.1047694,Biomolecules,2,1
2018,jour.1358869,Journal of Psychiatry and Behavioral Sciences,2,2
2018,jour.1045540,Nutrition & Diabetes,2,2
2018,jour.1017078,Biophysical Journal,2,1
2018,jour.1042313,Journal of Developmental Origins of Health and Disease,2,1
2018,jour.1086342,Journal of Psychiatry and Neuroscience,2,1
2018,jour.1101367,Ultrasound in Obstetrics and Gynecology,2,1
2018,jour.1012008,Journal of Geriatric Psychiatry and Neurology,2,1
2018,jour.1049794,Oncology Research and Treatment,2,2
2018,jour.1112101,Journal of Computational Biology,2,1
2018,jour.1049365,Plastic & Reconstructive Surgery Global Open,2,2
2018,jour.1029429,Clinical Colorectal Cancer,2,1
2018,jour.1119336,Prostate Cancer and Prostatic Diseases,2,1
2018,jour.1371465,Healthcare,2,2
2018,jour.1025004,American Journal of Transplantation,2,1
2018,jour.1012399,Hormones and Behavior,2,1
2018,jour.1010855,Annales de Médecine Interne,2,1
2018,jour.1103272,"Neurology,Psychiatry and Brain Research",2,2
2018,jour.1032825,World Psychiatry,2,1
2018,jour.1040301,The Annals of Applied Statistics,2,2
2018,jour.1160374,Current Protocols in Human Genetics,2,1
2018,jour.1037294,Genes & Nutrition,2,1
2018,jour.1099852,International Journal of Health Care Quality Assurance,2,2
2018,jour.1098549,Current Opinion in Psychiatry,2,2
2018,jour.1047750,The Journal of Allergy and Clinical Immunology In Practice,2,1
2018,jour.1051778,Sleep Health,2,1
2018,jour.1047995,Journal of Personalized Medicine,2,1
2018,jour.1033224,Tobacco Induced Diseases,2,1
2018,jour.1119025,Developmental Science,2,1
2018,jour.1038363,Mucosal Immunology,2,1
2018,jour.1041450,ACS Applied Materials & Interfaces,2,1
2018,jour.1098844,Molecular Neurobiology,2,1
2018,jour.1039204,Early Intervention in Psychiatry,2,1
2018,jour.1154924,European Stroke Journal,2,2
2018,jour.1030070,The Spine Journal,2,1
2018,jour.1009866,British Journal of Pharmacology,2,2
2018,jour.1015211,Scandinavian Journal of Rheumatology,2,1
2018,jour.1041668,Viruses,2,1
2018,jour.1054337,European Journal of Clinical Pharmacology,2,2
2018,jour.1103313,Experimental Dermatology,2,1
2018,jour.1084384,Journal of Endodontics,2,1
2018,jour.1017253,Archives of Disease in Childhood,2,1
2018,jour.1017724,The Gerontologist,2,1
2018,jour.1298639,TheScienceBreaker,2,1
2018,jour.1117353,Autism,2,1
2018,jour.1017424,Diseases of the Colon & Rectum,2,1
2018,jour.1024955,BMC Pulmonary Medicine,2,1
2018,jour.1100834,Osteoporosis International,2,2
2018,jour.1024950,BMC Neurology,2,1
2018,jour.1009673,Cancer Science,2,2
2018,jour.1099128,Neuropsychology,2,1
2018,jour.1017427,Educational and Psychological Measurement,2,1
2018,jour.1040716,EMBO Molecular Medicine,2,2
2018,jour.1099543,Human Cell,2,1
2018,jour.1086446,World Journal of Surgery,2,1
2018,jour.1097383,European Journal of Personality,2,1
2018,jour.1312040,Acta Neurologica Scandinavica,2,1
2018,jour.1044868,Materials,2,1
2018,jour.1089092,Læknablaðið,2,1
2018,jour.1006395,Lipids,2,1
2018,jour.1031525,Indian Pacing and Electrophysiology Journal,2,1
2018,jour.1045793,Brain and Behavior,2,2
2018,jour.1297479,Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,2,2
2018,jour.1294941,Archivos de Cardiología de México,2,1
2018,jour.1093313,Health Psychology,2,1
2018,jour.1076813,Epilepsia,2,1
2018,jour.1297512,The European Journal of Health Economics,2,1
2018,jour.1312044,Biochemical and Biophysical Research Communications,2,1
2018,jour.1086989,Early Human Development,2,2
2018,jour.1097543,Oncogene,2,1
2018,jour.1049091,Annals of Translational Medicine,2,2
2018,jour.1022669,American Journal of Reproductive Immunology,2,2
2018,jour.1013580,European Journal of Clinical Investigation,2,2
2018,jour.1029716,Nature Reviews Cancer,2,1
2018,jour.1137430,Biochimica et Biophysica Acta (BBA) - Molecular and Cell Biology of Lipids,2,1
2018,jour.1297149,Contemporary Clinical Trials,2,2
2018,jour.1050465,Open Forum Infectious Diseases,2,1
2018,jour.1101293,Bioorganic & Medicinal Chemistry Letters,2,1
2018,jour.1029582,Reproductive BioMedicine Online,2,1
2018,jour.1095570,Trends in Genetics,2,1
2018,jour.1297388,Journal of Diabetes Research,2,1
2018,jour.1137570,Psychiatry Research Neuroimaging,2,1
2018,jour.1022602,Journal of Stroke,2,2
2018,jour.1089606,Molecular Immunology,2,2
2018,jour.1380463,Nature Reviews Cardiology,2,1
2018,jour.1101563,Neuromuscular Disorders,2,1
2018,jour.1113628,Molecular Medicine,2,2
2018,jour.1018928,Der Gynäkologe,2,1
2018,jour.1096383,Journal of Gastroenterology and Hepatology,2,1
2018,jour.1097576,Cardiovascular Drugs and Therapy,2,1
2018,jour.1085620,American Journal of Hematology,2,1
2018,jour.1298994,JCO Clinical Cancer Informatics,2,1
2018,jour.1051787,JACC Clinical Electrophysiology,2,1
2018,jour.1038700,Journal of Cancer Survivorship,2,1
2018,jour.1100229,European Journal of Internal Medicine,2,2
2018,jour.1018664,The Thoracic and Cardiovascular Surgeon,2,1
2018,jour.1046891,British Journal of Pain,2,1
2018,jour.1017847,Journal of Pharmacology and Experimental Therapeutics,2,1
2018,jour.1284483,The Lancet Public Health,2,1
2018,jour.1044455,Frontiers in Pharmacology,2,2
2018,jour.1039507,Journal of Breath Research,2,1
2018,jour.1048218,Redox Biology,2,1
2018,jour.1039143,Pigment Cell & Melanoma Research,2,1
2018,jour.1099795,Critical Reviews in Oncology/Hematology,2,1
2018,jour.1005851,Experimental Gerontology,2,1
2018,jour.1034526,Global Heart,2,2
2018,jour.1015694,Journal of Youth and Adolescence,2,1
2018,jour.1034398,Journal of Sexual Medicine,2,2
2018,jour.1092504,European Journal of Radiology,2,1
2018,jour.1081624,Cancer Treatment Reviews,2,1
2018,jour.1313639,Intensive Care Medicine,2,1
2018,jour.1038728,Journal of Cardiovascular Computed Tomography,2,1
2018,jour.1017442,Heredity,2,1
2018,jour.1018200,Nordic Journal of Psychiatry,2,1
2018,jour.1031326,Health and Quality of Life Outcomes,2,1
2018,jour.1095417,European Journal of Surgical Oncology,2,2
2018,jour.1112251,Endocrine,2,1
2018,jour.1046628,Systematic Reviews,2,1
2018,jour.1030462,The Journal of Maternal-Fetal & Neonatal Medicine,2,1
2018,jour.1039677,JACC Cardiovascular Interventions,2,1
2018,jour.1012116,Environmental Science and Technology,2,1
2018,jour.1087073,Toxicology Letters,2,2
2018,jour.1290444,Journal of Patient-Reported Outcomes,2,1
2018,jour.1000968,Gastrointestinal Endoscopy,2,1
2018,jour.1087134,Forum,2,2
2018,jour.1049691,Current Epidemiology Reports,2,2
2018,jour.1037994,PLoS Neglected Tropical Diseases,2,2
2018,jour.1028504,Eating Behaviors,2,2
2018,jour.1102381,Platelets,2,1
2018,jour.1032253,Current Osteoporosis Reports,2,1
2018,jour.1090244,European Journal of Orthodontics,2,1
2018,jour.1036981,Advances in Medical Sciences,2,2
2019,jour.1041137,Statistics in Biosciences,2,1
2018,jour.1297404,Ageing Research Reviews,2,2
2019,jour.1084599,Critical Reviews in Food Science and Nutrition,2,2
2019,jour.1092659,Journal of Neuroimmunology,2,2
2019,jour.1057222,Archives of Physical Medicine and Rehabilitation,2,2
2019,jour.1023872,Current Opinion in Pharmacology,2,2
2019,jour.1088396,Journal of Endocrinological Investigation,2,2
2019,jour.1103313,Experimental Dermatology,2,1
2019,jour.1313758,Journal of Science and Medicine in Sport,2,1
2019,jour.1096945,Nutrition,2,2
2019,jour.1319819,Experimental and Clinical Endocrinology & Diabetes,2,1
2019,jour.1312044,Biochemical and Biophysical Research Communications,2,1
2019,jour.1297392,JMIR mHealth and uHealth,2,2
2019,jour.1087555,Neurosurgery,2,1
2019,jour.1018200,Nordic Journal of Psychiatry,2,1
2019,jour.1038363,Mucosal Immunology,2,1
2019,jour.1005851,Experimental Gerontology,2,1
2019,jour.1050839,Preventive Medicine Reports,2,1
2019,jour.1049791,Meta Gene,2,1
2019,jour.1119344,The Journal of Gene Medicine,2,1
2019,jour.1103375,European Journal of Cancer Care,2,1
2019,jour.1017847,Journal of Pharmacology and Experimental Therapeutics,2,1
2019,jour.1052395,eNeurologicalSci,2,2
2019,jour.1312040,Acta Neurologica Scandinavica,2,1
2019,jour.1039143,Pigment Cell & Melanoma Research,2,1
2019,jour.1021897,Current Atherosclerosis Reports,2,2
2019,jour.1097576,Cardiovascular Drugs and Therapy,2,1
2019,jour.1040120,Patient Preference and Adherence,2,1
2019,jour.1010855,Annales de Médecine Interne,2,1
2019,jour.1034448,Nutrition & Metabolism,2,1
2019,jour.1137430,Biochimica et Biophysica Acta (BBA) - Molecular and Cell Biology of Lipids,2,1
2019,jour.1290444,Journal of Patient-Reported Outcomes,2,1
2019,jour.1098208,Modern Pathology,2,2
2019,jour.1365485,Sleep Medicine X,2,1
2019,jour.1105665,Journal of Biomedical Science,2,1
2019,jour.1024940,BMC Medical Research Methodology,2,1
2019,jour.1098445,Diseases of the Esophagus,2,2
2019,jour.1051073,Frontiers in Medicine,2,1
2019,jour.1017724,The Gerontologist,2,1
2019,jour.1312205,Human Gene Therapy,2,2
2019,jour.1094127,World Journal of Urology,2,2
2019,jour.1051787,JACC Clinical Electrophysiology,2,1
2019,jour.1017424,Diseases of the Colon & Rectum,2,1
2019,jour.1294997,JDDG Journal der Deutschen Dermatologischen Gesellschaft,2,2
2019,jour.1284483,The Lancet Public Health,2,1
2019,jour.1081470,Molecular and Cellular Endocrinology,2,1
2019,jour.1018738,Survey of Ophthalmology,2,1
2019,jour.1380463,Nature Reviews Cardiology,2,1
2019,jour.1050465,Open Forum Infectious Diseases,2,1
2019,jour.1101563,Neuromuscular Disorders,2,1
2019,jour.1012116,Environmental Science and Technology,2,1
2019,jour.1041668,Viruses,2,1
2019,jour.1037294,Genes & Nutrition,2,1
2019,jour.1023705,Heart Lung and Circulation,2,1
2019,jour.1116576,Journal of Health Psychology,2,1
2019,jour.1295829,Schweizerische Ärztezeitung,2,2
2019,jour.1089092,Læknablaðið,2,1
2019,jour.1295005,Cellular and Molecular Life Sciences,2,1
2019,jour.1032825,World Psychiatry,2,1
2019,jour.1029716,Nature Reviews Cancer,2,1
2019,jour.1013563,Journal of Behavior Therapy and Experimental Psychiatry,2,1
2019,jour.1137570,Psychiatry Research Neuroimaging,2,1
2019,jour.1051202,Current Opinion in Psychology,2,2
2019,jour.1085620,American Journal of Hematology,2,1
2019,jour.1017910,Public Health,2,1
2019,jour.1029371,The World Journal of Biological Psychiatry,2,1
2019,jour.1100396,Neurogastroenterology & Motility,2,1
2019,jour.1018190,Nederlands Tijdschrift voor Geneeskunde,2,1
2019,jour.1117761,European Journal of Pain,2,2
2019,jour.1015211,Scandinavian Journal of Rheumatology,2,1
2019,jour.1092504,European Journal of Radiology,2,1
2019,jour.1047977,Clinical Psychological Science,2,1
2019,jour.1101293,Bioorganic & Medicinal Chemistry Letters,2,1
2019,jour.1095881,Echocardiography,2,1
2019,jour.1114775,Clinical Microbiology and Infection,2,1
2019,jour.1000968,Gastrointestinal Endoscopy,2,1
2019,jour.1047750,The Journal of Allergy and Clinical Immunology In Practice,2,1
2019,jour.1039418,Diabetes & Metabolic Syndrome Clinical Research & Reviews,2,1
2019,jour.1031452,The Ocular Surface,2,1
2019,jour.1297512,The European Journal of Health Economics,2,1
2019,jour.1094560,Journal of Sports Sciences,2,1
2019,jour.1117117,Journal of American Association for Pediatric Ophthalmology and Strabismus,2,1
2019,jour.1093313,Health Psychology,2,1
2019,jour.1097543,Oncogene,2,1
2019,jour.1051778,Sleep Health,2,1
2019,jour.1012399,Hormones and Behavior,2,1
2019,jour.1101367,Ultrasound in Obstetrics and Gynecology,2,1
2019,jour.1099795,Critical Reviews in Oncology/Hematology,2,1
2019,jour.1327364,Health Services Research,2,1
2019,jour.1017225,Annals of Surgery,2,2
2019,jour.1046891,British Journal of Pain,2,1
2019,jour.1091087,American Journal of Neuroradiology,2,2
2019,jour.1034963,PLoS Pathogens,2,1
2019,jour.1099565,Journal of Aging and Health,2,1
2019,jour.1112058,International Journal of Food Sciences and Nutrition,2,2
2019,jour.1007849,Journal of Animal Breeding and Genetics,2,2
2019,jour.1113568,Neurobiology of Disease,2,2
2019,jour.1114563,Parkinsonism & Related Disorders,2,2
2019,jour.1099128,Neuropsychology,2,1
2019,jour.1098844,Molecular Neurobiology,2,1
2019,jour.1095570,Trends in Genetics,2,1
2019,jour.1024946,BMC Infectious Diseases,2,1
2019,jour.1028854,Proteomics,2,1
2019,jour.1297388,Journal of Diabetes Research,2,1
2020,jour.1018928,Der Gynäkologe,2,1
2020,jour.1097007,Eye,2,2
2020,jour.1047694,Biomolecules,2,1
2020,jour.1313744,Australian and New Zealand Journal of Public Health,2,2
2020,jour.1012008,Journal of Geriatric Psychiatry and Neurology,2,1
2020,jour.1049675,Microorganisms,2,1
2020,jour.1017442,Heredity,2,1
2020,jour.1034963,PLoS Pathogens,2,1
2020,jour.1112101,Journal of Computational Biology,2,1
2020,jour.1041966,Longitudinal and Life Course Studies,2,2
2020,jour.1093299,Clinical Rheumatology,2,1
2020,jour.1042313,Journal of Developmental Origins of Health and Disease,2,1
2020,jour.1086883,JMV-Journal de Médecine Vasculaire,2,2
2020,jour.1030070,The Spine Journal,2,1
2020,jour.1099543,Human Cell,2,1
2020,jour.1094560,Journal of Sports Sciences,2,1
2020,jour.1295005,Cellular and Molecular Life Sciences,2,1
2020,jour.1047977,Clinical Psychological Science,2,1
2020,jour.1038700,Journal of Cancer Survivorship,2,1
2020,jour.1094154,Clinical and Experimental Rheumatology,2,1
2020,jour.1045812,Cold Spring Harbor Perspectives in Medicine,2,1
2020,jour.1099565,Journal of Aging and Health,2,1
2020,jour.1018738,Survey of Ophthalmology,2,1
2020,jour.1294941,Archivos de Cardiología de México,2,1
2020,jour.1284515,PharmacoEconomics - Open,2,2
2020,jour.1090244,European Journal of Orthodontics,2,1
2020,jour.1021879,Expert Opinion on Pharmacotherapy,2,2
2020,jour.1024940,BMC Medical Research Methodology,2,1
2020,jour.1024631,BMC Pregnancy and Childbirth,2,1
2020,jour.1024946,BMC Infectious Diseases,2,1
2020,jour.1031326,Health and Quality of Life Outcomes,2,1
2020,jour.1046628,Systematic Reviews,2,1
2020,jour.1039418,Diabetes & Metabolic Syndrome Clinical Research & Reviews,2,1
2020,jour.1013563,Journal of Behavior Therapy and Experimental Psychiatry,2,1
2020,jour.1086756,Gene,2,2
2020,jour.1313758,Journal of Science and Medicine in Sport,2,1
2020,jour.1041450,ACS Applied Materials & Interfaces,2,1
2020,jour.1028854,Proteomics,2,1
2020,jour.1097383,European Journal of Personality,2,1
2020,jour.1039963,Clinical Kidney Journal,2,1
2020,jour.1119344,The Journal of Gene Medicine,2,1
2020,jour.1031884,Economics & Human Biology,2,1
2020,jour.1327740,Headache The Journal of Head and Face Pain,2,2
2020,jour.1119025,Developmental Science,2,1
2020,jour.1095659,Pediatric Neurology,2,1
2020,jour.1031452,The Ocular Surface,2,1
2020,jour.1029582,Reproductive BioMedicine Online,2,1
2020,jour.1365485,Sleep Medicine X,2,1
2020,jour.1050839,Preventive Medicine Reports,2,1
2020,jour.1293029,JBMR Plus,2,1
2019,jour.1024950,BMC Neurology,2,1
2020,jour.1000074,Psychotherapy and Psychosomatics,2,1
2020,jour.1084384,Journal of Endodontics,2,1
2020,jour.1084398,"Scandinavian Journal of Work, Environment & Health",2,1
2020,jour.1103375,European Journal of Cancer Care,2,1
2020,jour.1018664,The Thoracic and Cardiovascular Surgeon,2,1
2020,jour.1051679,Science Bulletin,2,1
2020,jour.1038728,Journal of Cardiovascular Computed Tomography,2,1
2020,jour.1327782,Biocomputing,2,1
2020,jour.1035723,International Journal of Bioinformatics Research and Applications,2,2
2020,jour.1104690,Journal of Atherosclerosis and Thrombosis,2,1
2020,jour.1045173,Epidemiology and Psychiatric Sciences,2,1
2020,jour.1040184,Diabetes & Metabolism Journal,2,2
2020,jour.1018313,Physiotherapy,2,1
2020,jour.1115525,Journal of Epidemiology,2,1
2020,jour.1102084,Dermatology,2,1
2020,jour.1035371,Korean Circulation Journal,2,1
2019,jour.1099681,American Journal of Human Biology,2,1
2019,jour.1077134,The Journal of Immunology,2,1
2019,jour.1051822,npj Schizophrenia,2,1
2019,jour.1024942,BMC Gastroenterology,2,2
2019,jour.1284437,Nature Biomedical Engineering,2,1
2019,jour.1292770,BMJ Open Ophthalmology,2,2
2019,jour.1024955,BMC Pulmonary Medicine,2,1
2020,jour.1284437,Nature Biomedical Engineering,2,1
2020,jour.1114775,Clinical Microbiology and Infection,2,1
2020,jour.1039677,JACC Cardiovascular Interventions,2,1
2020,jour.1081624,Cancer Treatment Reviews,2,1
2020,jour.1053721,Kidney International Reports,2,2
2020,jour.1045857,Tijdschrift voor Urologie,2,2
2020,jour.1095881,Echocardiography,2,1
2020,jour.1117117,Journal of American Association for Pediatric Ophthalmology and Strabismus,2,1
2020,jour.1030462,The Journal of Maternal-Fetal & Neonatal Medicine,2,1
2020,jour.1039204,Early Intervention in Psychiatry,2,1
2020,jour.1112251,Endocrine,2,1
2020,jour.1017427,Educational and Psychological Measurement,2,1
2020,jour.1077126,Journal of Experimental Medicine,2,1
2020,jour.1313329,Journal of Thoracic and Cardiovascular Surgery,2,1
2020,jour.1298994,JCO Clinical Cancer Informatics,2,1
2020,jour.1047556,F1000Research,2,1
2020,jour.1051401,Nature Plants,2,1
2020,jour.1096383,Journal of Gastroenterology and Hepatology,2,1
2020,jour.1039795,Obesity Facts,2,1
2020,jour.1100504,Dementia and Geriatric Cognitive Disorders,2,1
2020,jour.1099681,American Journal of Human Biology,2,1
2020,jour.1319819,Experimental and Clinical Endocrinology & Diabetes,2,1
2020,jour.1020959,Gastric Cancer,2,1
2020,jour.1081470,Molecular and Cellular Endocrinology,2,1
2020,jour.1086446,World Journal of Surgery,2,1
2019,jour.1119336,Prostate Cancer and Prostatic Diseases,2,1
2019,jour.1033224,Tobacco Induced Diseases,2,1
2018,jour.1100504,Dementia and Geriatric Cognitive Disorders,2,1
2019,jour.1104690,Journal of Atherosclerosis and Thrombosis,2,1
2019,jour.1051679,Science Bulletin,2,1
2019,jour.1045812,Cold Spring Harbor Perspectives in Medicine,2,1
2018,jour.1039921,Epigenetics & Chromatin,2,2
2019,jour.1319572,HRB Open Research,2,2
2019,jour.1040911,Clinical Nutrition ESPEN,2,1
2019,jour.1017078,Biophysical Journal,2,1
2019,jour.1117353,Autism,2,1
2019,jour.1327782,Biocomputing,2,1
2019,jour.1084398,"Scandinavian Journal of Work, Environment & Health",2,1
2019,jour.1007212,Clinical Orthopaedics and Related Research®,2,2
2019,jour.1017253,Archives of Disease in Childhood,2,1
2019,jour.1044868,Materials,2,1
2019,jour.1048218,Redox Biology,2,1
2019,jour.1006195,Journal of Periodontal Research,2,1
2018,jour.1024631,BMC Pregnancy and Childbirth,2,1
2019,jour.1031525,Indian Pacing and Electrophysiology Journal,2,1
2019,jour.1095220,Journal of Perinatology,2,1
2019,jour.1160374,Current Protocols in Human Genetics,2,1
2018,jour.1051822,npj Schizophrenia,2,1
2019,jour.1039507,Journal of Breath Research,2,1
2019,jour.1032253,Current Osteoporosis Reports,2,1
2019,jour.1035371,Korean Circulation Journal,2,1
2019,jour.1033196,Maternal and Child Nutrition,2,2
2019,jour.1082406,Dermatologic Surgery,2,1
2018,jour.1051962,ACS Central Science,2,2
2019,jour.1100382,Current Opinion in Obstetrics & Gynecology,2,2
2019,jour.1102084,Dermatology,2,1
2019,jour.1006395,Lipids,2,1
2019,jour.1076813,Epilepsia,2,1
