aff_id,aff_name,aff_city,aff_city_id,aff_country,aff_country_code,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
,"Division of Genetics, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.0743777762.57,Gosia,Trynka
,"Division of Rheumatology, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.0743777762.57,Gosia,Trynka
,"Partners Center for Personalized Genetic Medicine, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.0743777762.57,Gosia,Trynka
,"Division of Genetics, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.01351436610.29,Shaun,Purcell
,"Division of Rheumatology, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.01351436610.29,Shaun,Purcell
,"Division of Genetics, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.012114463457.52,Soumya,Raychaudhuri
,"Division of Rheumatology, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.012114463457.52,Soumya,Raychaudhuri
,"Partners Center for Personalized Genetic Medicine, Boston, Massachusetts, USA",,,,,,,pub.1033620431,ur.012114463457.52,Soumya,Raychaudhuri
,"Hôpital d'Enfants de Brabois, Service d'Onco-Hématologie Pédiatrique, Vandoeuvre lès Nancy, France",,,,,,,pub.1003924954,,Audrey,Contet
,"Centre Hospitalier Félix Guyon, Saint-Denis, La Réunion, France",,,,,,,pub.1003924954,ur.01057373613.31,Yves,Reguerre
,"Département d'Immunologie et Hématologie Pédiatrique, Institut d'Hémato-Oncologie Pédiatrique (IHOP), Lyon, France",,,,,,,pub.1003924954,ur.01077622701.25,Yves,Bertrand
,"Institute of Molecular and Cellular Biology, Singapore",,,,,,,pub.1003387908,ur.01153745506.48,Bin Tean,Teh
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.01165012334.27,Simone,Wahl
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.01165012334.27,Simone,Wahl
,"Copenhagen Prospective Studies on Asthma in Childhood (COSPAC), Herlev and Gentofte Hospital, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1012851637,ur.0644335107.68,Tarunveer S,Ahluwalia
,"Center for Human Genetic Research, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1012851637,,Richa,Saxena
,"Ruddy Canadian Cardiovascular Genetics Centre, Ottawa, Ontario, Canada",,,,,,,pub.1012851637,ur.015041354042.96,Alexandre F R,Stewart
,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1012851637,ur.0722110310.09,Molly,Scannell Bryan
,"National Institute for Health Research (NIHR) Cambridge Biomedical Research Centre, Institute of Metabolic Science, Addenbrooke's Hospital, Cambridge, UK",,,,,,,pub.1012851637,ur.01100532760.37,Inês,Barroso
,"Center for Human Genetic Research, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1012851637,ur.01103352276.46,Andrew,Bjonnes
,"Division of Epidemiology, Department of Medicine, Vanderbilt-Ingram Cancer Center, Vanderbilt University, Nashville, Tennessee, USA",,,,,,,pub.1012851637,,Hui,Cai
,"Division of Epidemiology, Department of Medicine, Vanderbilt-Ingram Cancer Center, Vanderbilt University, Nashville, Tennessee, USA",,,,,,,pub.1012851637,,Regina,Courtney
,"Department of Genetics, Chinese National Human Genomic Center, Shanghai, China",,,,,,,pub.1012851637,,Wei,Huang
,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1012851637,ur.0776401453.41,Muhammad G,Kibriya
,"Institute of Human Genetics, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.015725517277.33,Thomas,Meitinger
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.01367042426.41,Martina,Müller-Nurasyid
,"Department of Cardiology, Heart Centre, Tampere University Hospital and University of Tampere School of Medicine, Tampere, Finland",,,,,,,pub.1012851637,ur.0722177771.46,Kjell,Nikus
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.01117072553.44,Annette,Peters
,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1012851637,,Lin,Tong
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.0611237150.50,Melanie,Waldenberger
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.0611237150.50,Melanie,Waldenberger
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,,Rory,Wilson
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,,Rory,Wilson
,"Durrer Center for Cardiogenetic Research, Interuniversity Cardiology Institute of the Netherlands (ICIN)–Netherlands Heart Institute, Utrecht, the Netherlands",,,,,,,pub.1012851637,ur.01354776404.02,Folkert W,Asselbergs
,"Durrer Center for Cardiogenetic Research, Interuniversity Cardiology Institute of the Netherlands (ICIN)–Netherlands Heart Institute, Utrecht, the Netherlands",,,,,,,pub.1012851637,ur.016674701102.75,J Wouter,Jukema
,"ICIN, Utrecht, the Netherlands",,,,,,,pub.1012851637,ur.016674701102.75,J Wouter,Jukema
,"THERAGEN ETEX Bio Institute, Suwon, Republic of Korea",,,,,,,pub.1012851637,ur.01176761116.47,Jong-Young,Lee
,"Department of Cardiovascular Sciences, University of Leicester, Glenfield Hospital, Leicester, UK",,,,,,,pub.1012851637,ur.0606704334.54,Nilesh J,Samani
,"Institute of Preventive Medicine, Bispebjerg and Frederiksberg Hospital, Copenhagen, Denmark",,,,,,,pub.1012851637,ur.013471075617.35,Thorkild I A,Sørensen
,"Department of Public Health Sciences, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1012851637,ur.016706250177.36,Habibul,Ahsan
,"Division of Epidemiology, Department of Medicine, Vanderbilt-Ingram Cancer Center, Vanderbilt University, Nashville, Tennessee, USA",,,,,,,pub.1012851637,ur.015003472057.84,Xiao-Ou,Shu
,"Division of Epidemiology, Department of Medicine, Vanderbilt-Ingram Cancer Center, Vanderbilt University, Nashville, Tennessee, USA",,,,,,,pub.1012851637,ur.016425765167.70,Wei,Zheng
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.011673465237.05,Christian,Gieger
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1012851637,ur.011673465237.05,Christian,Gieger
,"Durrer Center for Cardiogenetic Research, Interuniversity Cardiology Institute of the Netherlands (ICIN)–Netherlands Heart Institute, Utrecht, the Netherlands",,,,,,,pub.1012851637,ur.0742714555.32,Pim,van der Harst
,"Medical Research Council (MRC) Human Genetics Unit, MRC Institute of Genetics and Molecular Medicine (IGMM), University of Edinburgh, Western General Hospital, Edinburgh, UK",,,,,,,pub.1006863027,,Morad,Ansari
,"Sheffield Regional Genetics Services, Sheffield Children's National Health Service (NHS) Trust, Western Bank, Sheffield, UK.",,,,,,,pub.1006863027,ur.0703227702.30,Meena,Balasubramanian
,"Wessex Clinical Genetics Service, University Hospital Southampton, Princess Anne Hospital, Southampton, UK",,,,,,,pub.1006863027,ur.01014523170.42,Nicola,Foulds
,"Northern Genetics Service, Newcastle upon Tyne Hospitals NHS Foundation Trust, Institute of Human Genetics, International Centre for Life, Newcastle upon Tyne, UK",,,,,,,pub.1006863027,ur.0653434065.68,Judith,Goodship
,"Medical Research Council (MRC) Human Genetics Unit, MRC Institute of Genetics and Molecular Medicine (IGMM), University of Edinburgh, Western General Hospital, Edinburgh, UK",,,,,,,pub.1006863027,ur.01042141060.50,David R,FitzPatrick
,"Experimental Genetics Division, Sidra, Doha, Qatar",,,,,,,pub.1019363850,ur.01300757630.84,Paolo,Gasparini
,"Division of Mental Health and Addiction, Norwegian Centre for Mental Disorders Research (NORMENT), KG Jebsen Centre for Psychosis Research, Oslo University Hospital and Institute of Clinical Medicine, University of Oslo, Oslo, Norway",,,,,,,pub.1032008843,ur.01263457230.91,Ole A,Andreassen
,"Institute of Biological Psychiatry, MHC Sct. Hans, Mental Health Devices Copenhagen, Roskilde, Denmark",,,,,,,pub.1032008843,ur.01223240773.33,Thomas M,Werge
,"Department of Internal Medicine II, Hematology and Oncology, University Medical Centre, Campus Kiel, Kiel, Germany",,,,,,,pub.1050347063,,Dennis,Karsch
,"Departamento de Anatomía Patológica, Farmacología y Microbiología, Universitat de Barcelona, Institut d'Investigacions Biomèdiques August Pi i Sunyer (IDIBAPS), Barcelona, Spain",,,,,,,pub.1050347063,ur.01372655533.68,José Ignacio,Martín-Subero
,"Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, the Netherlands",,,,,,,pub.1026125304,ur.01133670254.21,Lisette,Stolk
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1026125304,ur.0773127601.34,Patrick,Sulem
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.0655107625.86,Elisabeth,Altmaier
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.0655107625.86,Elisabeth,Altmaier
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.0655107625.86,Elisabeth,Altmaier
,"Department of Genetics, University of Groningen, University Medical Centre Groningen, Groningen, the Netherlands",,,,,,,pub.1026125304,ur.016171364237.95,Lude L,Franke
,"Merck Pharmaceuticals, Boston, Massachusetts, USA",,,,,,,pub.1026125304,,Margaux F,Keller
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.01272012610.98,Antonietta,Robino
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.0735150730.63,Dragana,Vuckovic
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.01057061624.91,Eva,Albrecht
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.013006462071.19,Caterina,Barbieri
,"Department of Gynaecology and Obstetrics, University Hospital Erlangen, Friedrich Alexander University Erlangen-Nuremberg, Erlangen, Germany",,,,,,,pub.1026125304,,Matthias W,Beckmann
,"Division of Epidemiology, Department of Medicine, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, Tennessee, USA",,,,,,,pub.1026125304,ur.01245147605.72,Alicia,Beeghly-Fadiel
,"Centro de Investigación en Red de Enfermedades Raras (CIBERER), Valencia, Spain",,,,,,,pub.1026125304,ur.01333446703.24,Javier,Benitez
,"Department of Clinical Biochemistry, Herlev Hospital, Copenhagen University Hospital, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1026125304,ur.01043635414.51,Stig E,Bojesen
,"Department of Gynaecology and Obstetrics, University Hospital Erlangen, Friedrich Alexander University Erlangen-Nuremberg, Erlangen, Germany",,,,,,,pub.1026125304,ur.012335771642.02,Peter A,Fasching
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.011106724015.15,Ilaria,Gandin
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1026125304,ur.0637651205.48,Daniel F,Gudbjartsson
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.01047153214.68,Jennifer,Kriebel
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.01047153214.68,Jennifer,Kriebel
,"Department of Clinical Molecular Biology, Oslo University Hospital, University of Oslo, Oslo, Norway",,,,,,,pub.1026125304,ur.01215000714.10,Vessela,Kristensen
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.01323322723.39,Judith,Manz
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.01323322723.39,Judith,Manz
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.01367042426.41,Martina,Müller-Nurasyid
,"Department of Clinical Biochemistry, Herlev Hospital, Copenhagen University Hospital, University of Copenhagen, Copenhagen, Denmark",,,,,,,pub.1026125304,ur.0664172257.33,Børge G,Nordestgaard
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.0740662221.65,Nicola N,Pirastu
,"Laboratory of Cancer Genetics and Tumor Biology, Northern Finland Laboratory Centre NordLab, Oulu, Finland",,,,,,,pub.1026125304,ur.01064606177.62,Katri,Pylkäs
,"Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, the Netherlands",,,,,,,pub.1026125304,ur.01006410206.09,Fernando,Rivadeneira
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.0741226643.71,Doris,Stöckl
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.01352171051.53,Konstantin,Strauch
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1026125304,ur.01277776417.51,Unnur,Thorsteinsdottir
,"Icelandic Cancer Registry, Reykjavik, Iceland",,,,,,,pub.1026125304,ur.01027052202.13,Laufey,Tryggvadottir
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.01260077604.73,Diego,Vozzi
,"Laboratory of Cancer Genetics and Tumor Biology, Northern Finland Laboratory Centre NordLab, Oulu, Finland",,,,,,,pub.1026125304,ur.0657071261.03,Robert,Winqvist
,"Department of Endocrinology, University of Groningen, University Medical Centre Groningen, Groningen, the Netherlands",,,,,,,pub.1026125304,ur.01274211005.76,Bruce B H R,Wolffenbuttel
,"LifeLines Cohort Study and Biobank, University Medical Center Groningen, University of Groningen, Groningen, the Netherlands",,,,,,,pub.1026125304,ur.01274211005.76,Bruce B H R,Wolffenbuttel
,"Division of Epidemiology, Department of Medicine, Vanderbilt-Ingram Cancer Center, Vanderbilt University School of Medicine, Nashville, Tennessee, USA",,,,,,,pub.1026125304,ur.016425765167.70,Wei,Zheng
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.01300757630.84,Paolo P,Gasparini
,"Research Unit of Molecular Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.011673465237.05,Christian,Gieger
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.011673465237.05,Christian,Gieger
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1026125304,ur.011673465237.05,Christian,Gieger
,"Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, the Netherlands",,,,,,,pub.1026125304,ur.01174076626.46,André G,Uitterlinden
,"Institute for Maternal and Child Health, Scientific Institute for Research, Hospitalisation and Health Care 'Burlo Garofolo', Trieste, Italy",,,,,,,pub.1026125304,ur.0722736004.34,Sheila,Ulivi
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1026125304,ur.0723426172.10,Kari,Stefansson
,"Pathology Project for Molecular Targets, Cancer Institute, Japanese Foundation for Cancer Research, Tokyo, Japan",,,,,,,pub.1026994562,ur.013254601272.76,Kengo,Takeuchi
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,,Aaron,Noll
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,ur.01154514251.34,Laurie D,Smith
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,,Neil A,Miller
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,,Carol J,Saunders
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,ur.0750612503.85,Isabelle,Thiffault
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,ur.0626454611.43,Linda D,Cooley
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,ur.01350157345.57,Emily G,Farrow
,France,,,,,,,pub.1009041885,ur.01060742025.61,Jean-François,Deleuze
,"Departments of Pediatrics and Pathology, Center for Pediatric Genomic Medicine, Children's Mercy–Kansas City, Kansas City, Missouri, USA",,,,,,,pub.1009041885,ur.0617554644.04,Stephen F,Kingsmore
,"Department of Pathology, Centre Hospitalier Universitaire (CHU) de Clermont Ferrand, Clermont Ferrand, France",,,,,,,pub.1043065706,,Pierre Joseph,Dechelotte
,"Site de Recherche Intégrée en Cancérologie (SiRIC) Institut Curie, Recherche Translationelle en Oncologie Pédiatrique (RTOP), Paris, France",,,,,,,pub.1043065706,ur.0664304464.94,Wilfrid,Richer
,"INSERM U1086, Caen, France",,,,,,,pub.1043065706,ur.0677052351.05,Francoise,Galateau-Sallé
,"Five3 Genomics, LLC, Santa Cruz, California, USA",,,,,,,pub.1041262840,ur.0655163072.10,J Zachary,Sanborn
,"Service de Médecine Interne, Centre Hospitalier Universitaire (CHU) de Fort de France, Fort de France, France",,,,,,,pub.1051549330,ur.01116212230.87,Jean-Côme,Meniane
,"Service de Médecine Interne, Centre Hospitalier Universitaire (CHU) de Fort de France, Fort de France, France",,,,,,,pub.1051549330,,Christine,Delaunay-Darivon
,"Laboratoire d'Hématologie, CHU Fort de France, Fort de France, France",,,,,,,pub.1051549330,,Pascal,Fuseau
,"Department of Medicine (Cardiovascular Division), Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1051635463,ur.01223231055.41,Francesca N,Delling
,"Department of Endocrinology, Respiratory and Renal Diseases (FIRE) Department Hospital University, AP-HP, Diabetes and Nutrition, Fibrosis, Inflammation, Remodeling in Cardiovascular, Bichat Hospital, Paris, France",,,,,,,pub.1051635463,ur.0723511711.47,Ronan,Roussel
,"Department of Medicine (Cardiovascular Division), Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, Massachusetts, USA",,,,,,,pub.1051635463,ur.01153350506.35,Emelia J,Benjamin
,"CNRS UMR 8199, Lille Pasteur Institute, Lille 2 University, European Genomic Institute for Diabetes (EGID), Lille, France",,,,,,,pub.1051635463,ur.015652454457.90,Philippe,Froguel
,"Medical Research Council (MRC) Integrative Epidemiology Unit (IEU) at the University of Bristol, School of Social and Community Medicine, Bristol, UK",,,,,,,pub.1001620489,ur.011234570267.86,Gibran,Hemani
,"European Molecular Biology Laboratory (EMBL) European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, UK",,,,,,,pub.1034813975,ur.01132244362.46,Robert,Sugar
,"Laboratory for Developmental Genetics, RIKEN Center for Integrative Medical Sciences, Yokohama, Japan",,,,,,,pub.1034813975,ur.0713501653.58,Haruhiko,Koseki
,"European Molecular Biology Laboratory (EMBL) European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, UK",,,,,,,pub.1034813975,ur.0766526513.53,Nicholas M,Luscombe
,"University of North Carolina–Rex Healthcare, Chapel Hill, North Carolina, USA",,,,,,,pub.1016886401,ur.01145754442.61,Keith E,Volmar
,"Department of Cancer Biology, Vanderbilt-Ingram Cancer Center, Vanderbilt University, Nashville, Tennessee, USA",,,,,,,pub.1007843992,ur.0657734355.35,Ariella B,Hanker
,"Department of Cancer Biology, Vanderbilt-Ingram Cancer Center, Vanderbilt University, Nashville, Tennessee, USA",,,,,,,pub.1007843992,ur.013436233237.01,Carlos L,Arteaga
,"Department of Medicine, Breast Cancer Research Program, Vanderbilt-Ingram Cancer Center, Vanderbilt University, Nashville, Tennessee, USA",,,,,,,pub.1007843992,ur.013436233237.01,Carlos L,Arteaga
,"Department of Pediatric Oncology, Emma Children's Hospital/Academic Medical Center, Amsterdam, the Netherlands",,,,,,,pub.1045620154,ur.01101216323.06,Huib N,Caron
,"Department of Pediatric Oncology, Emma Children's Hospital/Academic Medical Center, Amsterdam, the Netherlands",,,,,,,pub.1045620154,ur.01057015576.52,Elvira C,van Dalen
,"Department of Pediatric Oncology, Emma Children's Hospital/Academic Medical Center, Amsterdam, the Netherlands",,,,,,,pub.1045620154,ur.012671502077.09,Leontien C,Kremer
,"Department of Pediatric Oncology, Emma Children's Hospital/Academic Medical Center, Amsterdam, the Netherlands",,,,,,,pub.1045620154,ur.0736726076.65,Helena J,van der Pal
,"Department of Medical Oncology, Emma Children's Hospital/Academic Medical Center, Amsterdam, the Netherlands",,,,,,,pub.1045620154,ur.0736726076.65,Helena J,van der Pal
,"Unité Génétique Somatique (UGS), Institut Curie Centre Hospitalier, Paris, France",,,,,,,pub.1033290656,,Stephanie,Reynaud
,"Unité Génétique Somatique (UGS), Institut Curie Centre Hospitalier, Paris, France",,,,,,,pub.1033290656,ur.0737441263.00,Eve,Lapouble
,"Unité Génétique Somatique (UGS), Institut Curie Centre Hospitalier, Paris, France",,,,,,,pub.1033290656,,Gaëlle,Pierron
,"Centre de Recherche sur les Pathologies Prostatiques (CeRePP)–Laboratory for Urology, Research Team 2, UPMC, Hôpital Tenon, Paris, France",,,,,,,pub.1033290656,ur.0762626142.06,Geraldine,Cancel-Tassin
,"Centre de Recherche sur les Pathologies Prostatiques (CeRePP)–Laboratory for Urology, Research Team 2, UPMC, Hôpital Tenon, Paris, France",,,,,,,pub.1033290656,ur.013241233644.08,Olivier,Cussenot
,"Unité Génétique Somatique (UGS), Institut Curie Centre Hospitalier, Paris, France",,,,,,,pub.1033290656,ur.01346440237.46,Olivier,Delattre
,"Partners Center for Personalized Genetic Medicine, Boston, Massachusetts, USA",,,,,,,pub.1018131274,ur.01217540046.40,Aaron J,Deutsch
,"Partners Center for Personalized Genetic Medicine, Boston, Massachusetts, USA",,,,,,,pub.1018131274,ur.01050464523.69,Buhm,Han
,"Partners Center for Personalized Genetic Medicine, Boston, Massachusetts, USA",,,,,,,pub.1018131274,,Xinli,Hu
,"Partners Center for Personalized Genetic Medicine, Boston, Massachusetts, USA",,,,,,,pub.1018131274,ur.0657037321.56,Yukinori,Okada
,"Genetics Department, University Medical Centre Groningen, University of Groningen, Groningen, the Netherlands",,,,,,,pub.1018131274,ur.01133243663.61,Alexandra,Zhernakova
,"Genetics Department, University Medical Centre Groningen, University of Groningen, Groningen, the Netherlands",,,,,,,pub.1018131274,ur.01076345523.01,Javier,Gutierrez-Achury
,"Ann Arbor Veterans Affairs Hospital, Ann Arbor, Michigan, USA",,,,,,,pub.1018131274,ur.013323152642.06,James T,Elder
,"Genetics Department, University Medical Centre Groningen, University of Groningen, Groningen, the Netherlands",,,,,,,pub.1018131274,,Cisca,Wijmenga
,"Partners Center for Personalized Genetic Medicine, Boston, Massachusetts, USA",,,,,,,pub.1018131274,ur.012114463457.52,Soumya,Raychaudhuri
,"Veterans Affairs Palo Alto Healthcare System, Palo Alto, California, USA",,,,,,,pub.1034745696,ur.0716646162.83,Paul A,Khavari
,"Department of Hematology, Tongji Medical College, Huazhong University of Science and Technology, Tongji Hospital, Wuhan, China",,,,,,,pub.1027227529,,Jian-Feng,Zhou
,"Fujian Institute of Hematology, Fujian Medical University Union Hospital, Fuzhou, China",,,,,,,pub.1027227529,ur.01172014734.16,Jian-Da,Hu
,"Department of Pathology, Shanxi Oncology Hospital, Taiyuan, China",,,,,,,pub.1027227529,,Jin-Fen,Wang
,"Department of Hematology, Changhai Hospital, Second Military Medical University, Shanghai, China",,,,,,,pub.1027227529,,Jian-Min,Wang
,"Department of Hematology, Shanghai Tenth People's Hospital, Tongji University School of Medicine, Shanghai, China",,,,,,,pub.1027227529,,Ju-Mei,Shi
,"Department of Hematology, Changzheng Hospital, Second Military Medical University, Shanghai, China",,,,,,,pub.1027227529,,Jian,Hou
,"Pôle de Recherches Sino-Français en Science du Vivant et Génomique, Laboratory of Molecular Pathology, Shanghai, China",,,,,,,pub.1027227529,ur.01177162230.39,Wei-Li,Zhao
,"Pôle de Recherches Sino-Français en Science du Vivant et Génomique, Laboratory of Molecular Pathology, Shanghai, China",,,,,,,pub.1027227529,ur.01052725454.95,Zhu,Chen
,"Pôle de Recherches Sino-Français en Science du Vivant et Génomique, Laboratory of Molecular Pathology, Shanghai, China",,,,,,,pub.1027227529,ur.0623675147.57,Sai-Juan,Chen
,"Assistance Publique–Hôpitaux de Paris, Hôpital Cochin, Service de Dermatologie, Université Paris Descartes, Paris, France",,,,,,,pub.1008020292,ur.01320352114.75,Marie-Françoise,Avril
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Stockholm, Sweden",,,,,,,pub.1008020292,ur.01331737276.47,Johan,Hansson
,"Department of Oncology-Pathology, Karolinska Institutet, Karolinska University Hospital, Stockholm, Sweden",,,,,,,pub.1008020292,ur.01113240745.15,Veronica,Höiom
,"Departments of Dermatology, Melanoma Unit, Biochemistry and Molecular Genetics, Hospital Clinic, Institut d'Investigacions Biomèdica August Pi Suñe, Universitat de Barcelona, Barcelona, Spain",,,,,,,pub.1008020292,ur.01255643213.44,Susana,Puig
,"Departments of Dermatology, Melanoma Unit, Biochemistry and Molecular Genetics, Hospital Clinic, Institut d'Investigacions Biomèdica August Pi Suñe, Universitat de Barcelona, Barcelona, Spain",,,,,,,pub.1008020292,ur.01266233521.26,Joan Anton,Puig-Butille
,"German Consortium for Translational Cancer Research (DKTK), Heidelberg, Germany",,,,,,,pub.1008020292,,Dirk,Schadendorf
,"Department of Medicine, Section of Genetic Medicine, University of Chicago, Chicago, Illinois, USA",,,,,,,pub.1005364973,ur.01232035241.84,Eric R,Gamazon
