year,journal.id,journal.title,total,total_year
2019,jour.1007849,Journal of Animal Breeding and Genetics,2,2
2018,jour.1015868,Veterinary Research,2,1
2018,jour.1081624,Cancer Treatment Reviews,2,1
2018,jour.1052270,Cell Death Discovery,2,1
2021,jour.1313686,Psychology of Addictive Behaviors,2,1
2019,jour.1295829,Schweizerische Ärztezeitung,2,2
2019,jour.1019434,Canadian Journal of Neurological Sciences / Journal Canadien des Sciences Neurologiques,2,1
2020,jour.1041450,ACS Applied Materials & Interfaces,2,1
2019,jour.1116576,Journal of Health Psychology,2,1
2020,jour.1019810,Arquivos Brasileiros de Cardiologia,2,1
2021,jour.1320609,BMJ Open Gastroenterology,2,1
2018,jour.1005731,Investigative Radiology,2,1
2019,jour.1008992,British Journal of General Practice,2,1
2018,jour.1043047,Molecular Syndromology,2,1
2020,jour.1114285,RNA,2,1
2018,jour.1018664,The Thoracic and Cardiovascular Surgeon,2,1
2019,jour.1294844,Molecular Cancer Research,2,1
2021,jour.1292435,JMIR Diabetes,2,1
2018,jour.1092657,Journal of Clinical Psychopharmacology,2,1
2019,jour.1030282,Journal of Clinical Child & Adolescent Psychology,2,1
2021,jour.1093123,Rheumatology International,2,1
2018,jour.1022602,Journal of Stroke,2,2
2021,jour.1345278,Nature Reviews Endocrinology,2,2
2018,jour.1024631,BMC Pregnancy and Childbirth,2,1
2019,jour.1112058,International Journal of Food Sciences and Nutrition,2,1
2019,jour.1020959,Gastric Cancer,2,1
2021,jour.1400265,Open Research Europe,2,2
2019,jour.1386541,HNPS Advances in Nuclear Physics,2,1
2018,jour.1029970,Integrative Cancer Therapies,2,1
2019,jour.1117575,Brain Research,2,2
2019,jour.1045645,Adipocyte,2,1
2021,jour.1097196,Rheumatic Disease Clinics of North America,1,1
2021,jour.1151675,Computers,1,1
2018,jour.1358113,CyTA - Journal of Food,1,1
2021,jour.1047288,Journal of Innovations in Cardiac Rhythm Management,1,1
2018,jour.1086745,Clinical Therapeutics,1,1
2021,jour.1098240,Glia,1,1
2021,jour.1299133,Revista Colombiana de Psiquiatría (English ed ),1,1
2021,jour.1046963,Computational and Structural Biotechnology Journal,1,1
2021,jour.1156417,JMIR Rehabilitation and Assistive Technologies,1,1
2018,jour.1105653,Human Pathology,1,1
2018,jour.1040545,Journal of Human Sport and Exercise,1,1
2018,jour.1319807,Circulation Journal,1,1
2021,jour.1381546,The Innovation,1,1
2021,jour.1100368,Clinical Medicine,1,1
2021,jour.1145777,Family Medicine and Community Health,1,1
2021,jour.1017017,American Journal of Physical Medicine & Rehabilitation,1,1
2018,jour.1092629,Molecular and Cellular Biology,1,1
2021,jour.1124696,Diabetes aktuell,1,1
2018,jour.1030663,Technology in Cancer Research & Treatment,1,1
2018,jour.1102011,Qualitative Health Research,1,1
2018,jour.1052132,Gerontology and Geriatric Medicine,1,1
2021,jour.1399824,Acta Cardiologica Sinica,1,1
2018,jour.1038684,Journal of Statistical Software,1,1
2018,jour.1047250,Der Gastroenterologe,1,1
2018,jour.1085347,Archives of Pathology & Laboratory Medicine,1,1
2018,jour.1284539,Brain and Neuroscience Advances,1,1
2021,jour.1412137,Current Protocols,1,1
2021,jour.1016892,Progress in Neurobiology,1,1
2021,jour.1043961,Applied Clinical Informatics,1,1
2021,jour.1047717,Cureus,1,1
2018,jour.1017503,Cleveland Clinic Journal of Medicine,1,1
2021,jour.1022960,Cardiology,1,1
2021,jour.1292784,Emerging Topics in Life Sciences,1,1
2021,jour.1299209,JGH Open,1,1
2021,jour.1041885,Cancer Management and Research,1,1
2021,jour.1400098,Cell Reports Methods,1,1
2018,jour.1042290,EPMA Journal,1,1
2018,jour.1021317,Best Practice & Research Clinical Obstetrics & Gynaecology,1,1
2021,jour.1104826,Proceedings of the Japan Academy Series B,1,1
2018,jour.1155510,Obesity Medicine,1,1
2021,jour.1100597,Journal of Nephrology,1,1
2018,jour.1085098,Experimental & Molecular Medicine,1,1
2018,jour.1008276,Annales d Endocrinologie,1,1
2021,jour.1047867,Faculty Reviews,1,1
2021,jour.1092399,Current Eye Research,1,1
2021,jour.1045519,AIP Advances,1,1
2018,jour.1407815,Journal of Aging Research and Lifestyle,1,1
2018,jour.1040067,Médecine des Maladies Métaboliques,1,1
2021,jour.1141196,E3S Web of Conferences,1,1
2021,jour.1294880,Translational Research,1,1
2018,jour.1050586,The Journal of Prevention of Alzheimer's Disease,1,1
2018,jour.1040120,Patient Preference and Adherence,1,1
2021,jour.1039130,Journal of Biophotonics,1,1
2021,jour.1358859,Vision,1,1
2021,jour.1100829,Molecular and Cellular Neuroscience,1,1
2018,jour.1320100,Biochimica et Biophysica Acta (BBA) - Bioenergetics,1,1
2018,jour.1387455,Proceedings for Annual Meeting of The Japanese Pharmacological Society,1,1
2018,jour.1016937,Acta Odontologica Scandinavica,1,1
2021,jour.1358931,Cancer Reports,1,1
2018,jour.1077195,Jornal de Pediatria,1,1
2021,jour.1041880,Journal of Inflammation Research,1,1
2018,jour.1104595,Brain Tumor Pathology,1,1
2021,jour.1384845,Communications Medicine,1,1
2021,jour.1100928,Mammalian Genome,1,1
2021,jour.1089656,Journal of Neuroscience Methods,1,1
2018,jour.1376489,SM Analytical and Bioanalytical Techniques,1,1
2018,jour.1043262,Briefings in Functional Genomics,1,1
2018,jour.1050661,Journal of Cancer Policy,1,1
2021,jour.1388002,Endocrine and Metabolic Science,1,1
2021,jour.1036898,Annual Review of Pathology Mechanisms of Disease,1,1
2021,jour.1381385,eJHaem,1,1
2021,jour.1032886,Journal of Translational Medicine,1,1
2018,jour.1104846,Journal of Chromatography A,1,1
2018,jour.1098549,Current Opinion in Psychiatry,1,1
2021,jour.1099934,Seminars in Thoracic and Cardiovascular Surgery,1,1
2021,jour.1043696,Pharmaceutics,1,1
2018,jour.1150793,Journal of Health Research and Reviews,1,1
2018,jour.1133659,Journal of Multivariate Analysis,1,1
2021,jour.1384823,Nature Aging,1,1
2018,jour.1017037,Analytica Chimica Acta,1,1
2021,jour.1022095,American Journal of Physiology - Cell Physiology,1,1
2021,jour.1036395,Applied Physiology Nutrition and Metabolism,1,1
2018,jour.1032385,International Journal of Rheumatic Diseases,1,1
2018,jour.1018729,Steroids,1,1
2021,jour.1091344,Placenta,1,1
2021,jour.1113738,Coğrafi Bilimler Dergisi,1,1
2021,jour.1399917,European Heart Journal - Digital Health,1,1
2018,jour.1052403,Journal of Clinical and Translational Research,1,1
2021,jour.1377986,Acta Scientifci Nutritional Health,1,1
2021,jour.1092360,Journal of Radiological Protection,1,1
2021,jour.1016296,Journal of Dentistry,1,1
2021,jour.1038741,Seminars in Immunopathology,1,1
2021,jour.1112527,European Eating Disorders Review,1,1
2021,jour.1097328,Molecular and Cellular Probes,1,1
2018,jour.1097778,South African Medical Journal,1,1
2018,jour.1028344,Journal of Rehabilitation Medicine,1,1
2018,jour.1039530,Obstetric Medicine,1,1
2018,jour.1035881,Journal of Neuroimmune Pharmacology,1,1
2021,jour.1410102,Health Data Science,1,1
2021,jour.1009938,FEBS Letters,1,1
2021,jour.1020780,Clinical Immunology,1,1
2018,jour.1042628,Clinical and Experimental Neuroimmunology,1,1
2021,jour.1292610,GeoHealth,1,1
2018,jour.1153909,Clinical Immunology Endocrine & Metabolic Drugs,1,1
2018,jour.1031327,Reproductive Biology and Endocrinology,1,1
2021,jour.1092852,Cellular and Molecular Neurobiology,1,1
2021,jour.1018392,Journal of Environmental Management,1,1
2018,jour.1117234,The European Journal of Contraception & Reproductive Health Care,1,1
2018,jour.1097769,Journal of the American Society of Echocardiography,1,1
2021,jour.1018864,Revue du Rhumatisme,1,1
2021,jour.1030596,Cancer Cell International,1,1
2018,jour.1027388,Transactions of the Institute of British Geographers,1,1
2021,jour.1043307,Journal of Pathology Informatics,1,1
2021,jour.1105418,Journal of Immunotherapy,1,1
2018,jour.1093892,Archives of Public Health,1,1
2021,jour.1408318,JCPP Advances,1,1
2021,jour.1050226,Lupus Science & Medicine,1,1
2021,jour.1043222,Stem Cell Research & Therapy,1,1
2021,jour.1319954,Journal of Pain,1,1
2021,jour.1101214,Journal of Magnetic Resonance Imaging,1,1
2018,jour.1017964,Laboratory Investigation,1,1
2018,jour.1024249,BMC Ecology and Evolution,1,1
2021,jour.1104639,Nutrition Bulletin,1,1
2018,jour.1044036,Therapeutic Delivery,1,1
2018,jour.1048205,Current Ophthalmology Reports,1,1
2018,jour.1017253,Archives of Disease in Childhood,1,1
2021,jour.1040781,Food & Nutrition Research,1,1
2021,jour.1048565,Journal of Extracellular Vesicles,1,1
2021,jour.1049384,Endoscopic Ultrasound,1,1
2021,jour.1023608,Nature Reviews Neuroscience,1,1
2021,jour.1053100,Signal Transduction and Targeted Therapy,1,1
2021,jour.1041809,Journal of Quantitative Criminology,1,1
2018,jour.1034953,Personalized Medicine,1,1
2021,jour.1111875,CNS Drugs,1,1
2021,jour.1046404,Current Obesity Reports,1,1
2018,jour.1052374,JMIR Cancer,1,1
2021,jour.1042018,Pharmacogenomics and Personalized Medicine,1,1
2018,jour.1295823,Revue Francophone des Laboratoires,1,1
2018,jour.1051698,Tobacco Regulatory Science,1,1
2018,jour.1320601,Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),1,1
2021,jour.1117353,Autism,1,1
2021,jour.1392731,Frontiers in Allergy,1,1
2018,jour.1295028,Journal of Studies on Alcohol and Drugs,1,1
2021,jour.1297148,The Journal of Laryngology and Otology,1,1
2018,jour.1054339,The New Scientist,1,1
2018,jour.1327124,The Cancer Journal,1,1
2018,jour.1312363,Bulletin de l'Académie Nationale de Médecine,1,1
2021,jour.1081617,Biotechnology and Bioengineering,1,1
2021,jour.1023648,Emergency Medicine Journal,1,1
2021,jour.1101563,Neuromuscular Disorders,1,1
2021,jour.1017745,Epidemiology and Infection,1,1
2018,jour.1151889,Ból,1,1
2018,jour.1034041,Genomics & Informatics,1,1
2021,jour.1043742,Journal of Geriatric Oncology,1,1
2021,jour.1095018,Journal of Assisted Reproduction and Genetics,1,1
2018,jour.1023849,Reproduction,1,1
2018,jour.1006876,The American Statistician,1,1
2018,jour.1016912,Acta Clinica Belgica,1,1
2021,jour.1048593,Journal of Eating Disorders,1,1
2018,jour.1113565,Annals of Agricultural and Environmental Medicine,1,1
2018,jour.1412553,AgriRxiv,1,1
2018,jour.1043319,Journal of Endometriosis and Pelvic Pain Disorders,1,1
2018,jour.1035490,BMC Veterinary Research,1,1
2018,jour.1312038,Mechanisms of Ageing and Development,1,1
2018,jour.1136146,4OR,1,1
2021,jour.1294967,Journal of Genetics and Genomics,1,1
2018,jour.1035872,Journal of Immigrant and Minority Health,1,1
2021,jour.1092207,Journal of Clinical Immunology,1,1
2018,jour.1012368,Journal of Nuclear Medicine,1,1
2018,jour.1031326,Health and Quality of Life Outcomes,1,1
2018,jour.1033918,Natural Computing,1,1
2018,jour.1128805,British Educational Research Journal,1,1
2018,jour.1009747,Journal of Gastroenterology,1,1
2021,jour.1054677,Internal Medicine Journal,1,1
2021,jour.1024601,American Journal of Cardiovascular Drugs,1,1
2018,jour.1312325,Journal of Chromatography B,1,1
2018,jour.1081998,"Annals, Academy of Medicine, Singapore",1,1
2021,jour.1371308,Cancer Communications,1,1
2018,jour.1017840,Kardiologia Polska,1,1
2021,jour.1037146,Expert Review of Endocrinology & Metabolism,1,1
2018,jour.1046557,Oncogenesis,1,1
2018,jour.1154269,World Journal of Otorhinolaryngology - Head and Neck Surgery,1,1
2021,jour.1096293,Journal of Applied Gerontology,1,1
2021,jour.1339278,Journal of Environmental Science and Health Part A,1,1
2018,jour.1356686,mSphere,1,1
2021,jour.1085241,Applied and Environmental Microbiology,1,1
2018,jour.1033659,International Journal of Medical Sciences,1,1
2021,jour.1391929,Frontiers in Pain Research,1,1
2018,jour.1034531,Surgery for Obesity and Related Diseases,1,1
2018,jour.1115887,Heart Failure Reviews,1,1
2018,jour.1044269,Heart Asia,1,1
2021,jour.1098114,Trends in Ecology & Evolution,1,1
2021,jour.1094972,European Journal of Anaesthesiology,1,1
2021,jour.1081898,Journal of the American Chemical Society,1,1
2018,jour.1088501,Journal of Surgical Oncology,1,1
2021,jour.1054599,Monaldi Archives for Chest Disease,1,1
2018,jour.1149901,Tobacco Prevention & Cessation,1,1
2018,jour.1017021,American Journal of Tropical Medicine and Hygiene,1,1
2021,jour.1098340,Journal of Endourology,1,1
2021,jour.1313581,ACS Pharmacology & Translational Science,1,1
2018,jour.1119470,The International Journal of Neuropsychopharmacology,1,1
2021,jour.1006767,Planta Medica,1,1
2018,jour.1152976,Expert Review of Precision Medicine and Drug Development,1,1
2018,jour.1050631,IEEE Access,1,1
2018,jour.1011947,Methods of Information in Medicine,1,1
2018,jour.1083533,Applied Microbiology and Biotechnology,1,1
2018,jour.1327454,2011 IEEE International Symposium on Biomedical Imaging: From Nano to Macro,1,1
2018,jour.1043249,The Korean Journal of Pain,1,1
2018,jour.1015391,Klinische Pädiatrie,1,1
2018,jour.1017339,Cor et Vasa,1,1
2018,jour.1058884,Journal of Personality,1,1
2018,jour.1016357,Nieren- und Hochdruckkrankheiten,1,1
2018,jour.1124486,Journal of Statistical Computation and Simulation,1,1
2021,jour.1007353,Cortex,1,1
2021,jour.1028434,BMC Oral Health,1,1
2018,jour.1119516,Current Treatment Options in Cardiovascular Medicine,1,1
2021,jour.1319904,Transboundary and Emerging Diseases,1,1
2021,jour.1043332,Stroke Research and Treatment,1,1
2018,jour.1093948,Health Affairs,1,1
2018,jour.1090885,Journal of Reproductive Immunology,1,1
2018,jour.1050953,Journal of Pediatric and Neonatal Individualized Medicine (JPNIM),1,1
2021,jour.1018657,Swiss Medical Weekly,1,1
2018,jour.1093586,Neurologic Clinics,1,1
2021,jour.1097355,Journal of Anxiety Disorders,1,1
2018,jour.1043829,Journal of Cancer,1,1
2018,jour.1297401,European Journal of Nuclear Medicine and Molecular Imaging,1,1
2021,jour.1042515,Journal of Clinical Research in Pediatric Endocrinology,1,1
2018,jour.1022669,American Journal of Reproductive Immunology,1,1
2018,jour.1027081,Clinical and Experimental Medicine,1,1
2021,jour.1093039,Sociology of Health & Illness,1,1
2021,jour.1091289,Journal of Virological Methods,1,1
2018,jour.1094127,World Journal of Urology,1,1
2021,jour.1119257,Archives of Women's Mental Health,1,1
2021,jour.1032055,Thrombosis Journal,1,1
2018,jour.1017847,Journal of Pharmacology and Experimental Therapeutics,1,1
2018,jour.1017059,Basic & Clinical Pharmacology & Toxicology,1,1
2021,jour.1301334,Austin Journal of Clinical Case Reports,1,1
2018,jour.1013320,Optometry and Vision Science,1,1
2018,jour.1044589,Pratique Neurologique - FMC,1,1
2021,jour.1398502,Scandinavian Journal of Economics,1,1
2018,jour.1116769,Health Technology Assessment,1,1
2021,jour.1327776,Trends in Food Science & Technology,1,1
2018,jour.1140011,Cardiologia Croatica,1,1
2018,jour.1291734,Journal of Psychiatry and Brain Science,1,1
2018,jour.1035210,Ultrasound,1,1
2018,jour.1327382,Der Hautarzt,1,1
2018,jour.1299785,TH Open,1,1
2021,jour.1016843,Clinical Science,1,1
2021,jour.1093453,Magnetic Resonance Imaging,1,1
2021,jour.1045176,Cell & Bioscience,1,1
2021,jour.1052131,Sports Medicine - Open,1,1
2018,jour.1022711,International Journal of Genomics,1,1
2021,jour.1043902,Wiley Interdisciplinary Reviews - RNA,1,1
2018,jour.1052517,Multiple Sclerosis Journal - Experimental Translational and Clinical,1,1
2021,jour.1044742,Clinics and Research in Hepatology and Gastroenterology,1,1
2021,jour.1100248,Archives of Clinical Neuropsychology,1,1
2018,jour.1114455,Child Neuropsychology,1,1
2021,jour.1358876,Aging Medicine,1,1
2018,jour.1294914,Dental Traumatology,1,1
2021,jour.1035337,Social Development,1,1
2021,jour.1337712,Frontiers in Big Data,1,1
2018,jour.1047940,Current Genetic Medicine Reports,1,1
2021,jour.1021794,Brazilian Journal of Psychiatry,1,1
2018,jour.1139633,Neuroradiologie Scan,1,1
2018,jour.1045814,Wiener klinisches Magazin,1,1
2021,jour.1043125,Journal of Obesity,1,1
2018,jour.1043601,Protein & Cell,1,1
2018,jour.1011872,Biology of Reproduction,1,1
2018,jour.1011111,European Surgical Research,1,1
2021,jour.1044558,Brain Connectivity,1,1
2021,jour.1050576,Frontiers in Environmental Science,1,1
2021,jour.1050100,Schizophrenia Research Cognition,1,1
2021,jour.1363511,Implementation Science Communications,1,1
2021,jour.1041930,Journal of Data Science,1,1
2018,jour.1097362,Clinical Transplantation,1,1
2021,jour.1016411,Endocrinology and Metabolism Clinics of North America,1,1
2018,jour.1045010,Journal of Nutrition in Gerontology and Geriatrics,1,1
2018,jour.1115698,Biochemia Medica,1,1
2021,jour.1034448,Nutrition & Metabolism,1,1
2018,jour.1300166,Biostatistics & Epidemiology,1,1
2021,jour.1381460,Heart Rhythm O2,1,1
2018,jour.1033289,Journal of Diabetes & Metabolic Disorders,1,1
2018,jour.1292069,Learning Health Systems,1,1
2018,jour.1007827,International Journal of Psychology,1,1
2021,jour.1000356,Physical Therapy,1,1
2021,jour.1016484,Journal of Perinatal Medicine,1,1
2018,jour.1042418,Discover Oncology,1,1
2018,jour.1160399,Current Protocols in Cytometry,1,1
2021,jour.1391968,Skin Health and Disease,1,1
2018,jour.1113929,The Turkish Journal of Gastroenterology,1,1
2018,jour.1091572,International Journal of Sports Medicine,1,1
2021,jour.1031030,Molecular Cancer,1,1
2021,jour.1077060,Spinal Cord,1,1
2020,jour.1114042,Journal of Telemedicine and Telecare,1,1
2021,jour.1312267,Journal of the Royal Society of Medicine,1,1
2019,jour.1034410,International Wound Journal,1,1
2020,jour.1039204,Early Intervention in Psychiatry,1,1
2020,jour.1085598,Neuropathology and Applied Neurobiology,1,1
2019,jour.1030543,Cell Cycle,1,1
2020,jour.1048375,Physiological Reports,1,1
2019,jour.1160374,Current Protocols in Human Genetics,1,1
2020,jour.1051483,Frontiers in Molecular Biosciences,1,1
2019,jour.1040232,Frontiers in Neuroinformatics,1,1
2019,jour.1055005,International Journal for Vitamin and Nutrition Research,1,1
2019,jour.1159619,Epigenomes,1,1
2020,jour.1017427,Educational and Psychological Measurement,1,1
2019,jour.1098166,Computerized Medical Imaging and Graphics,1,1
2020,jour.1358939,Radiology Cardiothoracic Imaging,1,1
2019,jour.1295033,Nature Structural & Molecular Biology,1,1
2020,jour.1014189,Marine Pollution Bulletin,1,1
2019,jour.1015341,Annals of Clinical Biochemistry International Journal of Laboratory Medicine,1,1
2019,jour.1038666,Disability and Health Journal,1,1
2020,jour.1094145,Seminars in Reproductive Medicine,1,1
2020,jour.1024247,BMC Developmental Biology,1,1
2020,jour.1029729,Photochemical & Photobiological Sciences,1,1
2019,jour.1104804,European Journal of Pharmaceutical Sciences,1,1
2019,jour.1093178,The Journal of Early Adolescence,1,1
2019,jour.1006328,Journal of Veterinary Medical Science,1,1
2020,jour.1037133,Future Microbiology,1,1
2020,jour.1033249,Pediatric endocrinology reviews : PER,1,1
2019,jour.1044041,International Journal of Hypertension,1,1
2020,jour.1052321,Trends in Cancer,1,1
2020,jour.1020133,Medical Physics,1,1
2019,jour.1013212,Journal de Chirurgie Viscérale,1,1
2019,jour.1099362,Journal of Psychopharmacology,1,1
2019,jour.1099959,International Review of Psychiatry,1,1
2020,jour.1292399,BJGP Open,1,1
2019,jour.1141963,Jornal de Pediatria (Versão em Português),1,1
2020,jour.1388025,Clinical and Experimental Investigations,1,1
2019,jour.1030723,Neuroinformatics,1,1
2019,jour.1039394,Evolutionary Applications,1,1
2019,jour.1098474,Journal of Traumatic Stress,1,1
2019,jour.1298618,Structural Heart,1,1
2020,jour.1321730,Cephalalgia Reports,1,1
2019,jour.1103726,International Journal of Oncology,1,1
2020,jour.1367610,Crohn's & Colitis 360,1,1
2019,jour.1365485,Sleep Medicine X,1,1
2019,jour.1049886,Journal of Clinical & Translational Endocrinology,1,1
2019,jour.1017518,Ergonomics,1,1
2019,jour.1295012,International Journal of Orthopaedic and Trauma Nursing,1,1
2019,jour.1297345,National Medical Journal of China,1,1
2020,jour.1052103,European Clinical Respiratory Journal,1,1
2019,jour.1039329,Chinese Journal of Diabetes Mellitus,1,1
2019,jour.1116153,Nephrology,1,1
2020,jour.1040268,Therapeutic Advances in Gastroenterology,1,1
2020,jour.1044860,Therapeutic Advances in Psychopharmacology,1,1
2020,jour.1301603,Physical Activity and Health,1,1
2019,jour.1017110,Experimental Neurology,1,1
2019,jour.1367098,Bioscientifica Proceedings,1,1
2020,jour.1098439,Clinical Anatomy,1,1
2019,jour.1284212,Polish Archives of Internal Medicine,1,1
2019,jour.1098975,Brain Topography,1,1
2020,jour.1022131,Autonomic Neuroscience,1,1
2019,jour.1002105,IEEE Transactions on Biomedical Engineering,1,1
2020,jour.1014244,Applied Ergonomics,1,1
2019,jour.1101797,Journal of Physiology and Pharmacology,1,1
2020,jour.1051205,Health and Social Care Chaplaincy,1,1
2020,jour.1358110,Transfusion Medicine and Hemotherapy,1,1
2020,jour.1047819,Interactive Journal of Medical Research,1,1
2020,jour.1099543,Human Cell,1,1
2020,jour.1094887,Journal of Health Economics,1,1
2020,jour.1037429,Nature Nanotechnology,1,1
2020,jour.1021672,European Journal of Social Work,1,1
2019,jour.1363547,Journal of Clinical Cardiology and Cardiovascular Therapy,1,1
2019,jour.1381415,CME,1,1
2019,jour.1018313,Physiotherapy,1,1
2019,jour.1291987,Aquaculture and Fisheries,1,1
2019,jour.1355140,Advances in Geriatric Medicine and Research,1,1
2019,jour.1377439,Translational and Regulatory Sciences,1,1
2019,jour.1412196,Turkish Journal of Cerebrovascular Diseases,1,1
2019,jour.1046418,Open Journal of Genetics,1,1
2019,jour.1284398,Biomedical Genetics and Genomics,1,1
2019,jour.1054333,Cold Spring Harbor Symposia on Quantitative Biology,1,1
2019,jour.1028440,Psychology of Sport and Exercise,1,1
2019,jour.1116795,The International Journal of Tuberculosis and Lung Disease,1,1
2019,jour.1015696,Medicine,1,1
2020,jour.1297338,Social Sciences,1,1
2019,jour.1047928,Muscles Ligaments and Tendons Journal,1,1
2019,jour.1050184,Biomedical Engineering and Computational Biology,1,1
2019,jour.1398047,Therapeutic Advances in Reproductive Health,1,1
2019,jour.1154167,Digital Health,1,1
2019,jour.1048608,Protocol Exchange,1,1
2019,jour.1358087,"The Journal of Law, Medicine & Ethics",1,1
2019,jour.1030855,The Journal of the Royal College of Physicians of Edinburgh,1,1
2019,jour.1038307,Retinal Cases & Brief Reports,1,1
2020,jour.1403980,TvPO,1,1
2020,jour.1027083,eCells & Materials,1,1
2020,jour.1299716,European Heart Journal - Case Reports,1,1
2020,jour.1312210,Journal of Clinical Nursing,1,1
2020,jour.1043608,World Journal of Hepatology,1,1
2020,jour.1044262,International Journal of Vascular Medicine,1,1
2020,jour.1105570,International Journal of Behavioral Medicine,1,1
2020,jour.1040868,PM&R,1,1
2020,jour.1090244,European Journal of Orthodontics,1,1
2020,jour.1100266,DNA and Cell Biology,1,1
2020,jour.1098325,Chemical Research in Toxicology,1,1
2020,jour.1018250,Obstetrics and Gynecology,1,1
2020,jour.1018601,Revista Española de Cardiología,1,1
2020,jour.1085014,Experimental Aging Research,1,1
2019,jour.1117863,Revista de la Universidad Industrial de Santander Salud,1,1
2019,jour.1038900,Journal of Visualized Experiments,1,1
2019,jour.1018310,Physics in Medicine and Biology,1,1
2019,jour.1041665,Genome Biology and Evolution,1,1
2020,jour.1096634,Advances in Therapy,1,1
2020,jour.1042948,Journal of Ophthalmology,1,1
2019,jour.1299314,Evolution Letters,1,1
2019,jour.1345339,Plastic & Reconstructive Surgery,1,1
2020,jour.1044313,Research Synthesis Methods,1,1
2019,jour.1022614,Functional & Integrative Genomics,1,1
2019,jour.1033084,Chronic Respiratory Disease,1,1
2020,jour.1041460,Journal of Applied Microbiology,1,1
2019,jour.1313702,Clinical Oncology,1,1
2020,jour.1084546,Neuropsychobiology,1,1
2020,jour.1017895,Psychiatric Quarterly,1,1
2019,jour.1113096,Osteologie/Osteology,1,1
2019,jour.1028432,BMC Medical Informatics and Decision Making,1,1
2019,jour.1018712,European Journal Of Haematology,1,1
2019,jour.1022481,Biogerontology,1,1
2019,jour.1020094,International Journal of Immunogenetics,1,1
2020,jour.1034401,Travel Medicine and Infectious Disease,1,1
2019,jour.1091354,Annual Review of Public Health,1,1
2019,jour.1041137,Statistics in Biosciences,1,1
2020,jour.1028435,BMC Palliative Care,1,1
2019,jour.1099434,Pediatric Exercise Science,1,1
2019,jour.1000968,Gastrointestinal Endoscopy,1,1
2020,jour.1017919,JAMA Otolaryngology - Head & Neck Surgery,1,1
2020,jour.1020183,Scandinavian Journal of Statistics,1,1
2019,jour.1031457,FOCUS The Journal of Lifelong Learning in Psychiatry,1,1
2019,jour.1312227,Journal of Neural Transmission,1,1
2020,jour.1095465,Magnetic Resonance in Medicine,1,1
2019,jour.1159540,Biology Methods and Protocols,1,1
2019,jour.1049885,Journal of Cancer Research and Therapeutic Oncology,1,1
2019,jour.1042315,Database,1,1
2019,jour.1313736,Substance Use & Misuse,1,1
2019,jour.1045320,best practice onkologie,1,1
2020,jour.1044535,Nutrition and Metabolic Insights,1,1
2019,jour.1019225,Biometrika,1,1
2019,jour.1093482,Journal of the American College of Nutrition,1,1
2019,jour.1043574,Case Reports in Ophthalmology,1,1
2019,jour.1037779,American Journal of Men's Health,1,1
2019,jour.1038278,Child and Adolescent Psychiatry and Mental Health,1,1
2019,jour.1093008,Drug Development Research,1,1
2019,jour.1017523,Experimental Cell Research,1,1
2019,jour.1101677,Inflammopharmacology,1,1
2019,jour.1099614,Journal of Neuroendocrinology,1,1
2019,jour.1086446,World Journal of Surgery,1,1
2019,jour.1038363,Mucosal Immunology,1,1
2019,jour.1027842,European Sociological Review,1,1
2019,jour.1023872,Current Opinion in Pharmacology,1,1
2019,jour.1097176,Mutagenesis,1,1
2019,jour.1117356,Cognitive Neuropsychiatry,1,1
2019,jour.1118539,Journal of Medicinal Food,1,1
2019,jour.1116639,Journal of the Peripheral Nervous System,1,1
2019,jour.1090096,Neurosurgical Review,1,1
2019,jour.1097543,Oncogene,1,1
2019,jour.1048146,IEEE Journal of Biomedical and Health Informatics,1,1
2019,jour.1120839,Journal of Criminal Justice,1,1
2019,jour.1132096,Atmospheric Environment,1,1
2019,jour.1049578,Molecular Genetics and Metabolism Reports,1,1
2019,jour.1032374,Journal of Health Organization and Management,1,1
2019,jour.1046744,Translational Gastroenterology and Hepatology,1,1
2019,jour.1035031,Neuropsychiatric Disease and Treatment,1,1
2019,jour.1115088,Journal of Cardiovascular Pharmacology and Therapeutics,1,1
2019,jour.1042393,Mindfulness,1,1
2019,jour.1294866,Acta Orthopaedica,1,1
2019,jour.1115461,Seminars in Cell and Developmental Biology,1,1
2019,jour.1029602,Deutsche Zeitschrift für Onkologie,1,1
2019,jour.1041611,Statistics in Biopharmaceutical Research,1,1
2019,jour.1091324,Endocrine Reviews,1,1
2019,jour.1049352,Healthcare,1,1
2019,jour.1039802,Journal of Innate Immunity,1,1
2019,jour.1312216,Journal of Bone and Mineral Metabolism,1,1
2019,jour.1045778,Communications in Statistics - Simulation and Computation,1,1
2019,jour.1042313,Journal of Developmental Origins of Health and Disease,1,1
2019,jour.1321398,Network and Systems Medicine,1,1
2019,jour.1006180,Ophthalmologica,1,1
2019,jour.1412140,IBRO Neuroscience Reports,1,1
2019,jour.1007365,Biochemical Pharmacology,1,1
2019,jour.1046836,Health Economics Review,1,1
2019,jour.1096598,Psychiatry and Clinical Neurosciences,1,1
2019,jour.1099515,Journal of Neuropsychiatry,1,1
2019,jour.1098785,Current Opinion in Immunology,1,1
2019,jour.1023644,EMBO Reports,1,1
2019,jour.1365474,Metabolism Open,1,1
2019,jour.1299320,Journal of Medical Research and Innovation,1,1
2019,jour.1093318,Journal of Ultrasound in Medicine,1,1
