id,title,year,doi
pub.1077460755,Building child health nurses' confidence and competence.,2007,
pub.1016983876,Six-Month Clinical and Angiographic Results of a Dedicated Drug-Eluting Stent for the Treatment of Coronary Bifurcation Narrowings,2007,10.1016/j.amjcard.2007.01.043
pub.1077420471,Profound hypokalaemia secondary to a large rectosigmoid villous tumour.,2007,
pub.1067825711,Brugada Syndrome Masquerading as Febrile Seizures,2007,10.1542/peds.2006-2628
pub.1031580458,"RS02
BEST PRACTICE MANAGEMENT OF INTUSSUSCEPTION IN RURAL CENTRES: HOW TO MINIMISE MORBIDITY AND MORTALITY",2007,10.1111/j.1445-2197.2007.04128_2.x
pub.1003550359,"GS04
CAN EVIDENCE BASED PROFORMA’S AND DEPARTMENTAL AUDIT IMPROVE THE MANAGEMENT OF ACUTE PANCREATITIS?",2007,10.1111/j.1445-2197.2007.04119_4.x
pub.1028737873,"SE19
CAN THE TRAINEE OPERATIVE LOGBOOK BE USED AS AN ASSESSMENT TOOL OF THE LEVEL OF SUPERVISION PROVIDED BY TRAINING CENTRES?",2007,10.1111/j.1445-2197.2007.04129_19.x
pub.1012275232,"ML02
INFORMED CONSENT FOR VASCULAR INTERVENTION IS IMPROVED BY DEPARTMENTAL AUDIT",2007,10.1111/j.1445-2197.2007.04123_2.x
pub.1041303705,"BS11
THE ROLE OF PRE‐OPERATIVE MRI IN PATIENTS WITH INVASIVE LOBULAR CARCINOMA OF BREAST",2007,10.1111/j.1445-2197.2007.04114_11.x
pub.1029871849,"RS01
THE VALUE AND EFFECT ON CLINICAL OUTCOMES OF PAEDIATRIC SURGICAL SUPPORT TO SMALLER CENTRES",2007,10.1111/j.1445-2197.2007.04128_1.x
pub.1008793557,"PS09
CONTEMPORARY SURGICAL MANAGEMENT OF SILALORRHEA",2007,10.1111/j.1445-2197.2007.04125_9.x
pub.1009057252,"GS09
AUTOPSY IN GENERAL SURGERY: A COMPARISON OF PRACTICE AND OPINION",2007,10.1111/j.1445-2197.2007.04119_9.x
pub.1033245912,TREATMENT OF DUODENAL ADENOMAS WITH ENDOSCOPIC ARGON PLASMA COAGULATION,2007,10.1111/j.1445-2197.2007.04063.x
pub.1012226758,"PR30
ASSESSMENT OF MELAN‐A STAINING IN SENTINEL NODES OF PATIENTS WITHOUT A DIAGNOSIS OF MELANOMA",2007,10.1111/j.1445-2197.2007.04127_29.x
pub.1039941988,"CT31
HYPERBARIC OXYGEN IN POST‐CARDIAC SURGERY STROKE PATIENTS – THE CHRISTCHURCH EXPERIENCE",2007,10.1111/j.1445-2197.2007.04115_29.x
pub.1029394486,"BS17P
UTILISATION OF CYTOLOGICAL AND HISTOLOGICAL DIAGNOSIS IN THE MANAGEMENT OF BREAST CANCER BY NEW ZEALAND SURGEONS",2007,10.1111/j.1445-2197.2007.04114_17.x
pub.1005332163,"PR44P
MONITORING BURIED FREE FLAPS – NEW ZEALAND’S FIRST FOUR CLINICAL CASES OF FREE FLAP MONITORING WITH IMPLANTABLE 20 MHZ ULTRASONIC DOPPLER PROBE",2007,10.1111/j.1445-2197.2007.04127_42.x
pub.1008337053,"SO01
NEOADJUVANT: RECTAL CANCER",2007,10.1111/j.1445-2197.2007.04131_1.x
pub.1037383133,"HN04
GENETICS OF HEAD AND NECK PARAGANGLIOMA",2007,10.1111/j.1445-2197.2007.04121_4.x
pub.1022607097,"SE21
THE VALUE OF CLINICAL INDICATORS IN SETTING STANDARDS OR IMPROVING CLINICAL OUTCOMES",2007,10.1111/j.1445-2197.2007.04129_21.x
pub.1006580881,"PR28
TRACING THE FLUID MANAGEMENT OF BURNS PATIENTS IN THE FIRST TWENTY‐FOUR HOURS FOLLOWING THEIR ADMISSION",2007,10.1111/j.1445-2197.2007.04127_27.x
pub.1028341760,"NS04
PAEDIATRIC POSTERIOR FOSSA TUMOURS IN THE CANTERBURY REGION – A 25 YEAR RETROSPECTIVE REVIEW",2007,10.1111/j.1445-2197.2007.04124_4.x
pub.1052735360,"NS08
ARE CHRONIC SUBDURAL HAEMATOMAS MORE COMMON ON THE LEFT THAN ON THE RIGHT?",2007,10.1111/j.1445-2197.2007.04124_8.x
pub.1000111035,"BS02
MODERN APPROACH TO PALLIATIVE CARE",2007,10.1111/j.1445-2197.2007.04114_2.x
pub.1017702433,"GS16P
BEST PRACTICE FOR ASSESSMENT OF VARICOSE VEINS",2007,10.1111/j.1445-2197.2007.04119_16.x
pub.1046900968,Simulation of cardiovascular system diseases by including the autonomic nervous system into a minimal model,2007,10.1016/j.cmpb.2007.02.001
pub.1018213219,"VS07
PRIORITY SCORING OF UNMET NEED FOR PATIENTS WITH VARICOSE VEINS",2007,10.1111/j.1445-2197.2007.04134_7.x
pub.1014697011,"PR12
A RETROSPECTIVE REVIEW OF SEROMA COMPLICATIONS FOLLOWING LATISSIMUS DORSI MUSCLE HARVEST",2007,10.1111/j.1445-2197.2007.04127_12.x
pub.1029120709,"NS14P
PRIMARY FALCINE CHONDROSARCOMA",2007,10.1111/j.1445-2197.2007.04124_14.x
pub.1020522163,The early impact of feeding on infant breathing–swallowing coordination,2007,10.1016/j.resp.2006.09.007
pub.1041652144,Health effects of war are devastating: pre‐emptive war demands pre‐emptive criticism by the medical profession,2007,10.1111/j.1445-5994.2007.01319.x
pub.1039454501,Spinal cord compression in patients with oral squamous cell carcinoma,2007,10.1016/j.tripleo.2006.11.041
pub.1012762902,Dimethylthetin treatment causes diffuse alveolar lung damage: A pilot study in a sheep model of Continuous Ambulatory Peritoneal Dialysis (CAPD),2007,10.1016/j.etp.2006.10.004
pub.1041023591,Disseminated haemangioblastoma without evidence of the von Hippel–Lindau syndrome or haemangioblastomatosis—A case report and clinico-pathological correlation,2007,10.1016/j.clineuro.2006.12.007
pub.1048910406,Major complications of epidural analgesia after surgery: results of a six‐year survey,2007,10.1111/j.1365-2044.2007.04992.x
pub.1058359670,Cochrane's Problem: Psychoanalysis and Anejaculation,2007,10.1080/10398560701200117
pub.1044799705,Emerging therapies in the long‐term management of hyperuricaemia and gout,2007,10.1111/j.1445-5994.2007.01315.x
pub.1077390659,Variability in counselling patients regarding the hereditary nature of abdominal aortic aneurysm (AAA). Lack of evidence or resources?,2007,
pub.1077390672,Abdominal aortic aneurysm surveillance: application of the UK Small Aneurysm Trial to a New Zealand tertiary hospital.,2007,
pub.1042594965,Human plasma fibrinogen is synthesized in the liver,2007,10.1182/blood-2006-08-040956
pub.1017005900,Differential Prognosis of Isolated Cortical Swelling and Hypoattenuation on CT in Acute Stroke,2007,10.1161/01.str.0000258099.69995.b6
pub.1088726906,COMPLICATIONS OF PANCREATIC SURGERY,2007,10.1142/9781860948329_0013
pub.1034072170,Phase II trial of weekly docetaxel for patients with relapsed ovarian cancer who have previously received paclitaxel—ANZGOG 02-01,2007,10.1016/j.ygyno.2006.10.006
pub.1077374184,Vincristine for the treatment of Kasabach-Merritt syndrome: recent New Zealand case experience.,2007,
pub.1077374190,Multi modality treatment of an extensive pleural thymoma.,2007,
pub.1030919064,Author's reply: Meta‐analysis of endoscopy and surgery versus surgery alone for common bile duct stones with the gallbladder in situ (Br J Surg 2006; 93; 1185–1191),2007,10.1002/bjs.5750
pub.1052269669,Presacral tumours in adults,2007,10.1016/s1479-666x(07)80109-0
pub.1004349524,Distal Cholangiocarcinoma: Time for Collaborative Studies,2007,10.1007/s00268-006-0508-4
pub.1021423048,Mild head injury—a close relationship between motor function at 1 week post-injury and overall recovery at 3 and 6 months,2007,10.1016/j.jns.2006.11.007
pub.1054933116,Late occurrence of clozapine-associated polyserositis,2007,10.1017/s1461145706006961
pub.1035257606,Reduced-intensity conditioning regimen using low-dose total body irradiation before allogeneic transplant for hematologic malignancies: Experience from the European Group for Blood and Marrow Transplantation,2007,10.1016/j.ijrobp.2006.08.049
pub.1029528524,Follow‐up strategies for patients treated for non‐metastatic colorectal cancer,2007,10.1002/14651858.cd002200.pub2
pub.1018641087,Consanguinity affects selection of alpha-thalassemia genotypes and the size of populations under selection pressure from malaria,2007,10.1080/03014460701615993
pub.1024833378,FLAT ADENOMAS,2007,10.1111/j.1445-2197.2006.03847.x
pub.1007725785,Accurate Non-Invasive Calibration of an Implantable Left Atrial Pressure Monitoring System in Heart Failure Patients During Long-Term Follow-Up,2007,10.1016/j.hlc.2007.06.057
pub.1051256263,ENDOVASCULAR REPAIR OF CHRONIC MESENTERIC OCCLUSIVE DISEASE: THE ROLE OF DUPLEX SURVEILLANCE,2007,10.1111/j.1445-2197.2006.03977.x
pub.1004608064,Coenzyme Q10 and Statin-induced Myalgia: A Randomised Placebo-controlled Study,2007,10.1016/j.hlc.2007.06.435
pub.1052170351,An Audit of Percutaneous Coronary Intervention (PCI) Patients Representing Acutely with Chest Pain within 6 Months of PCI,2007,10.1016/j.hlc.2007.06.493
pub.1047266759,Risk of cancer in an inbred population,2007,10.1016/j.cdp.2007.07.006
pub.1031801739,The First Year of Human Life: Coordinating Respiration and Nutritive Swallowing,2007,10.1007/s00455-006-9038-3
pub.1019081615,The Role of Positron Emission Tomography in the Management of Recurrent Colorectal Cancer: A Review,2007,10.1007/s10350-006-0735-7
pub.1042281441,Overview of Glycemic Control in Critical Care: Relating Performance and Clinical Results,2007,10.1177/193229680700100113
pub.1039560762,Increased levels of circulating soluble CD14 but not CD83 in infants are associated with early intestinal colonization with Staphylococcus aureus,2007,10.1111/j.1365-2222.2006.02625.x
pub.1013318151,Long-Term Accuracy of Direct Left Atrial Pressure Monitoring with a Permanently Implantable Device in Ambulatory Patients with Chronic Heart Failure,2007,10.1016/j.hlc.2007.06.233
pub.1010886738,Medical Therapy Directed by a New Implantable Left Atrial Pressure Sensing Device Reduces Episodes of Haemodynamic Deterioration in Ambulatory Heart Failure Patients,2007,10.1016/j.hlc.2007.06.055
pub.1044943273,Long-Term Outcomes After Insertion of Implantable Defibrillators at Christchurch Hospital,2007,10.1016/j.hlc.2007.06.282
pub.1021875967,Antiplatelet therapy and progression of coronary artery disease: a placebo-controlled trial with angiographic and clinical follow-up after myocardial infarction,2007,10.1016/j.ahj.2006.10.006
pub.1016305121,Measuring cortisol in human psychobiological studies,2007,10.1016/j.physbeh.2006.08.025
pub.1021813858,Plasma Myeloperoxidase Levels are Highest in the Infarct-Related Artery (IRA) in Patients with ST Elevation MI,2007,10.1016/j.hlc.2007.06.065
pub.1036927579,Plasma Coenzyme Q10 (CoQ10) is an Independent Predictor of Survival in Chronic Heart Failure (CHF),2007,10.1016/j.hlc.2007.06.019
pub.1004613375,"Heparin, But Not Bilvalirudin, Liberates Endothelial Myeloperoxidase in Patients with ST Elevation Myocardial Infarction (STEMI)",2007,10.1016/j.hlc.2007.06.064
pub.1001238314,Genomic DNA pooling for whole-genome association scans in complex disease: empirical demonstration of efficacy in rheumatoid arthritis,2007,10.1038/sj.gene.6364359
pub.1008643513,Electrocardiographic Left Ventricular ‘Strain’ Predicts Early Left Ventricular Dysfunction in Asymptomatic Aortic Stenosis,2007,10.1016/j.hlc.2007.06.185
pub.1048145357,The Diagnostic Value of 64 Row Multi-Detector Computed Tomography Diagnostic Angiography as Compared with Conventional Invasive Coronary Angiography—A Validation Study,2007,10.1016/j.hlc.2007.06.122
pub.1003071527,Increased In-Hospital Revascularization After Acute Myocardial Infarction (AMI) is Associated with Improved Long-Term Survival,2007,10.1016/j.hlc.2007.06.313
pub.1035365190,Phase II study of carboplatin followed by sequential gemcitabine and paclitaxel as first‐line treatment for advanced ovarian cancer,2007,10.1111/j.1525-1438.2007.00795.x
pub.1023207596,Lumbar Transforaminal Injection of Steroids,2007,10.1007/978-3-540-29805-2_2250
pub.1040083825,Colaboradores,2007,10.1016/b978-84-8086-225-7.50122-5
pub.1001398733,Phase II study of gemcitabine and oxaliplatin in patients with recurrent ovarian cancer: an Australian and New Zealand Gynaecological Oncology Group study,2007,10.1111/j.1525-1438.2007.00763.x
pub.1046063577,The Influence of Volition on Breathing–Swallowing Coordination in Healthy Adults,2007,10.1037/0735-7044.121.6.1174
pub.1053723366,Evaluation Of Clinical Dose Distributions Using Monte Carlo Methods,2007,10.1007/978-3-540-36841-0_488
pub.1000132318,La Belle Indifference,2007,10.1007/978-3-540-29805-2_2109
pub.1070717449,Reducing the incidence of revision rhinoplasty.,2007,10.2310/7070.2007.0012
pub.1048213374,Modeling the Reactions of Superoxide and Myeloperoxidase in the Neutrophil Phagosome IMPLICATIONS FOR MICROBIAL KILLING,2006,10.1074/jbc.m605898200
pub.1077342858,The case for a New Zealand acute care strategy.,2006,
pub.1052065449,Severe community acquired pneumonia,2006,10.1136/bmj.39050.672639.80
pub.1077333639,Spontaneous submucosal haematoma of the oesophagus.,2006,
pub.1029665384,Is forced expiratory volume in six seconds a valid alternative to forced vital capacity?,2006,10.1183/09031936.00100206
pub.1036033732,“Management of Simple Cysts of the Pancreas: More Work Required”,2006,10.1007/s00268-006-0554-y
pub.1034093564,Concussion and mild head injury,2006,10.1136/jnnp.2006.106583
pub.1015630534,Inflammatory bowel disease and the lung: is there a link between surgery and bronchiectasis?,2006,10.1007/s00384-006-0094-9
pub.1034868684,Late Presentation of a Cardiomyopathy Provoked by Sudden Emotional Stress,2006,10.1016/j.hlc.2006.05.009
pub.1007152688,The use of low dose methotrexate in rheumatoid arthritis—are we entering a new era of therapeutic drug monitoring and pharmacogenomics?,2006,10.1016/j.biopha.2006.09.007
pub.1048806258,Perinatal outcomes and macrosomia in a multi‐ethnic population of women with type 2 diabetes,2006,10.1111/j.1479-828x.2006.00659.x
pub.1004958646,Nutritive and non-nutritive swallowing apnea duration in term infants: Implications for neural control mechanisms,2006,10.1016/j.resp.2006.01.009
pub.1029806276,A novel mechanical lung model of pulmonary diseases to assist with teaching and training,2006,10.1186/1471-2466-6-21
pub.1004786075,Investigations of different kilovoltage x‐ray energy for three‐dimensional converging stereotactic radiotherapy system: Monte Carlo simulations with CT data,2006,10.1118/1.2361080
pub.1010000515,Crohn's Disease and an Olive,2006,10.1056/nejmicm053620
pub.1026468715,Phase III Trial Comparing Three Doses of Docetaxel for Second-Line Treatment of Advanced Breast Cancer,2006,10.1200/jco.2005.05.0294
pub.1077318683,Normobaric hypoxia inhalation test vs. response to airline flight in healthy passengers.,2006,
pub.1018128390,Demoralisation - A Useful Conceptualisation of Non-Specific Psychological Distress Among Refugees Attending Mental Health Services,2006,10.1177/0020764006066832
pub.1022472911,COMPARISON OF DUPLEX ULTRASOUND WITH DIGITAL SUBTRACTION ANGIOGRAPHY IN THE ASSESSMENT OF INFRA‐INGUINAL AUTOLOGOUS VEIN BYPASS GRAFTS,2006,10.1111/j.1445-2197.2006.03912.x
pub.1000182984,The value of VEP in the diagnosis and post-operative monitoring of meningioma,2006,10.1007/s10633-006-9025-x
pub.1077315974,Asthmatics: too drunk to drive? The time curve of exhaled ethanol levels after use of Salamol in normal subjects.,2006,
pub.1034928772,"The Influence of Taste on Swallowing Apnea, Oral Preparation Time, and Duration and Amplitude of Submental Muscle Contraction",2006,10.1093/chemse/bjl037
pub.1077901661,Prostate cancer (early).,2006,
pub.1014741567,"High incidence of Crohn's disease in Canterbury, New Zealand: Results of an epidemiologic study",2006,10.1097/01.mib.0000231572.88806.b9
pub.1044422944,Giant Cell Reparative Granuloma of the Temporal Bone Treated with Calcitonin,2006,10.1097/01.mao.0000224076.54978.f0
pub.1016610239,Meta‐analysis of endoscopy and surgery versus surgery alone for common bile duct stones with the gallbladder in situ,2006,10.1002/bjs.5568
pub.1014194446,Normal obstetric ultrasound reduces the risk of Down syndrome in fetuses of older mothers,2006,10.1111/j.1440-1673.2006.01596.x
pub.1053663021,POINT OF CARE TESTING OF ASPIRIN RESISTANCE IN PATIENTS WITH VASCULAR DISEASE,2006,10.1111/j.1445-2197.2006.03693.x
pub.1064569414,Multiple hyperechoic testicular lesions are a common finding on ultrasound in Cowden disease and represent lipomatosis of the testis,2006,10.1259/bjr/50628431
pub.1030197146,"Macroprolactin, big-prolactin and potential effects on the misdiagnosis of hyperprolactinemia using the Beckman Coulter Access Prolactin assay",2006,10.1016/j.clinbiochem.2006.06.003
pub.1077301025,Osteosarcoma in New Zealand: an outcome study comparing survival rates between 1981-1987 and 1994-1999.,2006,
pub.1067825164,Detection of Impaired Growth of the Corpus Callosum in Premature Infants,2006,10.1542/peds.2006-0553
pub.1000176447,Noninvasive Calibration of Cardiac Pressure Transducers in Patients With Heart Failure: An Aid to Implantable Hemodynamic Monitoring and Therapeutic Guidance,2006,10.1016/j.cardfail.2006.06.002
pub.1031327910,Comparison of suture ligation and clip application for the treatment of patent ductus arteriosus in preterm neonates,2006,10.1016/j.jtcvs.2006.04.040
pub.1008451497,Physiological modelling of agitation–sedation dynamics including endogenous agitation reduction,2006,10.1016/j.medengphy.2005.10.008
pub.1011659845,Model predictive glycaemic regulation in critical illness using insulin and nutrition input: A pilot study,2006,10.1016/j.medengphy.2005.10.015
pub.1039974293,Parameter identification and sedative sensitivity analysis of an agitation–sedation model,2006,10.1016/j.cmpb.2006.06.011
pub.1023104996,Frequent lapses of responsiveness during an extended visuomotor tracking task in non‐sleep‐deprived subjects,2006,10.1111/j.1365-2869.2006.00545.x
pub.1051904997,Enhancement of chest radiographs using eigenimage processing,2006,10.1117/12.683556
pub.1044405112,Reduced Occipital Regional Volumes at Term Predict Impaired Visual Function in Early Childhood in Very Low Birth Weight Infants,2006,10.1167/iovs.05-0811
pub.1004955763,Gout in renal transplant recipients,2006,10.1111/j.1440-1797.2006.00577.x
pub.1023914150,MALIGNANT PROGRESSION OF ANAL INTRA‐EPITHELIAL NEOPLASIA,2006,10.1111/j.1445-2197.2006.03837.x
pub.1043152902,Strut Failure in the Body of the Zenith Abdominal Endoprosthesis,2006,10.1016/j.ejvs.2006.01.018
pub.1006705134,Rotational and translational reproducibility of newly developed Leksell frame-based relocatable fixation system,2006,10.1007/s11604-006-0066-6
pub.1059248922,A pilot study of the SPRINT protocol for tight glycemic control in critically Ill patients.,2006,10.1089/dia.2006.8.449
pub.1059293013,Appendicostomy Stomas and Antegrade Colonic Irrigation After Laparoscopic Antegrade Continence Enema,2006,10.1089/lap.2006.16.400
pub.1051605911,Evaluation and management of bone disease following renal transplantation,2006,10.1097/01.mot.0000236705.60457.06
pub.1041683677,Soluble human leukocyte antigen: A diagnostic indicator of rheumatoid arthritis?,2006,10.1016/j.jim.2006.06.013
pub.1042667255,Rhabdomyolysis following laparoscopic radical nephrectomy: A case to heighten awareness,2006,10.1111/j.1440-1797.2006.00578.x
pub.1045969971,Preface,2006,10.1016/j.anireprosci.2006.04.017
pub.1038344740,"Pharmacoeconomic Analyses of Azathioprine, Methotrexate and Prospective Pharmacogenetic Testing for the Management of Inflammatory Bowel Disease",2006,10.2165/00019053-200624080-00004
pub.1077272798,The role of CT pulmonary angiography in patients with suspected pulmonary embolism admitted to general medicine.,2006,
pub.1003084931,Stochastic modelling of insulin sensitivity variability in critical care,2006,10.1016/j.bspc.2006.09.003
pub.1000123832,DIAPHRAGMATIC HERNIAS COMPLICATING PREGNANCY,2006,10.1111/j.1445-2197.2006.03776.x
pub.1046951557,TRAINING IN PAEDIATRIC TRAUMA: THE PROBLEM OF SAFER SOCIETIES,2006,10.1111/j.1445-2197.2006.03781.x
pub.1020751094,Unilateral renal ischemia causing the hyponatremic hypertensive syndrome in children—more common than we think?,2006,10.1007/s00467-006-0107-5
pub.1018212729,New Zealand cataract and refractive surgery survey 2004,2006,10.1111/j.1442-9071.2006.01240.x
pub.1077262482,The New Zealand mobile surgical bus service: what is it achieving?,2006,
pub.1077262484,Patients' complaints about doctors in surgical training.,2006,
pub.1125518051,A randomized trial of first-line irinotecan/fluoropymidine combinations with or without celecoxib in metastatic colorectal cancer (BICC-C),2006,10.1200/jco.2006.24.18_suppl.3506
pub.1125518235,Randomised phase II study evaluating weekly docetaxel in combination with cisplatin and 5FU or capecitabine in metastatic oesophago-gastric cancer,2006,10.1200/jco.2006.24.18_suppl.4067
pub.1001973032,"An evaluation of the GlideScope®, a new video laryngoscope for difficult airways",2006,10.1017/s0265021506000147
pub.1043174096,Integral-based filtering of continuous glucose sensor measurements for glycaemic control in critical care,2006,10.1016/j.cmpb.2006.03.004
pub.1003461091,Ethanol disinfection of plastic-adherent micro-organisms,2006,10.1016/j.jhin.2006.01.009
pub.1077269190,Sharing responsibility for education.,2006,
pub.1017783369,Proficiency in Coronary Angiography: Local Experience and College Requirements,2006,10.1016/j.hlc.2006.02.003
pub.1004510716,Carcinosarcoma of the anus: report of a case with immunohistochemical study and literature review,2006,10.1080/00313020600699185
pub.1077244754,Audit of morbidity and mortality following neck of femur fracture using the POSSUM scoring system.,2006,
pub.1011099611,Circulating levels and clinical significance of soluble CD40 in patients with hematologic malignancies,2006,10.1002/cncr.21816
pub.1005804729,Meta-Analysis of Biochemical and Patient-Level Effects of Calcimimetic Therapy,2006,10.1053/j.ajkd.2006.01.015
pub.1034849156,Acute retinal necrosis post intravitreal injection of triamcinolone acetonide,2006,10.1111/j.1442-9071.2006.01229.x
pub.1024033241,ANTIPLATELET THERAPY IN PERIPHERAL OCCLUSIVE ARTERIAL DISEASE,2006,10.1111/j.1445-2197.2006.03725.x
pub.1077226849,New Zealand health professionals do not agree about what defines appropriate attendance at an emergency department.,2006,
pub.1028827630,Dynamic Myocardial Ischemia Caused by Circumflex Artery Stenosis Detected by a New Implantable Left Atrial Pressure Monitoring Device,2006,10.1161/circulationaha.105.572040
pub.1047021044,Circulating levels and clinical significance of soluble CD86 in myeloma patients,2006,10.1111/j.1365-2141.2006.05983.x
pub.1077223178,Estimate of the Number of Patients Eligible for Treatment with Drotrecogin Alfa (Activated) Based on Differing International Indications: Post-hoc Analysis of an Inception Cohort Study in Australia and New Zealand,2006,10.1177/0310057x0603400217
pub.1013685434,Basal Thumb Metacarpal Osteotomy for Trapeziometacarpal Osteoarthritis,2006,10.1177/230949900601400113
pub.1077216151,Treating claudication in 5 words (stop smoking and keep walking) is no longer enough: an audit of risk factor management in patients prescribed exercise therapy in New Zealand.,2006,
pub.1077216145,"Cutaneous larva migrans (hookworm) acquired in Christchurch, New Zealand.",2006,
pub.1077216149,New Zealand's Christchurch Hospital at night: an audit of medical activity from 2230 to 0800 hours.,2006,
pub.1077216141,Management of risk factors: a survey of New Zealand vascular surgeons.,2006,
pub.1077201163,Ambulatory oesophageal manometry and pH monitoring for investigation of chest pain: a New Zealand experience.,2006,
pub.1077201172,Drug-induced optic neuritis and uveitis secondary to bisphosphonates.,2006,
pub.1046038869,"A highly informative, multiplexed assay for the indirect detection of hemophilia A using five‐linked microsatellites",2006,10.1111/j.1538-7836.2006.01790.x
pub.1052016792,Multiprofessional education for allied health professionals in rheumatology: Breaking down traditional barriers,2006,10.1002/msc.18
pub.1026482370,Determinants of good outcome in pyloric stenosis,2006,10.1111/j.1440-1754.2006.00803.x
pub.1031815677,Pancreatic osteoclastoma: immunohistochemical evidence of a reactive histiomonocytic origin,2006,10.1111/j.1445-2197.2006.03601.x
pub.1024760987,"96 
Buccal mucosa substitution urethroplasty experience",2006,10.1111/j.1464-410x.2006.06085_96.x
pub.1019404381,"47 
Comparison between open and laparoscopic live donor nephrectomy",2006,10.1111/j.1464-410x.2006.06085_47.x
pub.1052099211,Effect of pregnancy on the pharmacokinetics of metformin,2006,10.1111/j.1464-5491.2005.01769.x
pub.1009712511,PRIMARY PERITONITIS IN ADULTS: IS IT TIME TO LOOK FOR A BETTER DIAGNOSTIC CLASSIFICATION?,2006,10.1111/j.1445-2197.2006.03668.x
pub.1077193522,Medical Image. Gallstone ileus.,2006,
pub.1021501978,Management of diverticulitis,2006,10.1136/bmj.332.7536.271
pub.1027857375,Preliminary study assessing the risk of bleeding complications in relation to platelet threshold prior to insertion of tunnelled central venous catheters in haematology patients,2006,10.1016/j.bbmt.2005.11.469
pub.1009249419,Bile duct injury in the era of laparoscopic cholecystectomy,2006,10.1002/bjs.5266
pub.1001559113,Translocation (5;10)(q22;q24) in a case of acute lymphoblastic leukemia,2006,10.1016/j.cancergencyto.2005.08.008
pub.1028745968,Fainting in your sleep?,2006,10.1007/s10286-006-0314-y
pub.1047265274,Breastfeeding During Tacrolimus Therapy,2006,10.1097/01.aog.0000164052.66219.c7
pub.1028189254,"Cardio-pulmonary resuscitation training, knowledge and attitudes of newly-qualified doctors in New Zealand in 2003",2006,10.1016/j.resuscitation.2005.07.002
pub.1034272525,Vitamin D analogues for the treatment and prevention of bone disease in chronic kidney disease,2006,10.1002/14651858.cd005633
pub.1011686161,Biovariability of plasma adiponectin,2006,10.1515/cclm.2006.227
pub.1020328184,Comparison of B-Type Natriuretic Peptides for Assessment of Cardiac Function and Prognosis in Stable Ischemic Heart Disease,2006,10.1016/j.jacc.2005.06.085
pub.1031094168,Physiological modelling of agitation–sedation dynamics,2006,10.1016/j.medengphy.2005.03.005
pub.1006863003,A Diplopia Dilemma,2006,10.1016/j.survophthal.2005.11.004
pub.1026172369,"Levels of the soluble forms of CD80, CD86, and CD83 are elevated in the synovial fluid of rheumatoid arthritis patients",2006,10.1111/j.1399-0039.2005.00524.x
pub.1043798433,Comparative effects of enzogenol® and vitamin C supplementation versus vitamin C alone on endothelial function and biochemical markers of oxidative stress and inflammation in chronic smokers,2006,10.1080/10715760500329788
pub.1006670183,Lower limb cellulitis: features associated with length of hospital stay,2006,10.1016/j.jinf.2005.02.017
pub.1035171614,A validated clinical and biochemical score for the diagnosis of acute heart failure: The ProBNP Investigation of Dyspnea in the Emergency Department (PRIDE) Acute Heart Failure Score,2006,10.1016/j.ahj.2005.02.031
pub.1014233058,CLINICAL CARDIOVASCULAR IDENTIFICATION WITH LIMITED DATA AND FAST FORWARD SIMULATION,2006,10.3182/20060920-3-fr-2912.00017
pub.1063290701,Dysfibrinogenemia (fibrinogen Wilmington) due to a novel Aalpha chain truncation causing decreased plasma expression and impaired fibrin polymerisation.,2006,10.1160/th05-11-0749
pub.1027720156,IMPACT OF SYSTEM IDENTIFICATION METHODS IN METABOLIC MODELLING AND CONTROL,2006,10.3182/20060329-3-au-2901.00071
pub.1052695539,STOCHASTIC INSULIN SENSITIVITY MODELS FOR TIGHT GLYCAEMIC CONTROL,2006,10.3182/20060920-3-fr-2912.00063
pub.1021504003,CARDIOVASCULAR SYSTEM MODELLING OF HEART-LUNG INTERACTION DURING MECHANICAL VENTILATION,2006,10.3182/20060920-3-fr-2912.00081
pub.1027114591,IDENTIFICATION OF TIME VARYING CARDIAC DISEASE STATE USING A MINIMAL CARDIAC MODEL WITH REFLEX ACTIONS.,2006,10.3182/20060329-3-au-2901.00072
pub.1012323915,INSULIN + NUTRITION CONTROL FOR TIGHT CRITICAL CARE GLYCAEMIC REGULATION,2006,10.3182/20060920-3-fr-2912.00062
pub.1077166043,"Toxic effects of BZP-based herbal party pills in humans: a prospective study in Christchurch, New Zealand.",2005,
pub.1035477504,Tension pneumothorax complicating autologous “blood patch” pleurodesis,2005,10.1136/thx.2004.027854
pub.1004535771,Gout in Solid Organ Transplantation,2005,10.2165/00003495-200565180-00004
pub.1035743719,Prospective Registry‐Based Observational Cohort Study of the Long‐Term Risk of Malignancies in Renal Transplant Patients Treated with Mycophenolate Mofetil,2005,10.1111/j.1600-6143.2005.01125.x
pub.1040986956,Autosomal recessive adult-onset hypophosphatasia,2005,10.1080/00313020500368329
pub.1083693821,Mrs Hitler and her doctor,2005,10.1080/j.1440-1665.2005.02220.x
pub.1077224249,Constipation in adults.,2005,
pub.1011930107,Mrs Hitler and her doctor,2005,10.1111/j.1440-1665.2005.02220.x
pub.1003820303,Diagnosis and management of staphylococcal infections of vascular grafts and stents,2005,10.1111/j.1444-0903.2005.00981.x
pub.1010421050,Diagnosis and management of staphylococcal infections of pacemakers and cardiac defibrillators,2005,10.1111/j.1444-0903.2005.00980.x
